B (T) - H (A/m),,,,,,,,,
Pid = 1,,,,,,,,,
Z = 0,,,,,,,,,
X = 0,,,,,,,,,
Y = 0,,,,,,,,,
,t,H x,B x,H y,B y,H z,B z,,H x
10412,176.987,-75.451898,-1.185506,-5.95E-10,-7.00E-12,0,0.00E+00,,-75.451898
10413,177.004,-74.80354,-1.182118,-6.24E-10,-6.26E-12,0,0.00E+00,,-74.80354
10414,177.021,-74.160322,-1.177667,-5.12E-10,-6.31E-12,0,0.00E+00,,-74.160322
10415,177.038,-73.146003,-1.172264,-5.92E-10,-5.78E-12,0,0.00E+00,,-73.146003
10416,177.055,-72.144255,-1.166862,-4.67E-10,-5.72E-12,0,0.00E+00,,-72.144255
10417,177.072,-71.155061,-1.16146,-5.42E-10,-3.68E-12,0,0.00E+00,,-71.155061
10418,177.089,-70.178234,-1.156057,-2.51E-10,-5.61E-12,0,0.00E+00,,-70.178234
10419,177.106,-69.213592,-1.150655,-6.71E-10,-8.02E-12,0,0.00E+00,,-69.213592
10420,177.123,-68.260955,-1.145252,-6.43E-10,-7.85E-12,0,0.00E+00,,-68.260955
10421,177.14,-67.320148,-1.13985,-6.36E-10,-1.03E-11,0,0.00E+00,,-67.320148
10422,177.157,-66.390996,-1.134447,-9.07E-10,-1.39E-11,0,0.00E+00,,-66.390996
10423,177.174,-65.473331,-1.129044,-1.10E-09,-1.32E-11,0,0.00E+00,,-65.473331
10424,177.191,-64.566985,-1.123641,-8.77E-10,-1.33E-11,0,0.00E+00,,-64.566985
10425,177.208,-63.671794,-1.118239,-1.03E-09,-1.19E-11,0,0.00E+00,,-63.671794
10426,177.225,-62.787597,-1.112836,-7.65E-10,-1.46E-11,0,0.00E+00,,-62.787597
10427,177.242,-61.914236,-1.107433,-1.23E-09,-1.41E-11,0,0.00E+00,,-61.914236
10428,177.259,-61.051556,-1.10203,-8.43E-10,-1.00E-11,0,0.00E+00,,-61.051556
10429,177.276,-60.199402,-1.096627,-6.65E-10,-7.60E-12,0,0.00E+00,,-60.199402
10430,177.293,-59.357626,-1.091224,-5.25E-10,-8.39E-12,0,0.00E+00,,-59.357626
10431,177.31,-58.526078,-1.08582,-7.01E-10,-7.83E-12,0,0.00E+00,,-58.526078
10432,177.327,-57.704615,-1.080417,-5.11E-10,-7.83E-12,0,0.00E+00,,-57.704615
10433,177.344,-56.893092,-1.075014,-6.38E-10,-3.97E-12,0,0.00E+00,,-56.893092
10434,177.361,-56.091371,-1.069611,-1.43E-10,-4.29E-12,0,0.00E+00,,-56.091371
10435,177.378,-55.299312,-1.064207,-5.20E-10,-8.14E-12,0,0.00E+00,,-55.299312
10436,177.395,-54.51678,-1.058804,-6.45E-10,-1.25E-11,0,0.00E+00,,-54.51678
10437,177.412,-53.743642,-1.0534,-9.89E-10,-1.03E-11,0,0.00E+00,,-53.743642
10438,177.429,-52.979766,-1.047997,-5.22E-10,-6.42E-12,0,0.00E+00,,-52.979766
10439,177.446,-52.225023,-1.042593,-4.51E-10,-8.11E-12,0,0.00E+00,,-52.225023
10440,177.463,-51.479286,-1.03719,-6.64E-10,-9.45E-12,0,0.00E+00,,-51.479286
10441,177.48,-50.74243,-1.031786,-6.41E-10,-1.10E-11,0,0.00E+00,,-50.74243
10442,177.497,-50.014333,-1.026383,-8.01E-10,-1.48E-11,0,0.00E+00,,-50.014333
10443,177.514,-49.294874,-1.020979,-1.06E-09,-1.36E-11,0,0.00E+00,,-49.294874
10444,177.531,-48.583933,-1.015575,-7.50E-10,-1.10E-11,0,0.00E+00,,-48.583933
10445,177.548,-47.881393,-1.010171,-7.04E-10,-9.33E-12,0,0.00E+00,,-47.881393
10446,177.565,-47.18714,-1.004767,-5.66E-10,-1.23E-11,0,0.00E+00,,-47.18714
10447,177.582,-46.50106,-0.999364,-9.41E-10,-1.58E-11,0,0.00E+00,,-46.50106
10448,177.599,-45.823041,-0.99396,-1.00E-09,-1.83E-11,0,0.00E+00,,-45.823041
10449,177.616,-45.152973,-0.988556,-1.18E-09,-1.90E-11,0,0.00E+00,,-45.152973
10450,177.633,-44.49075,-0.983152,-1.11E-09,-1.63E-11,0,0.00E+00,,-44.49075
10451,177.65,-43.836263,-0.977748,-8.97E-10,-1.66E-11,0,0.00E+00,,-43.836263
10452,177.667,-43.189409,-0.972344,-1.06E-09,-1.69E-11,0,0.00E+00,,-43.189409
10453,177.684,-42.550084,-0.966939,-9.67E-10,-1.64E-11,0,0.00E+00,,-42.550084
10454,177.701,-41.918187,-0.961535,-9.79E-10,-1.84E-11,0,0.00E+00,,-41.918187
10455,177.718,-41.293617,-0.956131,-1.14E-09,-1.91E-11,0,0.00E+00,,-41.293617
10456,177.735,-40.676277,-0.950727,-1.08E-09,-1.78E-11,0,0.00E+00,,-40.676277
10457,177.752,-40.066069,-0.945323,-9.96E-10,-1.80E-11,0,0.00E+00,,-40.066069
10458,177.769,-39.462898,-0.939918,-1.05E-09,-1.69E-11,0,0.00E+00,,-39.462898
10459,177.786,-38.866669,-0.934514,-9.07E-10,-1.63E-11,0,0.00E+00,,-38.866669
10460,177.803,-38.277291,-0.92911,-9.48E-10,-1.59E-11,0,0.00E+00,,-38.277291
10461,177.82,-37.694671,-0.923705,-8.75E-10,-1.57E-11,0,0.00E+00,,-37.694671
10462,177.837,-37.118721,-0.918301,-9.01E-10,-1.57E-11,0,0.00E+00,,-37.118721
10463,177.854,-36.54935,-0.912896,-8.68E-10,-1.33E-11,0,0.00E+00,,-36.54935
10464,177.871,-35.986472,-0.907492,-6.81E-10,-1.20E-11,0,0.00E+00,,-35.986472
10465,177.888,-35.430001,-0.902087,-6.85E-10,-1.24E-11,0,0.00E+00,,-35.430001
10466,177.905,-34.879852,-0.896683,-7.17E-10,-1.02E-11,0,0.00E+00,,-34.879852
10467,177.922,-34.335942,-0.891278,-4.96E-10,-7.90E-12,0,0.00E+00,,-34.335942
10468,177.939,-33.798188,-0.885874,-4.52E-10,-5.72E-12,0,0.00E+00,,-33.798188
10469,177.956,-33.266508,-0.880469,-2.94E-10,-4.90E-12,0,0.00E+00,,-33.266508
10470,177.973,-32.740824,-0.875064,-3.33E-10,-4.17E-12,0,0.00E+00,,-32.740824
10471,177.99,-32.221056,-0.86966,-2.42E-10,-4.01E-12,0,0.00E+00,,-32.221056
10472,178.007,-31.707126,-0.864255,-2.90E-10,-4.48E-12,0,0.00E+00,,-31.707126
10473,178.024,-31.198957,-0.857789,-2.93E-10,-1.53E-12,0,0.00E+00,,-31.198957
10474,178.041,-30.558049,-0.850879,-4.61E-11,-1.62E-12,0,0.00E+00,,-30.558049
10475,178.058,-29.926335,-0.843969,-2.26E-10,5.36E-13,0,0.00E+00,,-29.926335
10476,178.075,-29.303596,-0.837059,7.60E-11,3.57E-12,0,0.00E+00,,-29.303596
10477,178.092,-28.689684,-0.830149,1.07E-10,2.69E-12,0,0.00E+00,,-28.689684
10478,178.109,-28.084451,-0.823239,1.27E-11,2.04E-12,0,0.00E+00,,-28.084451
10479,178.126,-27.487752,-0.816329,2.64E-11,-1.77E-13,0,0.00E+00,,-27.487752
10480,178.143,-26.899445,-0.809418,-1.59E-10,-3.74E-12,0,0.00E+00,,-26.899445
10481,178.16,-26.319389,-0.802508,-3.07E-10,-5.68E-12,0,0.00E+00,,-26.319389
10482,178.177,-25.747448,-0.795598,-3.51E-10,-1.57E-12,0,0.00E+00,,-25.747448
10483,178.194,-25.183486,-0.788687,7.63E-13,-3.87E-13,0,0.00E+00,,-25.183486
10484,178.211,-24.62737,-0.781777,-1.55E-10,-3.01E-12,0,0.00E+00,,-24.62737
10485,178.228,-24.078969,-0.774867,-2.45E-10,-2.66E-12,0,0.00E+00,,-24.078969
10486,178.245,-23.538155,-0.767956,-1.54E-10,-3.56E-12,0,0.00E+00,,-23.538155
10487,178.262,-23.004802,-0.761046,-2.84E-10,-4.46E-12,0,0.00E+00,,-23.004802
10488,178.279,-22.478784,-0.754135,-2.57E-10,-5.72E-12,0,0.00E+00,,-22.478784
10489,178.296,-21.959979,-0.747224,-3.67E-10,-4.32E-12,0,0.00E+00,,-21.959979
10490,178.313,-21.448267,-0.740314,-1.83E-10,-6.22E-12,0,0.00E+00,,-21.448267
10491,178.33,-20.943529,-0.733403,-4.50E-10,-1.68E-12,0,0.00E+00,,-20.943529
10492,178.347,-20.445649,-0.726492,7.16E-11,2.77E-12,0,0.00E+00,,-20.445649
10493,178.364,-19.954511,-0.719582,2.84E-11,-9.93E-14,0,0.00E+00,,-19.954511
10494,178.381,-19.470002,-0.712671,-1.49E-10,2.59E-12,0,0.00E+00,,-19.470002
10495,178.398,-18.992012,-0.70576,1.68E-10,6.02E-12,0,0.00E+00,,-18.992012
10496,178.415,-18.520429,-0.698849,1.88E-10,9.97E-12,0,0.00E+00,,-18.520429
10497,178.432,-18.055147,-0.691938,4.51E-10,9.84E-12,0,0.00E+00,,-18.055147
10498,178.449,-17.596059,-0.685027,2.52E-10,6.45E-12,0,0.00E+00,,-17.596059
10499,178.466,-17.14306,-0.678116,1.51E-10,1.53E-12,0,0.00E+00,,-17.14306
10500,178.483,-16.696047,-0.671206,-1.23E-10,9.59E-13,0,0.00E+00,,-16.696047
10501,178.5,-16.254918,-0.664295,3.04E-11,-3.10E-12,0,0.00E+00,,-16.254918
10502,178.517,-15.819573,-0.657383,-3.57E-10,-2.43E-12,0,0.00E+00,,-15.819573
10503,178.534,-15.389912,-0.650472,-3.67E-11,5.64E-12,0,0.00E+00,,-15.389912
10504,178.551,-14.965839,-0.643561,2.87E-10,7.92E-12,0,0.00E+00,,-14.965839
10505,178.568,-14.547258,-0.63665,2.11E-10,6.39E-12,0,0.00E+00,,-14.547258
10506,178.585,-14.134074,-0.629739,1.58E-10,7.34E-12,0,0.00E+00,,-14.134074
10507,178.602,-13.726193,-0.622828,2.56E-10,5.44E-12,0,0.00E+00,,-13.726193
10508,178.619,-13.323523,-0.615917,5.80E-11,8.42E-12,0,0.00E+00,,-13.323523
10509,178.636,-12.925974,-0.609006,3.93E-10,1.21E-11,0,0.00E+00,,-12.925974
10510,178.653,-12.533457,-0.602094,3.92E-10,1.24E-11,0,0.00E+00,,-12.533457
10511,178.67,-12.145881,-0.595183,4.10E-10,1.22E-11,0,0.00E+00,,-12.145881
10512,178.687,-11.763162,-0.588272,3.82E-10,8.35E-12,0,0.00E+00,,-11.763162
10513,178.704,-11.385212,-0.581361,1.48E-10,1.18E-12,0,0.00E+00,,-11.385212
10514,178.721,-11.011946,-0.574449,-1.51E-10,-2.94E-12,0,0.00E+00,,-11.011946
10515,178.738,-10.643281,-0.567538,-2.04E-10,-9.14E-12,0,0.00E+00,,-10.643281
10516,178.755,-10.279133,-0.560626,-5.60E-10,-1.02E-11,0,0.00E+00,,-10.279133
10517,178.772,-9.919422,-0.553715,-3.72E-10,-5.17E-12,0,0.00E+00,,-9.919422
10518,178.789,-9.564067,-0.546804,-1.85E-10,-6.81E-12,0,0.00E+00,,-9.564067
10519,178.806,-9.212987,-0.539892,-4.18E-10,-6.89E-12,0,0.00E+00,,-9.212987
10520,178.823,-8.866104,-0.532981,-2.56E-10,-9.76E-12,0,0.00E+00,,-8.866104
10521,178.84,-8.523341,-0.526069,-5.47E-10,-1.46E-11,0,0.00E+00,,-8.523341
10522,178.857,-8.18462,-0.519158,-6.35E-10,-1.72E-11,0,0.00E+00,,-8.18462
10523,178.874,-7.849866,-0.512246,-7.28E-10,-2.33E-11,0,0.00E+00,,-7.849866
10524,178.891,-7.519003,-0.505335,-1.03E-09,-2.50E-11,0,0.00E+00,,-7.519003
10525,178.908,-7.191957,-0.498423,-9.17E-10,-2.96E-11,0,0.00E+00,,-7.191957
10526,178.925,-6.868656,-0.491512,-1.27E-09,-2.95E-11,0,0.00E+00,,-6.868656
10527,178.942,-6.549026,-0.4846,-1.00E-09,-2.84E-11,0,0.00E+00,,-6.549026
10528,178.959,-6.232996,-0.477688,-1.12E-09,-3.14E-11,0,0.00E+00,,-6.232996
10529,178.976,-5.920495,-0.470777,-1.21E-09,-3.00E-11,0,0.00E+00,,-5.920495
10530,178.993,-5.611453,-0.463865,-1.05E-09,-2.86E-11,0,0.00E+00,,-5.611453
10531,179.01,-5.3058,-0.456953,-1.07E-09,-2.71E-11,0,0.00E+00,,-5.3058
10532,179.027,-5.003468,-0.4493,-9.58E-10,-2.45E-11,0,0.00E+00,,-5.003468
10533,179.044,-4.668399,-0.441547,-8.80E-10,-2.53E-11,0,0.00E+00,,-4.668399
10534,179.061,-4.337343,-0.433794,-9.78E-10,-2.72E-11,0,0.00E+00,,-4.337343
10535,179.078,-4.010186,-0.426041,-1.01E-09,-2.76E-11,0,0.00E+00,,-4.010186
10536,179.095,-3.686836,-0.418288,-1.00E-09,-2.49E-11,0,0.00E+00,,-3.686836
10537,179.112,-3.367201,-0.410535,-8.42E-10,-2.33E-11,0,0.00E+00,,-3.367201
10538,179.129,-3.051191,-0.402782,-8.63E-10,-2.40E-11,0,0.00E+00,,-3.051191
10539,179.146,-2.738716,-0.395029,-8.81E-10,-2.28E-11,0,0.00E+00,,-2.738716
10540,179.163,-2.429687,-0.387276,-7.95E-10,-2.14E-11,0,0.00E+00,,-2.429687
10541,179.18,-2.124017,-0.379523,-7.70E-10,-2.02E-11,0,0.00E+00,,-2.124017
10542,179.197,-1.821618,-0.37177,-7.14E-10,-1.81E-11,0,0.00E+00,,-1.821618
10543,179.214,-1.522404,-0.364016,-6.31E-10,-1.75E-11,0,0.00E+00,,-1.522404
10544,179.231,-1.22629,-0.356263,-6.49E-10,-1.81E-11,0,0.00E+00,,-1.22629
10545,179.248,-0.933192,-0.34851,-6.68E-10,-2.03E-11,0,0.00E+00,,-0.933192
10546,179.265,-0.643026,-0.340757,-7.73E-10,-1.78E-11,0,0.00E+00,,-0.643026
10547,179.282,-0.355708,-0.333004,-5.59E-10,-1.67E-11,0,0.00E+00,,-0.355708
10548,179.299,-7.12E-02,-0.32525,-6.41E-10,-1.64E-11,0,0.00E+00,,-7.12E-02
10549,179.316,0.210708,-0.317497,-5.66E-10,-1.67E-11,0,0.00E+00,,0.210708
10550,179.333,0.48997,-0.309744,-6.30E-10,-1.55E-11,0,0.00E+00,,0.48997
10551,179.35,0.766707,-0.30199,-5.18E-10,-1.33E-11,0,0.00E+00,,0.766707
10552,179.367,1.041,-0.294237,-4.72E-10,-1.40E-11,0,0.00E+00,,1.041
10553,179.384,1.312927,-0.286484,-5.42E-10,-1.36E-11,0,0.00E+00,,1.312927
10554,179.401,1.582566,-0.27873,-4.69E-10,-1.24E-11,0,0.00E+00,,1.582566
10555,179.418,1.849996,-0.270977,-4.52E-10,-1.03E-11,0,0.00E+00,,1.849996
10556,179.435,2.114549,-0.263224,-3.47E-10,-9.85E-12,0,0.00E+00,,2.114549
10557,179.452,2.374236,-0.25547,-3.88E-10,-1.03E-11,0,0.00E+00,,2.374236
10558,179.469,2.629083,-0.247717,-3.73E-10,-8.55E-12,0,0.00E+00,,2.629083
10559,179.486,2.879215,-0.239964,-2.81E-10,-6.93E-12,0,0.00E+00,,2.879215
10560,179.503,3.124757,-0.23221,-2.52E-10,-6.01E-12,0,0.00E+00,,3.124757
10561,179.52,3.700978,-0.224457,-1.99E-10,-6.16E-12,0,0.00E+00,,3.700978
10562,179.537,4.258359,-0.216706,-2.84E-10,-8.77E-12,0,0.00E+00,,4.258359
10563,179.554,4.797845,-0.208954,-2.22E-10,-7.69E-12,0,0.00E+00,,4.797845
10564,179.571,5.320256,-0.201202,-2.43E-10,-8.09E-12,0,0.00E+00,,5.320256
10565,179.588,5.82637,-0.193449,-1.59E-10,-6.79E-12,0,0.00E+00,,5.82637
10566,179.605,6.316917,-0.185697,-9.66E-11,-5.80E-12,0,0.00E+00,,6.316917
10567,179.622,6.79259,-0.177945,-7.56E-11,-4.21E-12,0,0.00E+00,,6.79259
10568,179.639,7.254046,-0.170193,5.06E-11,-1.96E-13,0,0.00E+00,,7.254046
10569,179.656,7.701907,-0.16244,5.95E-11,-4.84E-14,0,0.00E+00,,7.701907
10570,179.673,8.136764,-0.154688,1.40E-10,2.04E-12,0,0.00E+00,,8.136764
10571,179.69,8.559181,-0.146935,8.37E-11,-1.31E-12,0,0.00E+00,,8.559181
10572,179.707,8.969692,-0.139183,-8.96E-13,-4.38E-12,0,0.00E+00,,8.969692
10573,179.724,9.36881,-0.13143,-1.44E-10,-7.91E-12,0,0.00E+00,,9.36881
10574,179.741,9.757024,-0.123677,-2.46E-10,-9.59E-12,0,0.00E+00,,9.757024
10575,179.758,10.134799,-0.115924,-2.01E-10,-8.77E-12,0,0.00E+00,,10.134799
10576,179.775,10.502584,-0.108172,-2.05E-10,-8.37E-12,0,0.00E+00,,10.502584
10577,179.792,10.860807,-0.100419,-1.92E-10,-8.08E-12,0,0.00E+00,,10.860807
10578,179.809,11.20988,-9.27E-02,-1.45E-10,-7.41E-12,0,0.00E+00,,11.20988
10579,179.826,11.550197,-8.49E-02,-1.01E-10,-6.27E-12,0,0.00E+00,,11.550197
10580,179.843,11.882138,-7.72E-02,-9.89E-11,-6.35E-12,0,0.00E+00,,11.882138
10581,179.86,12.206071,-6.94E-02,-8.94E-11,-4.89E-12,0,0.00E+00,,12.206071
10582,179.877,12.522345,-6.17E-02,9.14E-12,-2.88E-12,0,0.00E+00,,12.522345
10583,179.894,12.831303,-5.39E-02,2.97E-11,-3.78E-12,0,0.00E+00,,12.831303
10584,179.911,13.133272,-4.61E-02,4.93E-12,-3.63E-12,0,0.00E+00,,13.133272
10585,179.928,13.42857,-3.84E-02,6.51E-12,-3.57E-12,0,0.00E+00,,13.42857
10586,179.945,13.717503,-3.06E-02,-8.19E-13,-3.60E-12,0,0.00E+00,,13.717503
10587,179.962,14.000369,-2.29E-02,-4.89E-12,-3.76E-12,0,0.00E+00,,14.000369
10588,179.979,14.277455,-1.51E-02,5.44E-12,-3.55E-12,0,0.00E+00,,14.277455
10589,179.996,14.549041,-7.38E-03,1.05E-11,-3.57E-12,0,0.00E+00,,14.549041
10590,180.013,14.815569,3.77E-04,7.72E-12,-3.61E-12,0,0.00E+00,,14.815569
10591,180.03,15.079852,8.22E-03,5.70E-12,-3.70E-12,0,0.00E+00,,15.079852
10592,180.047,15.339323,1.61E-02,7.82E-12,-3.69E-12,0,0.00E+00,,15.339323
10593,180.064,15.59424,2.39E-02,1.48E-12,-4.21E-12,0,0.00E+00,,15.59424
10594,180.081,15.844855,3.17E-02,-2.55E-11,-4.57E-12,0,0.00E+00,,15.844855
10595,180.098,16.091411,3.96E-02,-2.56E-11,-4.79E-12,0,0.00E+00,,16.091411
10596,180.115,16.334148,4.74E-02,-9.84E-12,-3.46E-12,0,0.00E+00,,16.334148
10597,180.132,16.573299,5.53E-02,1.56E-11,-3.58E-12,0,0.00E+00,,16.573299
10598,180.149,16.809092,6.31E-02,6.70E-12,-4.27E-12,0,0.00E+00,,16.809092
10599,180.166,17.041748,7.09E-02,1.83E-11,-4.32E-12,0,0.00E+00,,17.041748
10600,180.183,17.271486,7.88E-02,7.22E-11,-2.48E-12,0,0.00E+00,,17.271486
10601,180.2,17.498519,8.66E-02,9.02E-11,-1.54E-12,0,0.00E+00,,17.498519
10602,180.217,17.723057,9.45E-02,8.07E-11,-2.43E-12,0,0.00E+00,,17.723057
10603,180.234,17.945305,0.102299,5.28E-12,-3.13E-12,0,0.00E+00,,17.945305
10604,180.251,18.165463,0.110139,4.76E-11,-2.71E-12,0,0.00E+00,,18.165463
10605,180.268,18.38373,0.117979,-1.46E-11,-5.02E-12,0,0.00E+00,,18.38373
10606,180.285,18.6003,0.125819,-6.26E-11,-5.87E-12,0,0.00E+00,,18.6003
10607,180.302,18.815364,0.133659,-8.66E-12,-4.32E-12,0,0.00E+00,,18.815364
10608,180.319,19.029111,0.1415,4.30E-11,-2.07E-12,0,0.00E+00,,19.029111
10609,180.336,19.241726,0.14934,8.61E-11,-1.67E-12,0,0.00E+00,,19.241726
10610,180.353,19.453392,0.15718,1.35E-10,-8.70E-13,0,0.00E+00,,19.453392
10611,180.37,19.66429,0.16502,1.43E-10,-9.47E-13,0,0.00E+00,,19.66429
10612,180.387,19.874597,0.172861,5.64E-11,-3.95E-12,0,0.00E+00,,19.874597
10613,180.404,20.08449,0.180701,-2.57E-11,-2.77E-12,0,0.00E+00,,20.08449
10614,180.421,20.294142,0.188541,7.83E-12,-1.79E-12,0,0.00E+00,,20.294142
10615,180.438,20.503726,0.196382,5.63E-12,-3.73E-12,0,0.00E+00,,20.503726
10616,180.455,20.713411,0.204222,-1.87E-10,-6.62E-12,0,0.00E+00,,20.713411
10617,180.472,20.923367,0.212062,-1.95E-10,-7.87E-12,0,0.00E+00,,20.923367
10618,180.489,21.133761,0.219902,-2.61E-10,-8.13E-12,0,0.00E+00,,21.133761
10619,180.506,21.344758,0.227743,-2.82E-10,-7.71E-12,0,0.00E+00,,21.344758
10620,180.523,21.432379,0.235582,-1.99E-10,-7.98E-12,0,0.00E+00,,21.432379
10621,180.54,21.521072,0.243423,-2.43E-10,-6.30E-12,0,0.00E+00,,21.521072
10622,180.557,21.610913,0.251264,-1.40E-10,-6.35E-12,0,0.00E+00,,21.610913
10623,180.574,21.701961,0.259105,-2.01E-10,-8.85E-12,0,0.00E+00,,21.701961
10624,180.591,21.794278,0.266946,-2.52E-10,-7.86E-12,0,0.00E+00,,21.794278
10625,180.608,21.887926,0.274787,-1.81E-10,-7.06E-12,0,0.00E+00,,21.887926
10626,180.625,21.982967,0.282628,-1.89E-10,-4.92E-12,0,0.00E+00,,21.982967
10627,180.642,22.079462,0.290468,-8.78E-11,-4.02E-12,0,0.00E+00,,22.079462
10628,180.659,22.177477,0.298309,-7.16E-11,-2.88E-12,0,0.00E+00,,22.177477
10629,180.676,22.277073,0.30615,-3.43E-11,-2.31E-12,0,0.00E+00,,22.277073
10630,180.693,22.378316,0.313991,-3.32E-11,-4.35E-12,0,0.00E+00,,22.378316
10631,180.71,22.481271,0.321832,-1.12E-10,-7.92E-12,0,0.00E+00,,22.481271
10632,180.727,22.586003,0.329672,-2.00E-10,-1.60E-11,0,0.00E+00,,22.586003
10633,180.744,22.69258,0.337513,-5.05E-10,-1.99E-11,0,0.00E+00,,22.69258
10634,180.761,22.801067,0.345354,-5.03E-10,-2.16E-11,0,0.00E+00,,22.801067
10635,180.778,22.911532,0.353195,-5.72E-10,-2.06E-11,0,0.00E+00,,22.911532
10636,180.795,23.024045,0.361035,-4.67E-10,-2.00E-11,0,0.00E+00,,23.024045
10637,180.812,23.138675,0.368876,-5.05E-10,-2.24E-11,0,0.00E+00,,23.138675
10638,180.829,23.255491,0.376717,-5.80E-10,-2.61E-11,0,0.00E+00,,23.255491
10639,180.846,23.374566,0.384557,-6.92E-10,-2.69E-11,0,0.00E+00,,23.374566
10640,180.863,23.49597,0.392398,-6.63E-10,-2.97E-11,0,0.00E+00,,23.49597
10641,180.88,23.619777,0.400239,-7.84E-10,-3.26E-11,0,0.00E+00,,23.619777
10642,180.897,23.74606,0.40808,-8.27E-10,-3.38E-11,0,0.00E+00,,23.74606
10643,180.914,23.874894,0.41592,-8.30E-10,-3.38E-11,0,0.00E+00,,23.874894
10644,180.931,24.006356,0.423761,-8.25E-10,-3.34E-11,0,0.00E+00,,24.006356
10645,180.948,24.140521,0.431601,-7.86E-10,-3.28E-11,0,0.00E+00,,24.140521
10646,180.965,24.277468,0.439442,-7.84E-10,-3.11E-11,0,0.00E+00,,24.277468
10647,180.982,24.417276,0.447283,-6.86E-10,-3.18E-11,0,0.00E+00,,24.417276
10648,180.999,24.560024,0.455123,-7.69E-10,-2.68E-11,0,0.00E+00,,24.560024
10649,181.016,24.705795,0.462804,-4.69E-10,-2.14E-11,0,0.00E+00,,24.705795
10650,181.033,24.844176,0.469959,-3.64E-10,-2.08E-11,0,0.00E+00,,24.844176
10651,181.05,24.982572,0.477114,-3.85E-10,-2.26E-11,0,0.00E+00,,24.982572
10652,181.067,25.123685,0.48427,-4.77E-10,-2.31E-11,0,0.00E+00,,25.123685
10653,181.084,25.267578,0.491425,-4.49E-10,-2.10E-11,0,0.00E+00,,25.267578
10654,181.101,25.414318,0.498581,-3.75E-10,-2.10E-11,0,0.00E+00,,25.414318
10655,181.118,25.563973,0.505736,-4.10E-10,-2.37E-11,0,0.00E+00,,25.563973
10656,181.135,25.716611,0.512891,-5.09E-10,-2.76E-11,0,0.00E+00,,25.716611
10657,181.152,25.872301,0.520047,-6.57E-10,-2.97E-11,0,0.00E+00,,25.872301
10658,181.169,26.031116,0.527202,-7.01E-10,-3.20E-11,0,0.00E+00,,26.031116
10659,181.186,26.193126,0.534358,-7.76E-10,-3.01E-11,0,0.00E+00,,26.193126
10660,181.203,26.358405,0.541513,-6.30E-10,-3.56E-11,0,0.00E+00,,26.358405
10661,181.22,26.527027,0.548668,-9.93E-10,-4.28E-11,0,0.00E+00,,26.527027
10662,181.237,26.699068,0.555823,-1.13E-09,-4.38E-11,0,0.00E+00,,26.699068
10663,181.254,26.874605,0.562979,-1.10E-09,-4.86E-11,0,0.00E+00,,26.874605
10664,181.271,27.053715,0.570134,-1.39E-09,-5.19E-11,0,0.00E+00,,27.053715
10665,181.288,27.236478,0.577289,-1.40E-09,-5.05E-11,0,0.00E+00,,27.236478
10666,181.305,27.422976,0.584444,-1.32E-09,-5.17E-11,0,0.00E+00,,27.422976
10667,181.322,27.61329,0.5916,-1.44E-09,-5.28E-11,0,0.00E+00,,27.61329
10668,181.339,27.807504,0.598755,-1.39E-09,-4.79E-11,0,0.00E+00,,27.807504
10669,181.356,28.005705,0.60591,-1.11E-09,-4.51E-11,0,0.00E+00,,28.005705
10670,181.373,28.207979,0.613065,-1.12E-09,-4.60E-11,0,0.00E+00,,28.207979
10671,181.39,28.414414,0.62022,-1.17E-09,-4.93E-11,0,0.00E+00,,28.414414
10672,181.407,28.625102,0.627375,-1.34E-09,-5.19E-11,0,0.00E+00,,28.625102
10673,181.424,28.840134,0.63453,-1.40E-09,-4.94E-11,0,0.00E+00,,28.840134
10674,181.441,29.059604,0.641685,-1.22E-09,-4.45E-11,0,0.00E+00,,29.059604
10675,181.458,29.283608,0.64884,-1.07E-09,-4.08E-11,0,0.00E+00,,29.283608
10676,181.475,29.512244,0.655995,-9.51E-10,-4.15E-11,0,0.00E+00,,29.512244
10677,181.492,29.745611,0.66315,-1.07E-09,-4.66E-11,0,0.00E+00,,29.745611
10678,181.509,29.983812,0.670305,-1.33E-09,-4.82E-11,0,0.00E+00,,29.983812
10679,181.526,30.226951,0.67746,-1.26E-09,-5.01E-11,0,0.00E+00,,30.226951
10680,181.543,30.475132,0.684615,-1.45E-09,-4.79E-11,0,0.00E+00,,30.475132
10681,181.56,30.728466,0.69177,-1.21E-09,-4.47E-11,0,0.00E+00,,30.728466
10682,181.577,30.987062,0.698925,-1.19E-09,-4.58E-11,0,0.00E+00,,30.987062
10683,181.594,31.251033,0.706079,-1.28E-09,-4.78E-11,0,0.00E+00,,31.251033
10684,181.611,31.520496,0.713234,-1.38E-09,-4.48E-11,0,0.00E+00,,31.520496
10685,181.628,31.795568,0.720389,-1.16E-09,-4.05E-11,0,0.00E+00,,31.795568
10686,181.645,32.076371,0.727544,-1.03E-09,-4.06E-11,0,0.00E+00,,32.076371
10687,181.662,32.363028,0.734698,-1.13E-09,-4.26E-11,0,0.00E+00,,32.363028
10688,181.679,32.655665,0.741853,-1.19E-09,-3.78E-11,0,0.00E+00,,32.655665
10689,181.696,32.954413,0.749008,-8.73E-10,-3.37E-11,0,0.00E+00,,32.954413
10690,181.713,33.259403,0.756162,-8.34E-10,-2.60E-11,0,0.00E+00,,33.259403
10691,181.73,33.570771,0.763317,-3.66E-10,-1.76E-11,0,0.00E+00,,33.570771
