B (T) - H (A/m),,,,,,,
Pid = 1,,,,,,,
Z = 0,,,,,,,
X = 0,,,,,,,
Y = 0,,,,,,,
,t,H x,B x,H y,B y,H z,B z
10918,185.589,533.766198,1.484402,1.23E-09,1.21E-12,0,0.00E+00
10919,185.606,533.569768,1.483267,1.24E-09,1.97E-12,0,0.00E+00
10920,185.623,533.37121,1.482132,1.40E-09,2.50E-12,0,0.00E+00
10921,185.64,533.170502,1.480997,1.43E-09,3.13E-12,0,0.00E+00
10922,185.657,532.967621,1.479862,1.55E-09,3.50E-12,0,0.00E+00
10923,185.674,532.762544,1.478727,1.58E-09,3.79E-12,0,0.00E+00
10924,185.691,532.555248,1.477592,1.60E-09,3.89E-12,0,0.00E+00
10925,185.708,532.34571,1.476457,1.64E-09,2.89E-12,0,0.00E+00
10926,185.725,532.133905,1.475322,1.39E-09,2.18E-12,0,0.00E+00
10927,185.742,531.919809,1.474187,1.34E-09,1.40E-12,0,0.00E+00
10928,185.759,531.703397,1.473052,1.17E-09,6.50E-13,0,0.00E+00
10929,185.776,531.484644,1.471917,1.10E-09,-1.39E-13,0,0.00E+00
10930,185.793,531.263525,1.470782,1.04E-09,-1.20E-12,0,0.00E+00
10931,185.81,531.040014,1.469647,8.95E-10,-2.81E-12,0,0.00E+00
10932,185.827,530.814084,1.468512,6.40E-10,-4.21E-12,0,0.00E+00
10933,185.844,530.58571,1.467377,4.70E-10,-4.92E-12,0,0.00E+00
10934,185.861,530.354864,1.466242,3.37E-10,-6.00E-12,0,0.00E+00
10935,185.878,530.121518,1.465108,8.04E-11,-6.49E-12,0,0.00E+00
10936,185.895,529.885645,1.463973,5.14E-12,-6.76E-12,0,0.00E+00
10937,185.912,529.647217,1.462838,-8.13E-11,-7.06E-12,0,0.00E+00
10938,185.929,529.406204,1.461703,-1.71E-10,-6.38E-12,0,0.00E+00
10939,185.946,529.162578,1.460568,-3.09E-11,-5.10E-12,0,0.00E+00
10940,185.963,528.91631,1.459433,1.71E-10,-4.39E-12,0,0.00E+00
10941,185.98,528.667369,1.458298,2.47E-10,-4.28E-12,0,0.00E+00
10942,185.997,528.415724,1.457164,2.33E-10,-4.66E-12,0,0.00E+00
10943,186.014,528.161345,1.455749,7.77E-11,-5.52E-12,0,0.00E+00
10944,186.031,527.681851,1.45217,-1.25E-10,-5.31E-12,0,0.00E+00
10945,186.048,526.832555,1.448584,-1.37E-10,-5.20E-12,0,0.00E+00
10946,186.065,525.954987,1.444998,-1.23E-10,-6.29E-12,0,0.00E+00
10947,186.082,525.046668,1.441412,-4.70E-10,-7.36E-12,0,0.00E+00
10948,186.099,524.106422,1.437826,-7.13E-10,-7.26E-12,0,0.00E+00
10949,186.116,523.133005,1.43424,-7.08E-10,-5.61E-12,0,0.00E+00
10950,186.133,522.12511,1.430655,-3.86E-10,-5.65E-12,0,0.00E+00
10951,186.15,521.081361,1.42707,-6.37E-10,-5.65E-12,0,0.00E+00
10952,186.167,520.000313,1.423485,-6.25E-10,-6.53E-12,0,0.00E+00
10953,186.184,518.880442,1.4199,-9.14E-10,-7.36E-12,0,0.00E+00
10954,186.201,517.720145,1.416315,-1.06E-09,-7.24E-12,0,0.00E+00
10955,186.218,516.517737,1.412731,-1.05E-09,-6.74E-12,0,0.00E+00
10956,186.235,515.27144,1.409146,-9.64E-10,-6.13E-12,0,0.00E+00
10957,186.252,513.979386,1.405562,-9.47E-10,-4.73E-12,0,0.00E+00
10958,186.269,512.639608,1.401979,-6.22E-10,-3.57E-12,0,0.00E+00
10959,186.286,511.250038,1.398395,-4.60E-10,-2.33E-12,0,0.00E+00
10960,186.303,509.808498,1.394812,-1.91E-10,-1.56E-12,0,0.00E+00
10961,186.32,508.312702,1.391229,-9.62E-11,-1.95E-12,0,0.00E+00
10962,186.337,506.760247,1.387646,-2.28E-10,-2.63E-12,0,0.00E+00
10963,186.354,505.148612,1.384064,-3.89E-10,-3.27E-12,0,0.00E+00
10964,186.371,503.475154,1.380482,-5.43E-10,-4.20E-12,0,0.00E+00
10965,186.388,501.737107,1.3769,-7.65E-10,-5.45E-12,0,0.00E+00
10966,186.405,499.931581,1.373318,-1.05E-09,-6.42E-12,0,0.00E+00
10967,186.422,498.055559,1.369737,-1.23E-09,-6.61E-12,0,0.00E+00
10968,186.439,496.105906,1.366156,-1.23E-09,-5.60E-12,0,0.00E+00
10969,186.456,494.079369,1.362576,-9.41E-10,-5.73E-12,0,0.00E+00
10970,186.473,491.972586,1.358996,-1.19E-09,-6.14E-12,0,0.00E+00
10971,186.49,489.782098,1.355417,-1.26E-09,-5.79E-12,0,0.00E+00
10972,186.507,487.50436,1.351838,-1.13E-09,-5.40E-12,0,0.00E+00
10973,186.524,485.135768,1.348259,-1.15E-09,-5.26E-12,0,0.00E+00
10974,186.541,482.672681,1.344681,-1.17E-09,-4.99E-12,0,0.00E+00
10975,186.558,480.111453,1.341103,-1.11E-09,-4.54E-12,0,0.00E+00
10976,186.575,477.448475,1.337526,-1.03E-09,-3.19E-12,0,0.00E+00
10977,186.592,474.680222,1.333949,-6.35E-10,-2.47E-12,0,0.00E+00
10978,186.609,471.80331,1.330373,-5.97E-10,-3.33E-12,0,0.00E+00
10979,186.626,468.814567,1.326798,-9.63E-10,-3.44E-12,0,0.00E+00
10980,186.643,465.711102,1.323223,-8.22E-10,-2.12E-12,0,0.00E+00
10981,186.66,462.490394,1.319648,-4.41E-10,-2.13E-12,0,0.00E+00
10982,186.677,459.150384,1.316074,-6.94E-10,-2.40E-12,0,0.00E+00
10983,186.694,455.689573,1.312501,-6.63E-10,-2.35E-12,0,0.00E+00
10984,186.711,452.107123,1.308929,-6.73E-10,-1.85E-12,0,0.00E+00
10985,186.728,448.402956,1.305357,-4.87E-10,-1.78E-12,0,0.00E+00
10986,186.745,444.577851,1.301785,-5.88E-10,-1.13E-12,0,0.00E+00
10987,186.762,440.633523,1.298215,-2.69E-10,-4.91E-13,0,0.00E+00
10988,186.779,436.572689,1.294644,-2.25E-10,4.15E-13,0,0.00E+00
10989,186.796,432.39911,1.291075,1.22E-10,2.68E-13,0,0.00E+00
10990,186.813,428.117606,1.287506,-1.58E-10,-4.07E-13,0,0.00E+00
10991,186.83,423.755994,1.283937,-2.36E-10,5.38E-13,0,0.00E+00
10992,186.847,419.450122,1.280368,2.02E-10,1.29E-12,0,0.00E+00
10993,186.864,415.201747,1.276799,1.92E-10,1.92E-12,0,0.00E+00
10994,186.881,411.009966,1.273229,4.44E-10,2.78E-12,0,0.00E+00
10995,186.898,406.873814,1.269659,5.99E-10,3.63E-12,0,0.00E+00
10996,186.915,402.792349,1.266089,8.09E-10,3.72E-12,0,0.00E+00
10997,186.932,398.76465,1.262519,6.84E-10,3.34E-12,0,0.00E+00
10998,186.949,394.789813,1.258948,6.12E-10,4.01E-12,0,0.00E+00
10999,186.966,390.866956,1.255378,9.09E-10,4.29E-12,0,0.00E+00
11000,186.983,386.995213,1.251806,7.91E-10,4.05E-12,0,0.00E+00
11001,187,383.173737,1.248235,7.71E-10,3.96E-12,0,0.00E+00
11002,187.017,379.401698,1.244048,7.35E-10,3.01E-12,0,0.00E+00
11003,187.034,373.521859,1.23836,3.95E-10,2.52E-12,0,0.00E+00
11004,187.051,367.734416,1.232671,4.39E-10,1.59E-12,0,0.00E+00
11005,187.068,362.064477,1.226982,6.10E-11,1.62E-12,0,0.00E+00
11006,187.085,356.508574,1.221292,3.28E-10,1.71E-12,0,0.00E+00
11007,187.102,351.063816,1.215601,1.65E-10,1.47E-12,0,0.00E+00
11008,187.119,345.727399,1.20991,1.87E-10,1.76E-12,0,0.00E+00
11009,187.136,340.496605,1.204219,2.66E-10,2.03E-12,0,0.00E+00
11010,187.153,335.3688,1.198527,2.94E-10,1.14E-12,0,0.00E+00
11011,187.17,330.341433,1.192834,-3.40E-11,1.49E-12,0,0.00E+00
11012,187.187,325.412033,1.187141,3.10E-10,5.46E-13,0,0.00E+00
11013,187.204,320.578201,1.181448,-2.51E-10,-8.96E-13,0,0.00E+00
11014,187.221,315.837614,1.175754,-3.31E-10,-3.65E-13,0,0.00E+00
11015,187.238,311.188018,1.17006,-9.76E-11,5.54E-13,0,0.00E+00
11016,187.255,306.627227,1.164365,3.60E-11,1.07E-12,0,0.00E+00
11017,187.272,302.153121,1.158669,1.05E-10,9.91E-13,0,0.00E+00
11018,187.289,297.76364,1.152974,2.77E-11,1.63E-12,0,0.00E+00
11019,187.306,293.456789,1.147278,2.77E-10,1.76E-12,0,0.00E+00
11020,187.323,289.230628,1.141581,1.37E-10,1.82E-12,0,0.00E+00
11021,187.34,285.083275,1.135884,2.48E-10,2.03E-12,0,0.00E+00
11022,187.357,281.012903,1.130187,2.27E-10,2.42E-12,0,0.00E+00
11023,187.374,277.017737,1.124489,3.48E-10,3.13E-12,0,0.00E+00
11024,187.391,273.096052,1.118791,4.65E-10,3.11E-12,0,0.00E+00
11025,187.408,269.246174,1.113093,3.65E-10,7.73E-13,0,0.00E+00
11026,187.425,265.466474,1.107394,-2.52E-10,1.07E-12,0,0.00E+00
11027,187.442,261.755372,1.101695,2.64E-10,9.13E-13,0,0.00E+00
11028,187.459,258.11133,1.095996,-1.46E-10,4.35E-13,0,0.00E+00
11029,187.476,254.532852,1.090296,4.38E-12,1.19E-12,0,0.00E+00
11030,187.493,251.018486,1.084596,1.07E-10,9.60E-14,0,0.00E+00
11031,187.51,247.566818,1.078896,-2.69E-10,-1.37E-12,0,0.00E+00
11032,187.527,244.176472,1.073195,-4.04E-10,1.68E-13,0,0.00E+00
11033,187.544,240.846113,1.067494,1.11E-10,-6.20E-14,0,0.00E+00
11034,187.561,237.574439,1.061793,-3.12E-10,1.20E-13,0,0.00E+00
11035,187.578,234.360184,1.056092,3.44E-11,8.22E-13,0,0.00E+00
11036,187.595,231.202115,1.05039,-2.34E-11,2.20E-13,0,0.00E+00
11037,187.612,228.099032,1.044688,-1.42E-10,-1.05E-12,0,0.00E+00
11038,187.629,225.04977,1.038985,-3.86E-10,-2.17E-12,0,0.00E+00
11039,187.646,222.053189,1.033283,-4.99E-10,-2.65E-12,0,0.00E+00
11040,187.663,219.108184,1.02758,-5.34E-10,-3.20E-12,0,0.00E+00
11041,187.68,216.213676,1.021877,-6.38E-10,-5.42E-12,0,0.00E+00
11042,187.697,213.368614,1.016174,-1.11E-09,-6.02E-12,0,0.00E+00
11043,187.714,210.571975,1.01047,-9.11E-10,-5.90E-12,0,0.00E+00
11044,187.731,207.822762,1.004766,-1.00E-09,-6.83E-12,0,0.00E+00
11045,187.748,205.120003,0.999062,-1.14E-09,-8.33E-12,0,0.00E+00
11046,187.765,202.462751,0.993358,-1.38E-09,-8.14E-12,0,0.00E+00
11047,187.782,199.850083,0.987654,-1.15E-09,-7.22E-12,0,0.00E+00
11048,187.799,197.281099,0.981949,-1.07E-09,-7.63E-12,0,0.00E+00
11049,187.816,194.754921,0.976244,-1.20E-09,-8.08E-12,0,0.00E+00
11050,187.833,192.270694,0.970539,-1.19E-09,-9.14E-12,0,0.00E+00
11051,187.85,189.827582,0.964834,-1.42E-09,-9.58E-12,0,0.00E+00
11052,187.867,187.424771,0.959128,-1.34E-09,-9.76E-12,0,0.00E+00
11053,187.884,185.061467,0.953422,-1.41E-09,-1.01E-11,0,0.00E+00
11054,187.901,182.736896,0.947716,-1.42E-09,-1.15E-11,0,0.00E+00
11055,187.918,180.450299,0.94201,-1.70E-09,-1.24E-11,0,0.00E+00
11056,187.935,178.20094,0.936304,-1.67E-09,-1.27E-11,0,0.00E+00
11057,187.952,175.988098,0.930598,-1.71E-09,-1.36E-11,0,0.00E+00
11058,187.969,173.81107,0.924891,-1.85E-09,-1.31E-11,0,0.00E+00
11059,187.986,171.669168,0.919184,-1.63E-09,-1.28E-11,0,0.00E+00
11060,188.003,169.561722,0.913477,-1.67E-09,-1.38E-11,0,0.00E+00
11061,188.02,167.488077,0.907027,-1.84E-09,-1.28E-11,0,0.00E+00
11062,188.037,164.889176,0.899736,-1.46E-09,-1.29E-11,0,0.00E+00
11063,188.054,162.342091,0.892445,-1.73E-09,-1.41E-11,0,0.00E+00
11064,188.071,159.846548,0.885153,-1.75E-09,-1.47E-11,0,0.00E+00
11065,188.088,157.40132,0.877861,-1.80E-09,-1.52E-11,0,0.00E+00
11066,188.105,155.005217,0.870569,-1.83E-09,-1.59E-11,0,0.00E+00
11067,188.122,152.657087,0.863277,-1.90E-09,-1.69E-11,0,0.00E+00
11068,188.139,150.355807,0.855984,-2.01E-09,-1.68E-11,0,0.00E+00
11069,188.156,148.10029,0.848691,-1.88E-09,-1.77E-11,0,0.00E+00
11070,188.173,145.889476,0.841398,-2.09E-09,-1.82E-11,0,0.00E+00
11071,188.19,143.722335,0.834105,-2.00E-09,-1.93E-11,0,0.00E+00
11072,188.207,141.597868,0.826812,-2.21E-09,-1.83E-11,0,0.00E+00
11073,188.224,139.515101,0.819518,-1.85E-09,-1.73E-11,0,0.00E+00
11074,188.241,137.473088,0.812224,-1.86E-09,-1.82E-11,0,0.00E+00
11075,188.258,135.470908,0.80493,-1.98E-09,-1.83E-11,0,0.00E+00
11076,188.275,133.507665,0.797636,-1.87E-09,-2.03E-11,0,0.00E+00
11077,188.292,131.582487,0.790341,-2.27E-09,-2.09E-11,0,0.00E+00
11078,188.309,129.694525,0.783047,-2.06E-09,-2.17E-11,0,0.00E+00
11079,188.326,127.842954,0.775752,-2.30E-09,-2.18E-11,0,0.00E+00
11080,188.343,126.026968,0.768457,-2.10E-09,-2.10E-11,0,0.00E+00
11081,188.36,124.245783,0.761162,-2.05E-09,-2.06E-11,0,0.00E+00
11082,188.377,122.498637,0.753866,-1.97E-09,-2.13E-11,0,0.00E+00
11083,188.394,120.784786,0.746571,-2.11E-09,-2.08E-11,0,0.00E+00
11084,188.411,119.103504,0.739275,-1.88E-09,-2.05E-11,0,0.00E+00
11085,188.428,117.454085,0.731979,-1.97E-09,-2.15E-11,0,0.00E+00
11086,188.445,115.83584,0.724683,-2.03E-09,-2.18E-11,0,0.00E+00
11087,188.462,114.248099,0.717387,-1.99E-09,-2.06E-11,0,0.00E+00
11088,188.479,112.690205,0.710091,-1.79E-09,-2.03E-11,0,0.00E+00
11089,188.496,111.16152,0.702794,-1.84E-09,-2.10E-11,0,0.00E+00
11090,188.513,109.661422,0.695498,-1.88E-09,-1.99E-11,0,0.00E+00
11091,188.53,108.189302,0.688201,-1.64E-09,-1.99E-11,0,0.00E+00
11092,188.547,106.744566,0.680904,-1.78E-09,-2.05E-11,0,0.00E+00
11093,188.564,105.326636,0.673607,-1.74E-09,-2.00E-11,0,0.00E+00
11094,188.581,103.934945,0.66631,-1.65E-09,-1.85E-11,0,0.00E+00
11095,188.598,102.568943,0.659013,-1.46E-09,-1.81E-11,0,0.00E+00
11096,188.615,101.228089,0.651716,-1.51E-09,-1.72E-11,0,0.00E+00
11097,188.632,99.911857,0.644418,-1.32E-09,-1.63E-11,0,0.00E+00
11098,188.649,98.619732,0.637121,-1.29E-09,-1.67E-11,0,0.00E+00
11099,188.666,97.351211,0.629823,-1.33E-09,-1.81E-11,0,0.00E+00
11100,188.683,96.105804,0.622525,-1.49E-09,-2.01E-11,0,0.00E+00
11101,188.7,94.883029,0.615227,-1.64E-09,-2.09E-11,0,0.00E+00
11102,188.717,93.682417,0.607929,-1.62E-09,-1.96E-11,0,0.00E+00
11103,188.734,92.503509,0.600631,-1.42E-09,-1.90E-11,0,0.00E+00
11104,188.751,91.345856,0.593333,-1.45E-09,-1.79E-11,0,0.00E+00
11105,188.768,90.209018,0.586034,-1.25E-09,-1.72E-11,0,0.00E+00
11106,188.785,89.092566,0.578736,-1.27E-09,-1.82E-11,0,0.00E+00
11107,188.802,87.996078,0.571437,-1.37E-09,-1.78E-11,0,0.00E+00
11108,188.819,86.919144,0.564139,-1.23E-09,-1.56E-11,0,0.00E+00
11109,188.836,85.86136,0.55684,-1.01E-09,-1.52E-11,0,0.00E+00
11110,188.853,84.822331,0.549541,-1.09E-09,-1.53E-11,0,0.00E+00
11111,188.87,83.801673,0.542242,-1.03E-09,-1.52E-11,0,0.00E+00
11112,188.887,82.799005,0.534943,-1.04E-09,-1.53E-11,0,0.00E+00
11113,188.904,81.813958,0.527644,-1.03E-09,-1.49E-11,0,0.00E+00
11114,188.921,80.846168,0.520345,-9.68E-10,-1.48E-11,0,0.00E+00
11115,188.938,79.89528,0.513045,-9.80E-10,-1.50E-11,0,0.00E+00
11116,188.955,78.960945,0.505746,-9.85E-10,-1.50E-11,0,0.00E+00
11117,188.972,78.04282,0.498447,-9.59E-10,-1.62E-11,0,0.00E+00
11118,188.989,77.140571,0.491147,-1.12E-09,-1.68E-11,0,0.00E+00
11119,189.006,76.253869,0.483848,-1.06E-09,-1.77E-11,0,0.00E+00
11120,189.023,75.382391,0.475977,-1.18E-09,-1.71E-11,0,0.00E+00
11121,189.04,74.423667,0.467794,-1.01E-09,-1.77E-11,0,0.00E+00
11122,189.057,73.48326,0.459611,-1.19E-09,-1.92E-11,0,0.00E+00
11123,189.074,72.560711,0.451428,-1.21E-09,-1.85E-11,0,0.00E+00
11124,189.091,71.655601,0.443244,-1.09E-09,-1.74E-11,0,0.00E+00
11125,189.108,70.767521,0.435061,-1.03E-09,-1.74E-11,0,0.00E+00
11126,189.125,69.896068,0.426877,-1.06E-09,-1.74E-11,0,0.00E+00
11127,189.142,69.04085,0.418694,-1.02E-09,-1.63E-11,0,0.00E+00
11128,189.159,68.201479,0.41051,-9.02E-10,-1.55E-11,0,0.00E+00
11129,189.176,67.377577,0.402326,-8.89E-10,-1.58E-11,0,0.00E+00
11130,189.193,66.568774,0.394142,-9.14E-10,-1.57E-11,0,0.00E+00
11131,189.21,65.774704,0.385958,-8.72E-10,-1.48E-11,0,0.00E+00
11132,189.227,64.99501,0.377774,-7.90E-10,-1.40E-11,0,0.00E+00
11133,189.244,64.229342,0.36959,-7.48E-10,-1.43E-11,0,0.00E+00
11134,189.261,63.477355,0.361406,-7.96E-10,-1.67E-11,0,0.00E+00
11135,189.278,62.738711,0.353222,-1.01E-09,-1.76E-11,0,0.00E+00
11136,189.295,62.013077,0.345037,-9.43E-10,-1.61E-11,0,0.00E+00
11137,189.312,61.300127,0.336853,-8.12E-10,-1.48E-11,0,0.00E+00
11138,189.329,60.599541,0.328669,-7.56E-10,-1.39E-11,0,0.00E+00
11139,189.346,59.911002,0.320484,-6.90E-10,-1.53E-11,0,0.00E+00
11140,189.363,59.2342,0.3123,-8.64E-10,-1.39E-11,0,0.00E+00
11141,189.38,58.568832,0.304115,-5.95E-10,-1.20E-11,0,0.00E+00
11142,189.397,57.914596,0.29593,-5.75E-10,-1.25E-11,0,0.00E+00
11143,189.414,57.271197,0.287746,-6.31E-10,-1.20E-11,0,0.00E+00
11144,189.431,56.638344,0.279561,-5.34E-10,-1.15E-11,0,0.00E+00
11145,189.448,56.015752,0.271376,-5.47E-10,-9.50E-12,0,0.00E+00
11146,189.465,55.403139,0.263191,-3.35E-10,-1.20E-11,0,0.00E+00
11147,189.482,54.800226,0.255006,-7.25E-10,-1.15E-11,0,0.00E+00
11148,189.499,54.20674,0.246821,-3.93E-10,-9.28E-12,0,0.00E+00
11149,189.516,53.21352,0.238636,-4.00E-10,-9.30E-12,0,0.00E+00
11150,189.533,51.835265,0.230455,-4.12E-10,-1.01E-11,0,0.00E+00
11151,189.55,50.4819,0.222274,-4.97E-10,-1.10E-11,0,0.00E+00
11152,189.567,49.152447,0.214093,-5.25E-10,-1.16E-11,0,0.00E+00
11153,189.584,47.845947,0.205912,-5.51E-10,-1.22E-11,0,0.00E+00
11154,189.601,46.561468,0.19773,-6.07E-10,-1.31E-11,0,0.00E+00
11155,189.618,45.298096,0.189549,-5.98E-10,-1.25E-11,0,0.00E+00
11156,189.635,44.05494,0.181367,-5.67E-10,-1.20E-11,0,0.00E+00
11157,189.652,42.831127,0.173185,-5.08E-10,-1.20E-11,0,0.00E+00
11158,189.669,41.6258,0.165004,-4.83E-10,-1.12E-11,0,0.00E+00
11159,189.686,40.438123,0.156822,-4.35E-10,-1.06E-11,0,0.00E+00
11160,189.703,39.267274,0.14864,-4.05E-10,-1.00E-11,0,0.00E+00
11161,189.72,38.112447,0.140458,-3.78E-10,-1.01E-11,0,0.00E+00
11162,189.737,36.97285,0.132275,-4.01E-10,-1.02E-11,0,0.00E+00
11163,189.754,35.847706,0.124093,-4.21E-10,-1.02E-11,0,0.00E+00
11164,189.771,34.736249,0.115911,-4.56E-10,-1.06E-11,0,0.00E+00
11165,189.788,33.637726,0.107729,-4.27E-10,-9.99E-12,0,0.00E+00
11166,189.805,32.551396,9.95E-02,-3.99E-10,-9.66E-12,0,0.00E+00
11167,189.822,31.476527,9.14E-02,-3.90E-10,-9.66E-12,0,0.00E+00
11168,189.839,30.4124,8.32E-02,-3.81E-10,-9.18E-12,0,0.00E+00
11169,189.856,29.358302,7.50E-02,-3.43E-10,-8.87E-12,0,0.00E+00
11170,189.873,28.31353,6.68E-02,-3.25E-10,-8.28E-12,0,0.00E+00
11171,189.89,27.27739,5.86E-02,-3.11E-10,-8.29E-12,0,0.00E+00
11172,189.907,26.249192,5.05E-02,-3.30E-10,-8.54E-12,0,0.00E+00
11173,189.924,25.228257,4.23E-02,-3.38E-10,-8.55E-12,0,0.00E+00
11174,189.941,24.213909,3.41E-02,-3.31E-10,-8.50E-12,0,0.00E+00
11175,189.958,23.20548,2.59E-02,-3.42E-10,-8.54E-12,0,0.00E+00
11176,189.975,22.202303,1.77E-02,-3.54E-10,-8.65E-12,0,0.00E+00
11177,189.992,21.20372,9.54E-03,-3.47E-10,-8.53E-12,0,0.00E+00
11178,190.009,20.209074,1.35E-03,-3.40E-10,-8.47E-12,0,0.00E+00
11179,190.026,19.209099,-6.90E-03,-3.42E-10,-8.50E-12,0,0.00E+00
11180,190.043,18.20994,-1.52E-02,-3.43E-10,-8.49E-12,0,0.00E+00
11181,190.06,17.212797,-2.34E-02,-3.45E-10,-8.58E-12,0,0.00E+00
11182,190.077,16.217001,-3.17E-02,-3.53E-10,-8.69E-12,0,0.00E+00
11183,190.094,15.221888,-4.00E-02,-3.43E-10,-8.43E-12,0,0.00E+00
11184,190.111,14.226792,-4.82E-02,-3.68E-10,-8.82E-12,0,0.00E+00
11185,190.128,13.231046,-5.65E-02,-3.93E-10,-9.17E-12,0,0.00E+00
11186,190.145,12.233986,-6.48E-02,-3.91E-10,-8.76E-12,0,0.00E+00
11187,190.162,11.234943,-7.31E-02,-3.70E-10,-8.44E-12,0,0.00E+00
11188,190.179,10.23325,-8.13E-02,-3.75E-10,-8.38E-12,0,0.00E+00
11189,190.196,9.228235,-8.96E-02,-3.96E-10,-8.65E-12,0,0.00E+00
11190,190.213,8.219225,-9.79E-02,-4.31E-10,-9.35E-12,0,0.00E+00
11191,190.23,7.205542,-0.106135,-4.85E-10,-9.44E-12,0,0.00E+00
11192,190.247,6.186505,-0.114404,-4.02E-10,-7.95E-12,0,0.00E+00
11193,190.264,5.161428,-0.122674,-3.31E-10,-7.36E-12,0,0.00E+00
11194,190.281,4.129621,-0.130943,-3.72E-10,-7.52E-12,0,0.00E+00
11195,190.298,3.090387,-0.139212,-3.81E-10,-7.90E-12,0,0.00E+00
11196,190.315,2.043022,-0.147482,-4.10E-10,-8.04E-12,0,0.00E+00
11197,190.332,0.986817,-0.155751,-3.42E-10,-7.06E-12,0,0.00E+00
11198,190.349,-6.28E-02,-0.16402,-3.56E-10,-8.78E-12,0,0.00E+00
11199,190.366,-1.079225,-0.17229,-3.70E-10,-8.60E-12,0,0.00E+00
11200,190.383,-2.064667,-0.180559,-3.40E-10,-7.61E-12,0,0.00E+00
11201,190.4,-3.021754,-0.188829,-2.29E-10,-6.55E-12,0,0.00E+00
11202,190.417,-3.952899,-0.197099,-1.63E-10,-6.25E-12,0,0.00E+00
11203,190.434,-4.860341,-0.205369,-1.80E-10,-6.41E-12,0,0.00E+00
11204,190.451,-5.746165,-0.213639,-1.11E-10,-5.32E-12,0,0.00E+00
11205,190.468,-6.612319,-0.221909,-1.39E-10,-6.78E-12,0,0.00E+00
11206,190.485,-7.46063,-0.230179,-2.04E-10,-7.91E-12,0,0.00E+00
11207,190.502,-8.292815,-0.23845,-2.62E-10,-8.81E-12,0,0.00E+00
11208,190.519,-8.6332,-0.246721,-3.25E-10,-9.27E-12,0,0.00E+00
11209,190.536,-8.974679,-0.254993,-3.14E-10,-8.35E-12,0,0.00E+00
11210,190.553,-9.317458,-0.263266,-2.40E-10,-1.03E-11,0,0.00E+00
11211,190.57,-9.661836,-0.271539,-4.50E-10,-1.16E-11,0,0.00E+00
11212,190.587,-10.008116,-0.279812,-4.18E-10,-1.02E-11,0,0.00E+00
11213,190.604,-10.356599,-0.288085,-3.18E-10,-9.72E-12,0,0.00E+00
11214,190.621,-10.707589,-0.296357,-3.53E-10,-9.49E-12,0,0.00E+00
11215,190.638,-11.06139,-0.30463,-3.07E-10,-1.03E-11,0,0.00E+00
11216,190.655,-11.418307,-0.312903,-4.01E-10,-8.77E-12,0,0.00E+00
11217,190.672,-11.778649,-0.321176,-2.13E-10,-8.18E-12,0,0.00E+00
11218,190.689,-12.142725,-0.329448,-2.71E-10,-8.78E-12,0,0.00E+00
11219,190.706,-12.510847,-0.337721,-2.91E-10,-9.24E-12,0,0.00E+00
11220,190.723,-12.883332,-0.345993,-3.12E-10,-8.76E-12,0,0.00E+00
11221,190.74,-13.260496,-0.354266,-2.53E-10,-8.45E-12,0,0.00E+00
11222,190.757,-13.642662,-0.362539,-2.56E-10,-8.61E-12,0,0.00E+00
11223,190.774,-14.030155,-0.370811,-2.72E-10,-8.37E-12,0,0.00E+00
11224,190.791,-14.423305,-0.379084,-2.47E-10,-9.04E-12,0,0.00E+00
11225,190.808,-14.822444,-0.387356,-3.18E-10,-9.93E-12,0,0.00E+00
11226,190.825,-15.227912,-0.395629,-3.51E-10,-1.04E-11,0,0.00E+00
11227,190.842,-15.640052,-0.403901,-3.80E-10,-8.80E-12,0,0.00E+00
11228,190.859,-16.059214,-0.412174,-2.14E-10,-6.87E-12,0,0.00E+00
11229,190.876,-16.48575,-0.420446,-1.44E-10,-5.38E-12,0,0.00E+00
11230,190.893,-16.920024,-0.428718,-5.96E-11,-3.91E-12,0,0.00E+00
11231,190.91,-17.362401,-0.436991,1.99E-11,-3.51E-12,0,0.00E+00
11232,190.927,-17.813257,-0.445263,-8.57E-12,-2.54E-12,0,0.00E+00
11233,190.944,-18.272974,-0.453535,9.22E-11,-2.18E-12,0,0.00E+00
11234,190.961,-18.74194,-0.461807,6.12E-11,-2.68E-12,0,0.00E+00
11235,190.978,-19.220554,-0.470079,2.70E-11,-3.81E-12,0,0.00E+00
11236,190.995,-19.709223,-0.478351,-6.39E-11,-3.32E-12,0,0.00E+00
11237,191.012,-20.208362,-0.486623,3.47E-11,-1.77E-12,0,0.00E+00
11238,191.029,-20.718397,-0.494169,1.22E-10,-5.26E-13,0,0.00E+00
11239,191.046,-21.19237,-0.501713,1.85E-10,2.86E-13,0,0.00E+00
11240,191.063,-21.676136,-0.509258,2.11E-10,1.22E-12,0,0.00E+00
11241,191.08,-22.169995,-0.516802,2.81E-10,-7.34E-13,0,0.00E+00
11242,191.097,-22.674299,-0.524347,3.11E-11,-1.72E-12,0,0.00E+00
11243,191.114,-23.189412,-0.531891,8.27E-11,-1.02E-13,0,0.00E+00
11244,191.131,-23.715705,-0.539435,1.96E-10,1.93E-12,0,0.00E+00
11245,191.148,-24.25356,-0.546979,3.12E-10,4.37E-12,0,0.00E+00
11246,191.165,-24.803367,-0.554524,4.78E-10,4.73E-12,0,0.00E+00
11247,191.182,-25.365529,-0.562068,4.04E-10,1.79E-12,0,0.00E+00
