B (T) - H (A/m),,,,,,,
Pid = 1,,,,,,,
Z = 0,,,,,,,
X = 0,,,,,,,
Y = 0,,,,,,,
,t,H x,B x,H y,B y,H z,B z
1,0,0,0,0,0,0,0
2,0.17,5.06E-02,1.27E-04,9.37E-17,1.06E-17,0,0.00E+00
3,0.34,0.222941,5.59E-04,5.51E-13,4.86E-15,0,0.00E+00
4,0.51,0.394591,9.91E-04,3.44E-13,1.10E-14,0,0.00E+00
5,0.68,0.565562,1.42E-03,2.22E-12,1.69E-14,0,0.00E+00
6,0.85,0.735859,1.86E-03,2.21E-12,1.42E-14,0,0.00E+00
7,1.02,0.905488,2.29E-03,2.04E-12,1.53E-14,0,0.00E+00
8,1.19,1.199179,3.04E-03,1.97E-12,1.67E-14,0,0.00E+00
9,1.36,1.668153,4.25E-03,2.57E-12,2.05E-14,0,0.00E+00
10,1.53,2.132089,5.47E-03,4.50E-12,2.59E-14,0,0.00E+00
11,1.7,2.591095,6.68E-03,4.01E-12,2.69E-14,0,0.00E+00
12,1.87,3.045274,7.89E-03,3.60E-12,2.29E-14,0,0.00E+00
13,2.04,3.494724,9.10E-03,5.79E-12,3.91E-14,0,0.00E+00
14,2.21,4.043241,1.06E-02,8.00E-12,4.09E-14,0,0.00E+00
15,2.38,4.676151,1.24E-02,8.40E-12,5.69E-14,0,0.00E+00
16,2.55,5.299907,1.41E-02,6.63E-12,5.55E-14,0,0.00E+00
17,2.72,5.914768,1.59E-02,9.31E-12,5.83E-14,0,0.00E+00
18,2.89,6.520979,1.76E-02,1.25E-11,8.21E-14,0,0.00E+00
19,3.06,7.118778,1.94E-02,8.46E-12,7.44E-15,0,0.00E+00
20,3.23,7.746355,2.12E-02,-4.52E-12,-1.63E-14,0,0.00E+00
21,3.4,8.385423,2.32E-02,8.95E-12,8.12E-15,0,0.00E+00
22,3.57,9.015135,2.51E-02,1.52E-11,-2.19E-14,0,0.00E+00
23,3.74,9.635754,2.70E-02,2.83E-12,-3.64E-14,0,0.00E+00
24,3.91,10.247536,2.89E-02,-1.26E-12,-5.94E-14,0,0.00E+00
25,4.08,10.850723,3.09E-02,-5.98E-12,-5.75E-14,0,0.00E+00
26,4.25,11.386105,3.26E-02,1.31E-11,3.86E-14,0,0.00E+00
27,4.42,11.896677,3.43E-02,4.41E-12,2.45E-14,0,0.00E+00
28,4.59,12.401241,3.59E-02,4.75E-12,5.39E-14,0,0.00E+00
29,4.76,12.899934,3.76E-02,6.22E-12,1.73E-14,0,0.00E+00
30,4.93,13.392889,3.93E-02,1.80E-11,7.87E-14,0,0.00E+00
31,5.1,13.880233,4.10E-02,1.33E-11,1.30E-13,0,0.00E+00
32,5.27,14.080516,4.20E-02,4.51E-11,8.03E-14,0,0.00E+00
33,5.44,14.198357,4.30E-02,1.03E-11,2.27E-15,0,0.00E+00
34,5.61,14.315974,4.40E-02,1.25E-11,5.33E-14,0,0.00E+00
35,5.78,14.433251,4.50E-02,2.44E-11,8.81E-14,0,0.00E+00
36,5.95,14.55019,4.60E-02,2.55E-11,5.71E-14,0,0.00E+00
37,6.12,14.666793,4.70E-02,1.64E-11,4.05E-14,0,0.00E+00
38,6.29,14.783063,4.69E-02,1.79E-11,6.18E-14,0,0.00E+00
39,6.46,14.772589,4.69E-02,2.26E-11,5.53E-14,0,0.00E+00
40,6.63,14.762461,4.68E-02,1.74E-11,4.56E-14,0,0.00E+00
41,6.8,14.752333,4.67E-02,1.83E-11,5.53E-14,0,0.00E+00
42,6.97,14.742204,4.67E-02,2.04E-11,7.25E-14,0,0.00E+00
43,7.14,14.732076,4.65E-02,2.38E-11,3.70E-14,0,0.00E+00
44,7.31,14.348439,4.51E-02,1.00E-11,-2.98E-14,0,0.00E+00
45,7.48,14.123882,4.38E-02,8.25E-13,-9.51E-14,0,0.00E+00
46,7.65,13.89896,4.24E-02,-1.12E-11,3.84E-15,0,0.00E+00
47,7.82,13.674129,4.11E-02,2.54E-11,-2.60E-14,0,0.00E+00
48,7.99,13.449384,3.97E-02,-8.91E-12,-1.02E-13,0,0.00E+00
49,8.16,12.78129,3.81E-02,-2.15E-11,-1.98E-13,0,0.00E+00
50,8.33,11.7001,3.54E-02,-4.92E-11,-3.29E-13,0,0.00E+00
51,8.5,10.619888,3.27E-02,-2.87E-11,-2.81E-13,0,0.00E+00
52,8.67,9.540572,3.00E-02,-2.52E-11,-2.87E-13,0,0.00E+00
53,8.84,8.462071,2.73E-02,-2.94E-11,-3.31E-13,0,0.00E+00
54,9.01,7.384303,2.46E-02,-3.98E-11,-3.59E-13,0,0.00E+00
55,9.18,6.13765,2.15E-02,-4.09E-11,-3.63E-13,0,0.00E+00
56,9.35,4.579457,1.76E-02,-3.63E-11,-3.61E-13,0,0.00E+00
57,9.52,3.02219,1.38E-02,-4.39E-11,-3.97E-13,0,0.00E+00
58,9.69,1.465607,9.86E-03,-4.20E-11,-3.59E-13,0,0.00E+00
59,9.86,-9.05E-02,5.97E-03,-3.37E-11,-3.35E-13,0,0.00E+00
60,10.03,-1.620594,2.08E-03,-1.19E-10,-3.41E-13,0,0.00E+00
61,10.2,-3.249377,-2.22E-03,-3.44E-11,-1.38E-13,0,0.00E+00
62,10.37,-4.98297,-6.98E-03,-3.30E-11,-1.36E-13,0,0.00E+00
63,10.54,-6.649305,-1.17E-02,-2.94E-11,-1.06E-13,0,0.00E+00
64,10.71,-8.253318,-1.65E-02,-1.58E-11,-6.85E-14,0,0.00E+00
65,10.88,-9.799415,-2.12E-02,-7.32E-12,-1.64E-14,0,0.00E+00
66,11.05,-11.291545,-2.60E-02,8.77E-13,8.25E-15,0,0.00E+00
67,11.22,-12.795657,-3.10E-02,-2.45E-12,2.94E-15,0,0.00E+00
68,11.39,-14.290863,-3.61E-02,-1.98E-11,-9.82E-14,0,0.00E+00
69,11.56,-15.735304,-4.12E-02,-1.45E-11,-1.01E-13,0,0.00E+00
70,11.73,-17.132252,-4.63E-02,-3.90E-11,-2.08E-13,0,0.00E+00
71,11.9,-18.484687,-5.14E-02,-2.95E-11,-3.87E-13,0,0.00E+00
72,12.07,-19.795324,-5.66E-02,-8.15E-11,-5.45E-13,0,0.00E+00
73,12.24,-21.020642,-6.15E-02,-6.18E-11,-4.53E-13,0,0.00E+00
74,12.41,-22.192764,-6.63E-02,-6.47E-11,-5.25E-13,0,0.00E+00
75,12.58,-23.33336,-7.12E-02,-5.86E-11,-3.41E-13,0,0.00E+00
76,12.75,-24.444106,-7.60E-02,-3.93E-11,-5.87E-13,0,0.00E+00
77,12.92,-25.526559,-8.09E-02,-4.73E-11,-5.41E-13,0,0.00E+00
78,13.09,-26.582174,-8.57E-02,-4.35E-11,-6.17E-13,0,0.00E+00
79,13.26,-27.451034,-8.98E-02,-4.93E-11,-7.19E-13,0,0.00E+00
80,13.43,-28.268342,-9.37E-02,-9.07E-11,-7.89E-13,0,0.00E+00
81,13.6,-29.070369,-9.77E-02,-1.02E-10,-8.61E-13,0,0.00E+00
82,13.77,-29.857721,-0.101573,-7.24E-11,-8.43E-13,0,0.00E+00
83,13.94,-30.630975,-0.105491,-1.02E-10,-1.05E-12,0,0.00E+00
84,14.11,-31.390681,-0.10941,-1.14E-10,-1.09E-12,0,0.00E+00
85,14.28,-31.701621,-0.111863,-1.21E-10,-1.07E-12,0,0.00E+00
86,14.45,-31.887731,-0.114224,-1.12E-10,-1.28E-12,0,0.00E+00
87,14.62,-32.073271,-0.116586,-1.65E-10,-1.35E-12,0,0.00E+00
88,14.79,-32.258113,-0.118948,-1.48E-10,-1.48E-12,0,0.00E+00
89,14.96,-32.442269,-0.121309,-1.86E-10,-1.45E-12,0,0.00E+00
90,15.13,-32.625753,-0.123553,-1.54E-10,-1.39E-12,0,0.00E+00
91,15.3,-32.777328,-0.123857,-1.60E-10,-1.58E-12,0,0.00E+00
92,15.47,-32.800648,-0.124161,-1.98E-10,-1.71E-12,0,0.00E+00
93,15.64,-32.824125,-0.124465,-2.09E-10,-1.62E-12,0,0.00E+00
94,15.81,-32.847592,-0.124769,-1.82E-10,-1.59E-12,0,0.00E+00
95,15.98,-32.871048,-0.125073,-1.89E-10,-1.61E-12,0,0.00E+00
96,16.15,-32.894493,-0.124965,-1.89E-10,-1.61E-12,0,0.00E+00
97,16.32,-32.701321,-0.122914,-1.92E-10,-1.58E-12,0,0.00E+00
98,16.49,-32.342016,-0.120864,-1.82E-10,-1.62E-12,0,0.00E+00
99,16.66,-31.983764,-0.118814,-2.00E-10,-1.61E-12,0,0.00E+00
100,16.83,-31.626056,-0.116764,-1.86E-10,-1.53E-12,0,0.00E+00
101,17,-31.268886,-0.114714,-1.71E-10,-1.59E-12,0,0.00E+00
102,17.17,-30.366868,-0.111963,-2.01E-10,-1.60E-12,0,0.00E+00
103,17.34,-28.511767,-0.107524,-1.96E-10,-1.62E-12,0,0.00E+00
104,17.51,-26.664282,-0.103085,-1.73E-10,-1.43E-12,0,0.00E+00
105,17.68,-24.824013,-9.86E-02,-1.64E-10,-1.48E-12,0,0.00E+00
106,17.85,-22.990565,-9.42E-02,-2.40E-10,-1.88E-12,0,0.00E+00
107,18.02,-21.163546,-8.98E-02,-1.99E-10,-1.69E-12,0,0.00E+00
108,18.19,-18.98146,-8.44E-02,-2.30E-10,-1.78E-12,0,0.00E+00
109,18.36,-16.291098,-7.79E-02,-2.48E-10,-1.94E-12,0,0.00E+00
110,18.53,-13.611776,-7.13E-02,-2.76E-10,-2.02E-12,0,0.00E+00
111,18.7,-10.942261,-6.47E-02,-2.76E-10,-1.97E-12,0,0.00E+00
112,18.87,-8.281329,-5.81E-02,-2.58E-10,-1.94E-12,0,0.00E+00
113,19.04,-5.627766,-5.15E-02,-2.43E-10,-1.91E-12,0,0.00E+00
114,19.21,-2.63554,-4.41E-02,-2.46E-10,-1.83E-12,0,0.00E+00
115,19.38,0.65796,-3.58E-02,-2.34E-10,-1.76E-12,0,0.00E+00
116,19.55,3.83755,-2.76E-02,-2.03E-10,-1.64E-12,0,0.00E+00
117,19.72,6.794957,-1.94E-02,-1.87E-10,-1.63E-12,0,0.00E+00
118,19.89,9.558182,-1.12E-02,-1.88E-10,-1.65E-12,0,0.00E+00
119,20.06,12.150334,-2.98E-03,-1.77E-10,-1.66E-12,0,0.00E+00
120,20.23,14.751381,5.80E-03,-1.65E-10,-1.67E-12,0,0.00E+00
121,20.4,17.281583,1.49E-02,-1.55E-10,-1.69E-12,0,0.00E+00
122,20.57,19.665338,2.40E-02,-1.48E-10,-1.70E-12,0,0.00E+00
123,20.74,21.918085,3.31E-02,-1.38E-10,-1.69E-12,0,0.00E+00
124,20.91,24.053055,4.21E-02,-1.34E-10,-1.75E-12,0,0.00E+00
125,21.08,26.081691,5.12E-02,-1.41E-10,-1.73E-12,0,0.00E+00
126,21.25,28.003451,6.03E-02,-1.16E-10,-1.62E-12,0,0.00E+00
127,21.42,29.83546,6.93E-02,-9.77E-11,-1.66E-12,0,0.00E+00
128,21.59,31.588759,7.83E-02,-1.32E-10,-1.80E-12,0,0.00E+00
129,21.76,33.270144,8.73E-02,-9.20E-11,-1.70E-12,0,0.00E+00
130,21.93,34.885715,9.64E-02,-8.24E-11,-1.65E-12,0,0.00E+00
131,22.1,36.440973,0.105383,-9.16E-11,-1.92E-12,0,0.00E+00
132,22.27,37.786259,0.113462,-1.60E-10,-2.09E-12,0,0.00E+00
133,22.44,39.070195,0.121413,-1.55E-10,-2.09E-12,0,0.00E+00
134,22.61,40.317243,0.129364,-1.30E-10,-2.13E-12,0,0.00E+00
135,22.78,41.530079,0.137316,-1.17E-10,-1.81E-12,0,0.00E+00
136,22.95,42.711193,0.145267,5.50E-11,-4.34E-13,0,0.00E+00
137,23.12,43.862907,0.153219,1.71E-10,-1.63E-13,0,0.00E+00
138,23.29,44.57669,0.159131,1.54E-10,-3.42E-13,0,0.00E+00
139,23.46,45.403342,0.16504,1.84E-10,-7.07E-13,0,0.00E+00
140,23.63,46.216516,0.17095,-3.85E-11,-1.75E-12,0,0.00E+00
141,23.8,46.54973,0.176857,-2.61E-10,-1.35E-12,0,0.00E+00
142,23.97,46.881785,0.182769,-6.52E-11,-5.04E-13,0,0.00E+00
143,24.14,47.213097,0.188348,2.73E-12,-6.92E-14,0,0.00E+00
144,24.31,47.480203,0.191396,5.52E-11,9.72E-14,0,0.00E+00
145,24.48,47.650199,0.194444,5.97E-11,2.18E-13,0,0.00E+00
146,24.65,47.820164,0.197492,9.03E-11,2.41E-14,0,0.00E+00
147,24.82,47.990024,0.20054,3.17E-11,-3.03E-13,0,0.00E+00
148,24.99,48.159796,0.203588,3.07E-12,-3.59E-13,0,0.00E+00
149,25.16,48.329497,0.205834,1.79E-11,5.66E-15,0,0.00E+00
150,25.33,48.346684,0.205453,9.07E-11,2.11E-13,0,0.00E+00
151,25.5,48.274205,0.205071,9.34E-11,4.15E-13,0,0.00E+00
152,25.67,48.201766,0.204689,1.52E-10,5.71E-13,0,0.00E+00
153,25.84,48.12936,0.204308,1.57E-10,5.62E-13,0,0.00E+00
154,26.01,48.056986,0.203926,1.51E-10,5.00E-13,0,0.00E+00
155,26.18,47.984644,0.202259,1.37E-10,4.86E-13,0,0.00E+00
156,26.35,47.222445,0.19822,1.42E-10,1.85E-13,0,0.00E+00
157,26.52,46.462493,0.19418,4.90E-11,1.49E-13,0,0.00E+00
158,26.69,45.705986,0.190141,1.04E-10,5.90E-13,0,0.00E+00
159,26.86,44.952846,0.186101,1.95E-10,5.98E-13,0,0.00E+00
160,27.03,44.203001,0.182062,1.33E-10,3.07E-13,0,0.00E+00
161,27.2,41.678565,0.176383,1.25E-10,5.67E-13,0,0.00E+00
162,27.37,38.361359,0.168849,1.56E-10,7.08E-13,0,0.00E+00
163,27.54,35.077898,0.161316,2.26E-10,8.03E-13,0,0.00E+00
164,27.71,31.826006,0.153782,2.71E-10,9.95E-13,0,0.00E+00
165,27.88,28.603557,0.146248,2.52E-10,1.07E-12,0,0.00E+00
166,28.05,25.408471,0.138714,3.00E-10,1.28E-12,0,0.00E+00
167,28.22,21.512722,0.129446,2.74E-10,1.29E-12,0,0.00E+00
168,28.39,17.145816,0.118959,2.84E-10,1.31E-12,0,0.00E+00
169,28.56,12.817952,0.108471,3.05E-10,1.39E-12,0,0.00E+00
170,28.73,8.523973,9.80E-02,3.07E-10,1.35E-12,0,0.00E+00
171,28.9,4.258819,8.75E-02,3.06E-10,1.40E-12,0,0.00E+00
172,29.07,1.75E-02,7.70E-02,2.76E-10,1.20E-12,0,0.00E+00
173,29.24,-4.676215,6.51E-02,2.89E-10,1.36E-12,0,0.00E+00
174,29.41,-9.123522,5.25E-02,2.51E-10,1.31E-12,0,0.00E+00
175,29.58,-13.136399,4.00E-02,2.34E-10,1.45E-12,0,0.00E+00
176,29.75,-16.788099,2.74E-02,1.99E-10,1.29E-12,0,0.00E+00
177,29.92,-20.134708,1.49E-02,1.83E-10,1.33E-12,0,0.00E+00
178,30.09,-23.220341,2.35E-03,1.73E-10,1.36E-12,0,0.00E+00
179,30.26,-26.23652,-1.09E-02,1.61E-10,1.38E-12,0,0.00E+00
180,30.43,-29.066249,-2.43E-02,1.51E-10,1.43E-12,0,0.00E+00
181,30.6,-31.702234,-3.77E-02,1.51E-10,1.49E-12,0,0.00E+00
182,30.77,-34.168786,-5.12E-02,1.44E-10,1.45E-12,0,0.00E+00
183,30.94,-36.486502,-6.46E-02,1.46E-10,1.57E-12,0,0.00E+00
184,31.11,-38.673042,-7.80E-02,9.63E-11,1.66E-12,0,0.00E+00
185,31.28,-40.674391,-9.10E-02,1.67E-10,1.87E-12,0,0.00E+00
186,31.45,-42.575564,-0.103887,1.44E-10,1.70E-12,0,0.00E+00
187,31.62,-44.391879,-0.116817,1.40E-10,1.75E-12,0,0.00E+00
188,31.79,-46.132857,-0.129748,1.31E-10,1.97E-12,0,0.00E+00
189,31.96,-47.80707,-0.142679,6.15E-11,1.85E-12,0,0.00E+00
190,32.13,-49.409011,-0.155502,8.07E-11,2.51E-12,0,0.00E+00
191,32.3,-50.748478,-0.166554,2.11E-10,2.64E-12,0,0.00E+00
192,32.47,-52.054082,-0.177606,1.61E-10,2.27E-12,0,0.00E+00
193,32.64,-53.329638,-0.188659,6.32E-11,2.20E-12,0,0.00E+00
194,32.81,-54.578718,-0.199712,-1.58E-11,1.72E-12,0,0.00E+00
195,32.98,-55.804681,-0.210765,-6.86E-11,1.76E-12,0,0.00E+00
196,33.15,-56.950919,-0.221265,-5.76E-11,1.44E-12,0,0.00E+00
197,33.32,-57.611564,-0.229167,-1.80E-10,1.20E-12,0,0.00E+00
198,33.49,-57.964491,-0.237064,-1.44E-10,1.20E-12,0,0.00E+00
199,33.66,-58.318928,-0.244967,-1.55E-10,1.47E-12,0,0.00E+00
200,33.83,-58.675746,-0.252869,-8.24E-11,1.47E-12,0,0.00E+00
201,34,-59.035197,-0.260772,-1.13E-10,1.51E-12,0,0.00E+00
202,34.17,-59.397536,-0.267457,-9.22E-11,1.19E-12,0,0.00E+00
203,34.34,-59.56993,-0.271191,-1.52E-10,3.87E-13,0,0.00E+00
204,34.51,-59.742945,-0.274925,-2.65E-10,-1.68E-13,0,0.00E+00
205,34.68,-59.916717,-0.278659,-3.03E-10,5.85E-13,0,0.00E+00
206,34.85,-60.091274,-0.282393,-8.16E-11,8.01E-13,0,0.00E+00
207,35.02,-60.266642,-0.286127,-1.44E-10,4.60E-13,0,0.00E+00
208,35.19,-60.442848,-0.287892,-2.04E-10,4.97E-13,0,0.00E+00
209,35.36,-60.219416,-0.286825,-1.91E-10,3.96E-13,0,0.00E+00
210,35.53,-59.995553,-0.285758,-2.31E-10,1.58E-13,0,0.00E+00
211,35.7,-59.772049,-0.284691,-2.76E-10,2.25E-13,0,0.00E+00
212,35.87,-59.5489,-0.283624,-2.24E-10,4.01E-13,0,0.00E+00
213,36.04,-59.326105,-0.282557,-2.06E-10,6.69E-13,0,0.00E+00
214,36.21,-59.103661,-0.27887,-1.37E-10,3.26E-13,0,0.00E+00
215,36.38,-57.855571,-0.272842,-2.91E-10,5.98E-13,0,0.00E+00
216,36.55,-56.617827,-0.266814,-9.91E-11,6.78E-13,0,0.00E+00
217,36.72,-55.390656,-0.260785,-2.10E-10,7.24E-13,0,0.00E+00
218,36.89,-54.173777,-0.254757,-1.18E-10,1.15E-12,0,0.00E+00
219,37.06,-52.966914,-0.248728,-5.42E-11,1.34E-12,0,0.00E+00
220,37.23,-48.683062,-0.239729,-8.62E-11,1.20E-12,0,0.00E+00
221,37.4,-43.713812,-0.229103,-1.12E-10,1.11E-12,0,0.00E+00
222,37.57,-38.834276,-0.218475,-8.72E-11,1.54E-12,0,0.00E+00
223,37.74,-34.03756,-0.207848,-1.06E-11,1.83E-12,0,0.00E+00
224,37.91,-29.317035,-0.19722,4.78E-11,1.70E-12,0,0.00E+00
225,38.08,-24.66632,-0.186592,-3.90E-11,1.54E-12,0,0.00E+00
226,38.25,-18.851116,-0.173094,-4.10E-11,1.61E-12,0,0.00E+00
227,38.42,-12.7523,-0.158707,-6.28E-11,1.50E-12,0,0.00E+00
228,38.59,-6.742082,-0.144319,-9.50E-11,1.23E-12,0,0.00E+00
229,38.76,-0.806755,-0.129932,-1.01E-10,8.40E-13,0,0.00E+00
230,38.93,5.00178,-0.115543,-1.60E-10,6.36E-13,0,0.00E+00
231,39.1,10.196501,-0.101151,-1.69E-10,5.02E-13,0,0.00E+00
232,39.27,15.450284,-8.46E-02,-1.74E-10,3.60E-13,0,0.00E+00
233,39.44,20.162561,-6.77E-02,-1.63E-10,2.15E-13,0,0.00E+00
234,39.61,24.359497,-5.08E-02,-2.12E-10,1.27E-14,0,0.00E+00
235,39.78,28.133625,-3.40E-02,-1.87E-10,-2.87E-14,0,0.00E+00
236,39.95,31.555412,-1.71E-02,-1.61E-10,-2.02E-14,0,0.00E+00
237,40.12,34.68108,-1.95E-04,-1.44E-10,-2.16E-14,0,0.00E+00
238,40.29,37.693929,1.76E-02,-1.30E-10,-4.24E-14,0,0.00E+00
239,40.46,40.469601,3.53E-02,-1.28E-10,-1.30E-13,0,0.00E+00
240,40.63,43.042655,5.30E-02,-1.21E-10,-1.37E-13,0,0.00E+00
241,40.8,45.4423,7.08E-02,-1.03E-10,8.45E-15,0,0.00E+00
242,40.97,47.693459,8.85E-02,-8.45E-11,1.92E-13,0,0.00E+00
243,41.14,49.805302,0.106194,-2.55E-11,3.11E-13,0,0.00E+00
244,41.31,51.72057,0.123032,1.31E-11,4.97E-13,0,0.00E+00
245,41.48,53.552831,0.13987,-8.83E-11,3.39E-13,0,0.00E+00
246,41.65,55.314943,0.156709,-1.47E-10,5.00E-13,0,0.00E+00
247,41.82,57.018574,0.173548,-1.65E-10,5.15E-14,0,0.00E+00
248,41.99,58.674395,0.190387,-1.93E-10,-2.22E-14,0,0.00E+00
249,42.16,60.23251,0.206597,-2.74E-10,-1.37E-13,0,0.00E+00
250,42.33,61.570497,0.220751,-1.82E-10,-3.80E-13,0,0.00E+00
251,42.5,62.893026,0.234905,-2.11E-10,-3.72E-13,0,0.00E+00
252,42.67,64.204967,0.249059,-8.16E-11,5.07E-14,0,0.00E+00
253,42.84,65.510975,0.263213,-2.60E-11,9.40E-13,0,0.00E+00
254,43.01,66.815515,0.277367,-1.55E-10,-1.37E-13,0,0.00E+00
255,43.18,67.716814,0.290016,-2.15E-10,-1.09E-12,0,0.00E+00
256,43.35,68.098643,0.29991,-3.86E-10,-1.52E-12,0,0.00E+00
257,43.52,68.488457,0.309804,-3.49E-10,-1.23E-12,0,0.00E+00
258,43.69,68.886554,0.319698,-2.96E-10,-7.17E-13,0,0.00E+00
259,43.86,69.293417,0.329591,-1.62E-10,-6.04E-13,0,0.00E+00
260,44.03,69.709537,0.339485,-1.95E-10,-3.14E-13,0,0.00E+00
261,44.2,70.135416,0.346814,-1.01E-10,-4.76E-13,0,0.00E+00
262,44.37,70.328365,0.351234,-1.69E-10,-1.08E-12,0,0.00E+00
263,44.54,70.523349,0.355654,-2.27E-10,-1.56E-12,0,0.00E+00
264,44.71,70.720467,0.360074,-2.80E-10,-2.01E-12,0,0.00E+00
265,44.88,70.919764,0.364494,-3.57E-10,-2.27E-12,0,0.00E+00
266,45.05,71.121288,0.368914,-3.90E-10,-2.84E-12,0,0.00E+00
267,45.22,71.325086,0.369714,-5.14E-10,-4.08E-12,0,0.00E+00
268,45.39,70.912301,0.367961,-7.55E-10,-4.47E-12,0,0.00E+00
269,45.56,70.49985,0.366209,-7.07E-10,-4.21E-12,0,0.00E+00
270,45.73,70.088681,0.364457,-6.55E-10,-4.17E-12,0,0.00E+00
271,45.9,69.67878,0.362704,-6.80E-10,-4.24E-12,0,0.00E+00
272,46.07,69.270139,0.360952,-6.81E-10,-4.95E-12,0,0.00E+00
273,46.24,68.86275,0.354786,-9.07E-10,-5.27E-12,0,0.00E+00
274,46.41,67.018615,0.346769,-8.41E-10,-5.31E-12,0,0.00E+00
275,46.58,65.201168,0.338752,-8.92E-10,-5.18E-12,0,0.00E+00
276,46.75,63.40797,0.330735,-8.07E-10,-5.06E-12,0,0.00E+00
277,46.92,61.638258,0.322718,-8.21E-10,-4.64E-12,0,0.00E+00
278,47.09,59.891282,0.314701,-6.73E-10,-4.42E-12,0,0.00E+00
279,47.26,53.365438,0.301993,-7.20E-10,-4.65E-12,0,0.00E+00
280,47.43,46.51897,0.288274,-7.25E-10,-4.13E-12,0,0.00E+00
281,47.6,39.860026,0.274554,-6.31E-10,-3.91E-12,0,0.00E+00
282,47.77,33.371747,0.260834,-6.83E-10,-4.46E-12,0,0.00E+00
283,47.94,27.038245,0.247112,-7.59E-10,-4.56E-12,0,0.00E+00
284,48.11,20.844494,0.23339,-8.18E-10,-4.75E-12,0,0.00E+00
285,48.28,12.903339,0.215379,-8.53E-10,-5.23E-12,0,0.00E+00
286,48.45,5.031156,0.197093,-9.09E-10,-5.54E-12,0,0.00E+00
287,48.62,-2.679892,0.178805,-9.29E-10,-5.56E-12,0,0.00E+00
288,48.79,-9.801544,0.160515,-7.48E-10,-5.02E-12,0,0.00E+00
289,48.96,-15.854265,0.14222,-5.93E-10,-4.76E-12,0,0.00E+00
290,49.13,-21.13502,0.123753,-4.52E-10,-4.66E-12,0,0.00E+00
291,49.3,-26.400823,0.102552,-4.51E-10,-4.89E-12,0,0.00E+00
292,49.47,-30.993944,8.13E-02,-4.04E-10,-5.00E-12,0,0.00E+00
293,49.64,-35.048392,6.01E-02,-3.64E-10,-5.04E-12,0,0.00E+00
294,49.81,-38.663753,3.89E-02,-3.20E-10,-5.14E-12,0,0.00E+00
295,49.98,-41.916661,1.77E-02,-2.97E-10,-5.28E-12,0,0.00E+00
296,50.15,-44.88793,-3.65E-03,-2.85E-10,-5.40E-12,0,0.00E+00
297,50.32,-47.690218,-2.57E-02,-2.59E-10,-5.48E-12,0,0.00E+00
298,50.49,-50.264986,-4.78E-02,-2.37E-10,-5.61E-12,0,0.00E+00
299,50.66,-52.650606,-6.99E-02,-2.23E-10,-5.84E-12,0,0.00E+00
300,50.83,-54.879818,-9.20E-02,-2.50E-10,-6.13E-12,0,0.00E+00
301,51,-56.981006,-0.114057,-2.05E-10,-5.61E-12,0,0.00E+00
302,51.17,-58.944492,-0.135749,-8.57E-11,-5.12E-12,0,0.00E+00
303,51.34,-60.748782,-0.156496,7.97E-11,-5.10E-12,0,0.00E+00
304,51.51,-62.498228,-0.177243,6.27E-11,-4.53E-12,0,0.00E+00
305,51.68,-64.208223,-0.19799,2.34E-10,-4.50E-12,0,0.00E+00
306,51.85,-65.893051,-0.218737,2.67E-10,-4.94E-12,0,0.00E+00
307,52.02,-67.566104,-0.239484,1.93E-11,-4.67E-12,0,0.00E+00
308,52.19,-69.124202,-0.258798,2.34E-10,-4.56E-12,0,0.00E+00
309,52.36,-70.524784,-0.276053,2.92E-10,-2.63E-12,0,0.00E+00
310,52.53,-71.940525,-0.293308,6.44E-10,-2.19E-12,0,0.00E+00
311,52.7,-73.377986,-0.310563,4.86E-10,-1.40E-12,0,0.00E+00
312,52.87,-74.843593,-0.327818,5.76E-10,-5.33E-13,0,0.00E+00
313,53.04,-76.343678,-0.345072,5.87E-10,-4.56E-13,0,0.00E+00
314,53.21,-77.315897,-0.35948,5.24E-10,-6.79E-13,0,0.00E+00
315,53.38,-77.764686,-0.371365,4.64E-10,-2.98E-13,0,0.00E+00
316,53.55,-78.231244,-0.38325,5.15E-10,2.07E-13,0,0.00E+00
317,53.72,-78.71626,-0.395135,5.51E-10,4.48E-13,0,0.00E+00
318,53.89,-79.220652,-0.407019,5.66E-10,1.08E-12,0,0.00E+00
319,54.06,-79.74537,-0.418904,6.58E-10,1.34E-12,0,0.00E+00
320,54.23,-80.291389,-0.426415,6.17E-10,1.47E-12,0,0.00E+00
321,54.4,-80.53021,-0.431521,6.53E-10,1.48E-12,0,0.00E+00
322,54.57,-80.773231,-0.436627,6.34E-10,1.54E-12,0,0.00E+00
323,54.74,-81.020499,-0.441733,6.40E-10,1.77E-12,0,0.00E+00
324,54.91,-81.272096,-0.446839,6.96E-10,1.48E-12,0,0.00E+00
325,55.08,-81.528109,-0.451945,6.18E-10,1.57E-12,0,0.00E+00
326,55.25,-81.788622,-0.451295,6.86E-10,1.01E-12,0,0.00E+00
327,55.42,-81.135567,-0.448858,5.33E-10,6.80E-13,0,0.00E+00
328,55.59,-80.484754,-0.446421,5.30E-10,7.46E-13,0,0.00E+00
329,55.76,-79.837121,-0.443984,5.54E-10,4.43E-13,0,0.00E+00
330,55.93,-79.192634,-0.441546,4.34E-10,1.30E-13,0,0.00E+00
331,56.1,-78.551265,-0.439109,4.14E-10,9.89E-14,0,0.00E+00
332,56.27,-74.688129,-0.430019,4.00E-10,-5.35E-14,0,0.00E+00
