B (T) - H (A/m),,,MATERIAL: 20PNF1500,,,,,,,,,
Pid = 1,,,,,,,,,,,,
Z = 0,,,,,,,,,,,,
X = 0,,,,,,,,,,,,
Y = 0,,,,,,,,,,,,
    ,t,Hx,Bx,Hy,By,Hz,Bz,,,,,
489,48.8,4.714477,0.154029,-8.24E-10,-1.23E-11,0,3.332685e-315,,,,4.714477,0.154029
490,48.9,3.325309,0.143256,-8.69E-10,-1.27E-11,0,3.332685e-315,,,,3.325309,0.143256
491,49,1.952243,0.132483,-8.64E-10,-1.26E-11,0,3.332685e-315,,,,1.952243,0.132483
492,49.1,0.531012,0.12121,-7.81E-10,-1.22E-11,0,3.332685e-315,,,,0.531012,0.12121
493,49.2,-1.023572,0.108731,-8.00E-10,-1.26E-11,0,3.332685e-315,,,,-1.023572,0.108731
494,49.3,-2.495094,9.63E-02,-7.54E-10,-1.25E-11,0,3.332685e-315,,,,-2.495094,9.63E-02
495,49.4,-3.863098,8.38E-02,-7.09E-10,-1.28E-11,0,3.332685e-315,,,,-3.863098,8.38E-02
496,49.5,-5.138273,7.13E-02,-6.86E-10,-1.28E-11,0,3.332685e-315,,,,-5.138273,7.13E-02
497,49.6,-6.329974,5.88E-02,-6.85E-10,-1.34E-11,0,3.332685e-315,,,,-6.329974,5.88E-02
498,49.7,-7.446457,4.63E-02,-6.35E-10,-1.33E-11,0,3.332685e-315,,,,-7.446457,4.63E-02
499,49.8,-8.495063,3.38E-02,-5.78E-10,-1.32E-11,0,3.332685e-315,,,,-8.495063,3.38E-02
500,49.9,-9.482362,2.14E-02,-6.18E-10,-1.32E-11,0,3.332685e-315,,,,-9.482362,2.14E-02
501,50,-10.414278,8.88E-03,-5.05E-10,-1.25E-11,0,3.332685e-315,,,,-10.414278,8.88E-03
502,50.1,-11.306438,-3.75E-03,-4.71E-10,-1.25E-11,0,3.332685e-315,,,,-11.306438,-3.75E-03
503,50.2,-12.175951,-1.67E-02,-4.48E-10,-1.26E-11,0,3.332685e-315,,,,-12.175951,-1.67E-02
504,50.3,-13.00169,-2.97E-02,-4.20E-10,-1.23E-11,0,3.332685e-315,,,,-13.00169,-2.97E-02
505,50.4,-13.788289,-4.27E-02,-3.74E-10,-1.20E-11,0,3.332685e-315,,,,-13.788289,-4.27E-02
506,50.5,-14.540029,-5.57E-02,-3.41E-10,-1.20E-11,0,3.332685e-315,,,,-14.540029,-5.57E-02
507,50.6,-15.26088,-6.87E-02,-3.26E-10,-1.18E-11,0,3.332685e-315,,,,-15.26088,-6.87E-02
508,50.7,-15.954544,-8.17E-02,-2.79E-10,-1.17E-11,0,3.332685e-315,,,,-15.954544,-8.17E-02
509,50.8,-16.62449,-9.47E-02,-3.11E-10,-1.23E-11,0,3.332685e-315,,,,-16.62449,-9.47E-02
510,50.9,-17.273981,-0.107693,-2.89E-10,-1.19E-11,0,3.332685e-315,,,,-17.273981,-0.107693
511,51,-17.906101,-0.120687,-3.10E-10,-1.30E-11,0,3.332685e-315,,,,-17.906101,-0.120687
512,51.1,-18.512927,-0.13345,-3.43E-10,-1.49E-11,0,3.332685e-315,,,,-18.512927,-0.13345
513,51.2,-19.082681,-0.145656,-4.44E-10,-1.45E-11,0,3.332685e-315,,,,-19.082681,-0.145656
514,51.3,-19.644322,-0.157862,-3.77E-10,-1.46E-11,0,3.332685e-315,,,,-19.644322,-0.157862
515,51.4,-20.199983,-0.170069,-4.24E-10,-1.49E-11,0,3.332685e-315,,,,-20.199983,-0.170069
516,51.5,-20.751721,-0.182275,-3.77E-10,-1.47E-11,0,3.332685e-315,,,,-20.751721,-0.182275
517,51.6,-21.301532,-0.194481,-4.75E-10,-1.69E-11,0,3.332685e-315,,,,-21.301532,-0.194481
518,51.7,-21.851353,-0.206688,-4.30E-10,-1.52E-11,0,3.332685e-315,,,,-21.851353,-0.206688
519,51.8,-22.403073,-0.218894,-4.35E-10,-1.63E-11,0,3.332685e-315,,,,-22.403073,-0.218894
520,51.9,-22.95854,-0.231101,-4.68E-10,-1.63E-11,0,3.332685e-315,,,,-22.95854,-0.231101
521,52,-23.519564,-0.243307,-4.60E-10,-1.64E-11,0,3.332685e-315,,,,-23.519564,-0.243307
522,52.1,-24.05972,-0.254912,-5.07E-10,-1.56E-11,0,3.332685e-315,,,,-24.05972,-0.254912
523,52.2,-24.538871,-0.265063,-6.60E-10,-1.87E-11,0,3.332685e-315,,,,-24.538871,-0.265063
524,52.3,-25.025254,-0.275215,-5.99E-10,-1.78E-11,0,3.332685e-315,,,,-25.025254,-0.275215
525,52.4,-25.519861,-0.285367,-6.09E-10,-2.01E-11,0,3.332685e-315,,,,-25.519861,-0.285367
526,52.5,-26.023679,-0.295518,-6.11E-10,-2.29E-11,0,3.332685e-315,,,,-26.023679,-0.295518
527,52.6,-26.235334,-0.305669,-9.93E-10,-2.26E-11,0,3.332685e-315,,,,-26.235334,-0.305669
528,52.7,-26.45525,-0.315822,-7.51E-10,-2.00E-11,0,3.332685e-315,,,,-26.45525,-0.315822
529,52.8,-26.683932,-0.325975,-6.98E-10,-1.75E-11,0,3.332685e-315,,,,-26.683932,-0.325975
530,52.9,-26.921817,-0.336128,-5.31E-10,-1.66E-11,0,3.332685e-315,,,,-26.921817,-0.336128
531,53,-27.169357,-0.346281,-5.64E-10,-1.71E-11,0,3.332685e-315,,,,-27.169357,-0.346281
532,53.1,-27.427012,-0.355509,-5.53E-10,-1.94E-11,0,3.332685e-315,,,,-27.427012,-0.355509
533,53.2,-27.610607,-0.3625,-7.38E-10,-1.98E-11,0,3.332685e-315,,,,-27.610607,-0.3625
534,53.3,-27.799355,-0.369492,-6.79E-10,-2.18E-11,0,3.332685e-315,,,,-27.799355,-0.369492
535,53.4,-27.993445,-0.376483,-8.81E-10,-2.21E-11,0,3.332685e-315,,,,-27.993445,-0.376483
536,53.5,-28.193039,-0.383475,-7.91E-10,-1.87E-11,0,3.332685e-315,,,,-28.193039,-0.383475
537,53.6,-28.398305,-0.390466,-5.54E-10,-1.80E-11,0,3.332685e-315,,,,-28.398305,-0.390466
538,53.7,-28.609414,-0.397457,-6.23E-10,-2.08E-11,0,3.332685e-315,,,,-28.609414,-0.397457
539,53.8,-28.82654,-0.404449,-8.10E-10,-2.01E-11,0,3.332685e-315,,,,-28.82654,-0.404449
540,53.9,-29.049861,-0.41144,-6.50E-10,-1.91E-11,0,3.332685e-315,,,,-29.049861,-0.41144
541,54,-29.279557,-0.418431,-6.42E-10,-1.90E-11,0,3.332685e-315,,,,-29.279557,-0.418431
542,54.1,-29.515815,-0.424256,-6.43E-10,-1.54E-11,0,3.332685e-315,,,,-29.515815,-0.424256
543,54.2,-29.619443,-0.42726,-3.43E-10,-1.46E-11,0,3.332685e-315,,,,-29.619443,-0.42726
544,54.3,-29.724276,-0.430263,-4.37E-10,-1.57E-11,0,3.332685e-315,,,,-29.724276,-0.430263
545,54.4,-29.830385,-0.433267,-4.77E-10,-1.63E-11,0,3.332685e-315,,,,-29.830385,-0.433267
546,54.5,-29.937787,-0.436271,-4.94E-10,-1.68E-11,0,3.332685e-315,,,,-29.937787,-0.436271
547,54.6,-30.046496,-0.439274,-5.38E-10,-1.75E-11,0,3.332685e-315,,,,-30.046496,-0.439274
548,54.7,-30.156528,-0.442278,-5.93E-10,-1.69E-11,0,3.332685e-315,,,,-30.156528,-0.442278
549,54.8,-30.267901,-0.445282,-5.16E-10,-1.80E-11,0,3.332685e-315,,,,-30.267901,-0.445282
550,54.9,-30.380628,-0.448285,-6.50E-10,-1.85E-11,0,3.332685e-315,,,,-30.380628,-0.448285
551,55,-30.494728,-0.451289,-6.32E-10,-1.91E-11,0,3.332685e-315,,,,-30.494728,-0.451289
552,55.1,-30.610216,-0.452994,-6.80E-10,-1.87E-11,0,3.332685e-315,,,,-30.610216,-0.452994
553,55.2,-30.479401,-0.451559,-5.99E-10,-1.94E-11,0,3.332685e-315,,,,-30.479401,-0.451559
554,55.3,-30.348725,-0.450124,-7.32E-10,-1.81E-11,0,3.332685e-315,,,,-30.348725,-0.450124
555,55.4,-30.218457,-0.448689,-5.02E-10,-1.81E-11,0,3.332685e-315,,,,-30.218457,-0.448689
556,55.5,-30.088598,-0.447254,-6.61E-10,-2.04E-11,0,3.332685e-315,,,,-30.088598,-0.447254
557,55.6,-29.959144,-0.445819,-7.92E-10,-2.25E-11,0,3.332685e-315,,,,-29.959144,-0.445819
558,55.7,-29.830093,-0.444384,-9.21E-10,-2.34E-11,0,3.332685e-315,,,,-29.830093,-0.444384
559,55.8,-29.701445,-0.442949,-9.17E-10,-2.20E-11,0,3.332685e-315,,,,-29.701445,-0.442949
560,55.9,-29.573198,-0.441514,-7.70E-10,-2.08E-11,0,3.332685e-315,,,,-29.573198,-0.441514
561,56,-29.445349,-0.440079,-7.37E-10,-1.84E-11,0,3.332685e-315,,,,-29.445349,-0.440079
562,56.1,-29.317896,-0.43734,-5.09E-10,-1.85E-11,0,3.332685e-315,,,,-29.317896,-0.43734
563,56.2,-28.799314,-0.43145,-6.77E-10,-1.84E-11,0,3.332685e-315,,,,-28.799314,-0.43145
564,56.3,-28.286843,-0.42556,-5.36E-10,-1.95E-11,0,3.332685e-315,,,,-28.286843,-0.42556
565,56.4,-27.780788,-0.41967,-7.39E-10,-1.87E-11,0,3.332685e-315,,,,-27.780788,-0.41967
566,56.5,-27.281029,-0.41378,-5.02E-10,-1.86E-11,0,3.332685e-315,,,,-27.281029,-0.41378
567,56.6,-26.787451,-0.40789,-6.48E-10,-1.89E-11,0,3.332685e-315,,,,-26.787451,-0.40789
568,56.7,-26.299937,-0.402001,-5.73E-10,-1.91E-11,0,3.332685e-315,,,,-26.299937,-0.402001
569,56.8,-25.818375,-0.39611,-6.34E-10,-1.98E-11,0,3.332685e-315,,,,-25.818375,-0.39611
570,56.9,-25.342652,-0.39022,-6.49E-10,-1.93E-11,0,3.332685e-315,,,,-25.342652,-0.39022
571,57,-24.872657,-0.38433,-5.84E-10,-2.04E-11,0,3.332685e-315,,,,-24.872657,-0.38433
572,57.1,-24.40828,-0.377263,-7.27E-10,-2.01E-11,0,3.332685e-315,,,,-24.40828,-0.377263
573,57.2,-23.639605,-0.367353,-5.85E-10,-2.07E-11,0,3.332685e-315,,,,-23.639605,-0.367353
574,57.3,-22.88572,-0.357442,-7.25E-10,-2.20E-11,0,3.332685e-315,,,,-22.88572,-0.357442
575,57.4,-22.146423,-0.347531,-7.41E-10,-2.35E-11,0,3.332685e-315,,,,-22.146423,-0.347531
576,57.5,-21.421221,-0.33762,-8.67E-10,-2.40E-11,0,3.332685e-315,,,,-21.421221,-0.33762
577,57.6,-20.709633,-0.327709,-8.05E-10,-2.45E-11,0,3.332685e-315,,,,-20.709633,-0.327709
578,57.7,-20.011184,-0.317798,-8.78E-10,-2.48E-11,0,3.332685e-315,,,,-20.011184,-0.317798
579,57.8,-19.325406,-0.307887,-8.45E-10,-2.75E-11,0,3.332685e-315,,,,-19.325406,-0.307887
580,57.9,-18.65184,-0.297976,-1.11E-09,-2.95E-11,0,3.332685e-315,,,,-18.65184,-0.297976
581,58,-17.527523,-0.288065,-1.02E-09,-2.85E-11,0,3.332685e-315,,,,-17.527523,-0.288065
582,58.1,-15.826502,-0.277232,-1.13E-09,-3.04E-11,0,3.332685e-315,,,,-15.826502,-0.277232
583,58.2,-13.823149,-0.264163,-1.14E-09,-3.06E-11,0,3.332685e-315,,,,-13.823149,-0.264163
584,58.3,-11.869705,-0.251094,-1.14E-09,-2.94E-11,0,3.332685e-315,,,,-11.869705,-0.251094
585,58.4,-9.962688,-0.238025,-1.08E-09,-2.94E-11,0,3.332685e-315,,,,-9.962688,-0.238025
586,58.5,-8.098726,-0.224955,-1.16E-09,-3.01E-11,0,3.332685e-315,,,,-8.098726,-0.224955
587,58.6,-6.274547,-0.211886,-1.15E-09,-3.01E-11,0,3.332685e-315,,,,-6.274547,-0.211886
588,58.7,-4.486972,-0.198816,-1.19E-09,-3.12E-11,0,3.332685e-315,,,,-4.486972,-0.198816
589,58.8,-2.732905,-0.185746,-1.33E-09,-3.26E-11,0,3.332685e-315,,,,-2.732905,-0.185746
590,58.9,-1.009323,-0.172675,-1.22E-09,-3.20E-11,0,3.332685e-315,,,,-1.009323,-0.172675
591,59,0.686726,-0.159605,-1.22E-09,-3.22E-11,0,3.332685e-315,,,,0.686726,-0.159605
592,59.1,2.379413,-0.145962,-1.21E-09,-3.39E-11,0,3.332685e-315,,,,2.379413,-0.145962
593,59.2,4.087425,-0.130935,-1.25E-09,-3.60E-11,0,3.332685e-315,,,,4.087425,-0.130935
594,59.3,5.650696,-0.115907,-1.17E-09,-3.67E-11,0,3.332685e-315,,,,5.650696,-0.115907
595,59.4,7.08629,-0.100879,-1.10E-09,-3.72E-11,0,3.332685e-315,,,,7.08629,-0.100879
596,59.5,8.408853,-8.59E-02,-1.06E-09,-3.81E-11,0,3.332685e-315,,,,8.408853,-8.59E-02
597,59.6,9.631088,-7.08E-02,-9.91E-10,-3.91E-11,0,3.332685e-315,,,,9.631088,-7.08E-02
598,59.7,10.764129,-5.58E-02,-9.92E-10,-3.97E-11,0,3.332685e-315,,,,10.764129,-5.58E-02
599,59.8,11.817817,-4.08E-02,-9.24E-10,-3.98E-11,0,3.332685e-315,,,,11.817817,-4.08E-02
600,59.9,12.800924,-2.57E-02,-8.86E-10,-4.06E-11,0,3.332685e-315,,,,12.800924,-2.57E-02
601,60,13.721334,-1.07E-02,-8.37E-10,-4.07E-11,0,3.332685e-315,,,,13.721334,-1.07E-02
602,60.1,14.594506,4.48E-03,-7.85E-10,-4.10E-11,0,3.332685e-315,,,,14.594506,4.48E-03
603,60.2,15.436679,2.00E-02,-7.35E-10,-4.11E-11,0,3.332685e-315,,,,15.436679,2.00E-02
604,60.3,16.233036,3.56E-02,-6.86E-10,-4.13E-11,0,3.332685e-315,,,,16.233036,3.56E-02
605,60.4,16.989627,5.11E-02,-6.14E-10,-4.12E-11,0,3.332685e-315,,,,16.989627,5.11E-02
606,60.5,17.712055,6.66E-02,-5.82E-10,-4.17E-11,0,3.332685e-315,,,,17.712055,6.66E-02
607,60.6,18.405539,8.22E-02,-5.68E-10,-4.22E-11,0,3.332685e-315,,,,18.405539,8.22E-02
608,60.7,19.074972,9.77E-02,-5.07E-10,-4.27E-11,0,3.332685e-315,,,,19.074972,9.77E-02
609,60.8,19.724966,0.113269,-5.60E-10,-4.41E-11,0,3.332685e-315,,,,19.724966,0.113269
610,60.9,20.359888,0.128811,-5.44E-10,-4.46E-11,0,3.332685e-315,,,,20.359888,0.128811
611,61,20.983902,0.144353,-6.12E-10,-4.53E-11,0,3.332685e-315,,,,20.983902,0.144353
612,61.1,21.588982,0.159591,-5.02E-10,-4.42E-11,0,3.332685e-315,,,,21.588982,0.159591
613,61.2,22.162073,0.174096,-4.39E-10,-4.38E-11,0,3.332685e-315,,,,22.162073,0.174096
614,61.3,22.735427,0.188601,-3.62E-10,-4.48E-11,0,3.332685e-315,,,,22.735427,0.188601
615,61.4,23.311981,0.203107,-3.51E-10,-4.48E-11,0,3.332685e-315,,,,23.311981,0.203107
616,61.5,23.894603,0.217612,-2.38E-10,-4.37E-11,0,3.332685e-315,,,,23.894603,0.217612
617,61.6,24.486103,0.232117,-2.02E-10,-4.17E-11,0,3.332685e-315,,,,24.486103,0.232117
618,61.7,25.089248,0.246622,-2.19E-11,-4.24E-11,0,3.332685e-315,,,,25.089248,0.246622
619,61.8,25.706769,0.261127,-1.01E-10,-4.32E-11,0,3.332685e-315,,,,25.706769,0.261127
620,61.9,26.341373,0.275632,-4.21E-11,-4.21E-11,0,3.332685e-315,,,,26.341373,0.275632
621,62,26.995753,0.290137,1.87E-10,-3.95E-11,0,3.332685e-315,,,,26.995753,0.290137
622,62.1,27.637458,0.303901,3.29E-10,-3.91E-11,0,3.332685e-315,,,,27.637458,0.303901
623,62.2,28.214022,0.315876,2.65E-10,-3.89E-11,0,3.332685e-315,,,,28.214022,0.315876
624,62.3,28.809152,0.327852,3.47E-10,-3.74E-11,0,3.332685e-315,,,,28.809152,0.327852
625,62.4,29.424371,0.339828,3.57E-10,-3.97E-11,0,3.332685e-315,,,,29.424371,0.339828
626,62.5,29.872444,0.351801,1.59E-10,-3.97E-11,0,3.332685e-315,,,,29.872444,0.351801
627,62.6,30.145524,0.363778,2.19E-10,-3.91E-11,0,3.332685e-315,,,,30.145524,0.363778
628,62.7,30.434313,0.375755,1.83E-10,-3.97E-11,0,3.332685e-315,,,,30.434313,0.375755
629,62.8,30.739532,0.387732,1.03E-10,-3.83E-11,0,3.332685e-315,,,,30.739532,0.387732
630,62.9,31.062004,0.399709,1.81E-10,-3.69E-11,0,3.332685e-315,,,,31.062004,0.399709
631,63,31.402578,0.411686,2.13E-10,-3.55E-11,0,3.332685e-315,,,,31.402578,0.411686
632,63.1,31.762138,0.422546,2.56E-10,-3.71E-11,0,3.332685e-315,,,,31.762138,0.422546
633,63.2,32.018606,0.430709,5.78E-11,-3.70E-11,0,3.332685e-315,,,,32.018606,0.430709
634,63.3,32.284572,0.438871,1.52E-10,-3.59E-11,0,3.332685e-315,,,,32.284572,0.438871
635,63.4,32.560387,0.447034,1.16E-10,-3.55E-11,0,3.332685e-315,,,,32.560387,0.447034
636,63.5,32.846367,0.455196,1.63E-10,-3.40E-11,0,3.332685e-315,,,,32.846367,0.455196
637,63.6,33.142835,0.463358,2.23E-10,-3.48E-11,0,3.332685e-315,,,,33.142835,0.463358
638,63.7,33.450124,0.471521,9.90E-11,-3.33E-11,0,3.332685e-315,,,,33.450124,0.471521
639,63.8,33.768577,0.479683,2.64E-10,-3.00E-11,0,3.332685e-315,,,,33.768577,0.479683
640,63.9,34.098544,0.487845,4.16E-10,-2.98E-11,0,3.332685e-315,,,,34.098544,0.487845
641,64,34.440389,0.496007,3.17E-10,-2.86E-11,0,3.332685e-315,,,,34.440389,0.496007
642,64.1,34.794484,0.502778,4.35E-10,-2.47E-11,0,3.332685e-315,,,,34.794484,0.502778
643,64.2,34.946133,0.506185,6.59E-10,-2.07E-11,0,3.332685e-315,,,,34.946133,0.506185
644,64.3,35.0999,0.509592,8.77E-10,-2.36E-11,0,3.332685e-315,,,,35.0999,0.509592
645,64.4,35.255925,0.512999,4.53E-10,-2.81E-11,0,3.332685e-315,,,,35.255925,0.512999
646,64.5,35.414239,0.516406,2.85E-10,-3.11E-11,0,3.332685e-315,,,,35.414239,0.516406
647,64.6,35.57487,0.519813,7.16E-11,-3.75E-11,0,3.332685e-315,,,,35.57487,0.519813
648,64.7,35.73785,0.52322,-4.18E-10,-4.00E-11,0,3.332685e-315,,,,35.73785,0.52322
649,64.8,35.903207,0.526627,-3.77E-10,-4.16E-11,0,3.332685e-315,,,,35.903207,0.526627
650,64.9,36.070973,0.530034,-5.34E-10,-4.12E-11,0,3.332685e-315,,,,36.070973,0.530034
651,65,36.24118,0.533441,-4.23E-10,-4.14E-11,0,3.332685e-315,,,,36.24118,0.533441
652,65.1,36.413859,0.535313,-5.59E-10,-4.56E-11,0,3.332685e-315,,,,36.413859,0.535313
653,65.2,36.214466,0.533475,-9.08E-10,-4.94E-11,0,3.332685e-315,,,,36.214466,0.533475
654,65.3,36.01543,0.531637,-1.09E-09,-5.25E-11,0,3.332685e-315,,,,36.01543,0.531637
655,65.4,35.81724,0.529799,-1.31E-09,-5.23E-11,0,3.332685e-315,,,,35.81724,0.529799
656,65.5,35.619889,0.52796,-1.12E-09,-5.39E-11,0,3.332685e-315,,,,35.619889,0.52796
657,65.6,35.423373,0.526122,-1.43E-09,-5.53E-11,0,3.332685e-315,,,,35.423373,0.526122
658,65.7,35.227689,0.524284,-1.37E-09,-5.74E-11,0,3.332685e-315,,,,35.227689,0.524284
659,65.8,35.03283,0.522446,-1.64E-09,-5.75E-11,0,3.332685e-315,,,,35.03283,0.522446
660,65.9,34.838794,0.520607,-1.44E-09,-5.42E-11,0,3.332685e-315,,,,34.838794,0.520607
661,66,34.645575,0.518769,-1.19E-09,-5.19E-11,0,3.332685e-315,,,,34.645575,0.518769
662,66.1,34.45317,0.515402,-1.09E-09,-5.18E-11,0,3.332685e-315,,,,34.45317,0.515402
663,66.2,33.722379,0.508342,-1.14E-09,-5.26E-11,0,3.332685e-315,,,,33.722379,0.508342
664,66.3,33.002585,0.501282,-1.15E-09,-5.04E-11,0,3.332685e-315,,,,33.002585,0.501282
665,66.4,32.294235,0.494222,-8.64E-10,-5.08E-11,0,3.332685e-315,,,,32.294235,0.494222
666,66.5,31.59709,0.487162,-1.07E-09,-5.27E-11,0,3.332685e-315,,,,31.59709,0.487162
667,66.6,30.910916,0.480101,-1.10E-09,-5.43E-11,0,3.332685e-315,,,,30.910916,0.480101
668,66.7,30.235483,0.473041,-1.21E-09,-5.33E-11,0,3.332685e-315,,,,30.235483,0.473041
669,66.8,29.570566,0.46598,-9.81E-10,-5.38E-11,0,3.332685e-315,,,,29.570566,0.46598
670,66.9,28.915942,0.45892,-1.17E-09,-5.53E-11,0,3.332685e-315,,,,28.915942,0.45892
671,67,28.27139,0.451859,-1.16E-09,-5.65E-11,0,3.332685e-315,,,,28.27139,0.451859
672,67.1,27.636696,0.443431,-1.25E-09,-5.74E-11,0,3.332685e-315,,,,27.636696,0.443431
673,67.2,26.603616,0.431697,-1.24E-09,-5.79E-11,0,3.332685e-315,,,,26.603616,0.431697
674,67.3,25.595769,0.419963,-1.24E-09,-5.81E-11,0,3.332685e-315,,,,25.595769,0.419963
675,67.4,24.612674,0.408229,-1.21E-09,-6.09E-11,0,3.332685e-315,,,,24.612674,0.408229
676,67.5,23.653418,0.396495,-1.46E-09,-6.07E-11,0,3.332685e-315,,,,23.653418,0.396495
677,67.6,22.717114,0.38476,-1.20E-09,-6.16E-11,0,3.332685e-315,,,,22.717114,0.38476
678,67.7,21.802892,0.373026,-1.41E-09,-6.26E-11,0,3.332685e-315,,,,21.802892,0.373026
679,67.8,20.909902,0.361291,-1.31E-09,-6.20E-11,0,3.332685e-315,,,,20.909902,0.361291
680,67.9,20.037314,0.349557,-1.26E-09,-6.05E-11,0,3.332685e-315,,,,20.037314,0.349557
681,68,17.995659,0.337825,-1.10E-09,-5.84E-11,0,3.332685e-315,,,,17.995659,0.337825
682,68.1,15.831054,0.325031,-1.12E-09,-5.88E-11,0,3.332685e-315,,,,15.831054,0.325031
683,68.2,13.311441,0.309666,-1.07E-09,-5.87E-11,0,3.332685e-315,,,,13.311441,0.309666
684,68.3,10.873039,0.294301,-1.02E-09,-5.72E-11,0,3.332685e-315,,,,10.873039,0.294301
685,68.4,8.509713,0.278935,-8.86E-10,-5.70E-11,0,3.332685e-315,,,,8.509713,0.278935
686,68.5,6.21558,0.263568,-1.11E-09,-6.01E-11,0,3.332685e-315,,,,6.21558,0.263568
687,68.6,3.98499,0.248202,-1.10E-09,-5.93E-11,0,3.332685e-315,,,,3.98499,0.248202
688,68.7,1.8125,0.232835,-1.14E-09,-6.15E-11,0,3.332685e-315,,,,1.8125,0.232835
689,68.8,-0.307148,0.217468,-1.32E-09,-6.29E-11,0,3.332685e-315,,,,-0.307148,0.217468
690,68.9,-2.329715,0.2021,-1.18E-09,-6.31E-11,0,3.332685e-315,,,,-2.329715,0.2021
691,69,-4.167084,0.186732,-1.07E-09,-6.39E-11,0,3.332685e-315,,,,-4.167084,0.186732
692,69.1,-5.906029,0.170717,-1.10E-09,-6.61E-11,0,3.332685e-315,,,,-5.906029,0.170717
693,69.2,-7.633862,0.153142,-1.04E-09,-6.74E-11,0,3.332685e-315,,,,-7.633862,0.153142
694,69.3,-9.196712,0.135566,-1.02E-09,-6.85E-11,0,3.332685e-315,,,,-9.196712,0.135566
695,69.4,-10.615359,0.117989,-1.03E-09,-7.02E-11,0,3.332685e-315,,,,-10.615359,0.117989
696,69.5,-11.907584,0.100412,-1.00E-09,-7.20E-11,0,3.332685e-315,,,,-11.907584,0.100412
697,69.6,-13.08879,8.28E-02,-1.03E-09,-7.34E-11,0,3.332685e-315,,,,-13.08879,8.28E-02
698,69.7,-14.172465,6.53E-02,-9.58E-10,-7.44E-11,0,3.332685e-315,,,,-14.172465,6.53E-02
699,69.8,-15.17054,4.77E-02,-8.84E-10,-7.46E-11,0,3.332685e-315,,,,-15.17054,4.77E-02
700,69.9,-16.093668,3.01E-02,-7.59E-10,-7.59E-11,0,3.332685e-315,,,,-16.093668,3.01E-02
701,70,-16.951441,1.25E-02,-7.34E-10,-7.64E-11,0,3.332685e-315,,,,-16.951441,1.25E-02
702,70.1,-17.759152,-5.21E-03,-6.82E-10,-7.69E-11,0,3.332685e-315,,,,-17.759152,-5.21E-03
703,70.2,-18.53238,-2.33E-02,-6.25E-10,-7.71E-11,0,3.332685e-315,,,,-18.53238,-2.33E-02
704,70.3,-19.262133,-4.14E-02,-5.68E-10,-7.76E-11,0,3.332685e-315,,,,-19.262133,-4.14E-02
705,70.4,-19.955817,-5.95E-02,-5.00E-10,-7.74E-11,0,3.332685e-315,,,,-19.955817,-5.95E-02
706,70.5,-20.620345,-7.76E-02,-3.90E-10,-7.70E-11,0,3.332685e-315,,,,-20.620345,-7.76E-02
707,70.6,-21.262215,-9.57E-02,-2.80E-10,-7.62E-11,0,3.332685e-315,,,,-21.262215,-9.57E-02
708,70.7,-21.887571,-0.11375,-1.97E-10,-7.54E-11,0,3.332685e-315,,,,-21.887571,-0.11375
709,70.8,-22.502267,-0.13184,-9.98E-11,-7.43E-11,0,3.332685e-315,,,,-22.502267,-0.13184
710,70.9,-23.11191,-0.14993,1.03E-10,-7.24E-11,0,3.332685e-315,,,,-23.11191,-0.14993
711,71,-23.721904,-0.168021,2.02E-10,-7.22E-11,0,3.332685e-315,,,,-23.721904,-0.168021
712,71.1,-24.324584,-0.185734,2.52E-10,-7.23E-11,0,3.332685e-315,,,,-24.324584,-0.185734
713,71.2,-24.905632,-0.202538,2.26E-10,-6.84E-11,0,3.332685e-315,,,,-24.905632,-0.202538
714,71.3,-25.499842,-0.219342,6.12E-10,-6.37E-11,0,3.332685e-315,,,,-25.499842,-0.219342
715,71.4,-26.111174,-0.236146,7.94E-10,-6.08E-11,0,3.332685e-315,,,,-26.111174,-0.236146
716,71.5,-26.743552,-0.25295,9.95E-10,-6.03E-11,0,3.332685e-315,,,,-26.743552,-0.25295
717,71.6,-27.400879,-0.269754,8.17E-10,-6.12E-11,0,3.332685e-315,,,,-27.400879,-0.269754
718,71.7,-28.087049,-0.286557,7.79E-10,-6.10E-11,0,3.332685e-315,,,,-28.087049,-0.286557
719,71.8,-28.805969,-0.303361,7.30E-10,-5.92E-11,0,3.332685e-315,,,,-28.805969,-0.303361
720,71.9,-29.561568,-0.320164,8.93E-10,-6.01E-11,0,3.332685e-315,,,,-29.561568,-0.320164
721,72,-30.357814,-0.336967,7.05E-10,-6.46E-11,0,3.332685e-315,,,,-30.357814,-0.336967
722,72.1,-31.153554,-0.35289,4.46E-10,-6.20E-11,0,3.332685e-315,,,,-31.153554,-0.35289
723,72.2,-31.878282,-0.36669,7.70E-10,-6.29E-11,0,3.332685e-315,,,,-31.878282,-0.36669
724,72.3,-32.638049,-0.380489,4.45E-10,-6.47E-11,0,3.332685e-315,,,,-32.638049,-0.380489
725,72.4,-33.435199,-0.394288,6.40E-10,-5.66E-11,0,3.332685e-315,,,,-33.435199,-0.394288
726,72.5,-34.022859,-0.408084,1.12E-09,-5.60E-11,0,3.332685e-315,,,,-34.022859,-0.408084
727,72.6,-34.3856,-0.421885,8.09E-10,-5.64E-11,0,3.332685e-315,,,,-34.3856,-0.421885
728,72.7,-34.775087,-0.435686,8.24E-10,-5.38E-11,0,3.332685e-315,,,,-34.775087,-0.435686
729,72.8,-35.192629,-0.449487,8.82E-10,-5.05E-11,0,3.332685e-315,,,,-35.192629,-0.449487
