B (T) - H (A/m),,,MATERIAL: M6: Unisil/alphasil 35 M6,,,,,,,,,,
Pid = 1,,,,,,,,,,,,,
Z = 0,,,,,,,,,,,,,
X = 0,,,,,,,,,,,,,
Y = 0,,,,,,,,,,,,,
    ,t,Hx,Bx,Hy,By,Hz,Bz,,,,,,
1484,148.3,5.592555,0.63994,3.86E-10,2.82E-11,0,3.172737e-315,,,,,5.592555,0.63994
1485,148.4,1.15673,0.606193,5.21E-10,2.67E-11,0,3.172737e-315,,,,,1.15673,0.606193
1486,148.5,-2.722465,0.572444,2.51E-10,2.37E-11,0,3.172737e-315,,,,,-2.722465,0.572444
1487,148.6,-6.021897,0.538691,1.95E-10,2.62E-11,0,3.172737e-315,,,,,-6.021897,0.538691
1488,148.7,-8.848832,0.504936,-3.03E-10,1.51E-11,0,3.172737e-315,,,,,-8.848832,0.504936
1489,148.8,-11.283667,0.47118,-4.34E-10,1.64E-11,0,3.172737e-315,,,,,-11.283667,0.47118
1490,148.9,-13.388717,0.437421,-3.80E-10,1.97E-11,0,3.172737e-315,,,,,-13.388717,0.437421
1491,149,-15.21363,0.403661,-1.25E-10,2.34E-11,0,3.172737e-315,,,,,-15.21363,0.403661
1492,149.1,-16.852571,0.36867,1.04E-10,2.88E-11,0,3.172737e-315,,,,,-16.852571,0.36867
1493,149.2,-18.382759,0.330707,-2.55E-10,1.98E-11,0,3.172737e-315,,,,,-18.382759,0.330707
1494,149.3,-19.693711,0.292743,-4.51E-10,1.11E-11,0,3.172737e-315,,,,,-19.693711,0.292743
1495,149.4,-20.819187,0.254778,-5.50E-10,6.77E-12,0,3.172737e-315,,,,,-20.819187,0.254778
1496,149.5,-21.788237,0.216812,-6.31E-10,8.43E-12,0,3.172737e-315,,,,,-21.788237,0.216812
1497,149.6,-22.626258,0.178846,-5.39E-10,7.03E-12,0,3.172737e-315,,,,,-22.626258,0.178846
1498,149.7,-23.35579,0.140879,-6.82E-10,2.79E-12,0,3.172737e-315,,,,,-23.35579,0.140879
1499,149.8,-23.997115,0.102911,-5.96E-10,9.18E-13,0,3.172737e-315,,,,,-23.997115,0.102911
1500,149.9,-24.568729,6.49E-02,-7.83E-10,-8.99E-12,0,3.172737e-315,,,,,-24.568729,6.49E-02
1501,150,-25.087716,2.70E-02,-9.64E-10,-1.32E-11,0,3.172737e-315,,,,,-25.087716,2.70E-02
1502,150.1,-25.571892,-1.11E-02,-9.05E-10,-1.34E-11,0,3.172737e-315,,,,,-25.571892,-1.11E-02
1503,150.2,-26.03873,-4.96E-02,-7.96E-10,-1.31E-11,0,3.172737e-315,,,,,-26.03873,-4.96E-02
1504,150.3,-26.498547,-8.81E-02,-6.93E-10,-1.29E-11,0,3.172737e-315,,,,,-26.498547,-8.81E-02
1505,150.4,-26.965899,-0.126576,-6.52E-10,-1.46E-11,0,3.172737e-315,,,,,-26.965899,-0.126576
1506,150.5,-27.455023,-0.165054,-4.65E-10,-9.05E-12,0,3.172737e-315,,,,,-27.455023,-0.165054
1507,150.6,-27.979992,-0.203531,-3.51E-10,-1.15E-11,0,3.172737e-315,,,,,-27.979992,-0.203531
1508,150.7,-28.554858,-0.242009,-1.79E-10,-8.30E-12,0,3.172737e-315,,,,,-28.554858,-0.242009
1509,150.8,-29.193789,-0.280486,-1.25E-12,1.68E-12,0,3.172737e-315,,,,,-29.193789,-0.280486
1510,150.9,-29.911203,-0.318963,1.71E-10,-3.70E-12,0,3.172737e-315,,,,,-29.911203,-0.318963
1511,151,-30.7219,-0.357439,1.92E-10,8.83E-12,0,3.172737e-315,,,,,-30.7219,-0.357439
1512,151.1,-31.616796,-0.394953,6.49E-10,1.86E-11,0,3.172737e-315,,,,,-31.616796,-0.394953
1513,151.2,-32.56337,-0.430147,9.04E-10,2.61E-11,0,3.172737e-315,,,,,-32.56337,-0.430147
1514,151.3,-33.626652,-0.46534,1.04E-09,3.29E-11,0,3.172737e-315,,,,,-33.626652,-0.46534
1515,151.4,-34.82013,-0.500532,8.63E-10,2.40E-11,0,3.172737e-315,,,,,-34.82013,-0.500532
1516,151.5,-36.158087,-0.535724,5.93E-10,1.72E-11,0,3.172737e-315,,,,,-36.158087,-0.535724
1517,151.6,-37.65573,-0.570915,5.32E-10,1.93E-11,0,3.172737e-315,,,,,-37.65573,-0.570915
1518,151.7,-39.329331,-0.606105,1.05E-09,3.33E-11,0,3.172737e-315,,,,,-39.329331,-0.606105
1519,151.8,-41.196393,-0.641293,1.26E-09,3.92E-11,0,3.172737e-315,,,,,-41.196393,-0.641293
1520,151.9,-43.275832,-0.676481,1.79E-09,4.14E-11,0,3.172737e-315,,,,,-43.275832,-0.676481
1521,152,-45.588196,-0.711668,1.57E-09,3.82E-11,0,3.172737e-315,,,,,-45.588196,-0.711668
1522,152.1,-48.003458,-0.744863,1.11E-09,2.97E-11,0,3.172737e-315,,,,,-48.003458,-0.744863
1523,152.2,-50.264694,-0.77325,5.37E-10,2.41E-11,0,3.172737e-315,,,,,-50.264694,-0.77325
1524,152.3,-52.721144,-0.801636,3.07E-10,1.78E-11,0,3.172737e-315,,,,,-52.721144,-0.801636
1525,152.4,-55.387976,-0.830021,8.34E-11,1.20E-11,0,3.172737e-315,,,,,-55.387976,-0.830021
1526,152.5,-56.558373,-0.858402,-3.80E-10,1.04E-11,0,3.172737e-315,,,,,-56.558373,-0.858402
1527,152.6,-57.858462,-0.886794,-2.47E-10,1.46E-11,0,3.172737e-315,,,,,-57.858462,-0.886794
1528,152.7,-59.300426,-0.915184,9.28E-12,1.57E-11,0,3.172737e-315,,,,,-59.300426,-0.915184
1529,152.8,-60.897445,-0.943574,1.85E-11,1.49E-11,0,3.172737e-315,,,,,-60.897445,-0.943574
1530,152.9,-62.664385,-0.971963,1.50E-11,1.37E-11,0,3.172737e-315,,,,,-62.664385,-0.971963
1531,153,-64.618095,-1.000351,-1.74E-12,1.32E-11,0,3.172737e-315,,,,,-64.618095,-1.000351
1532,153.1,-66.777757,-1.025904,4.64E-11,4.50E-12,0,3.172737e-315,,,,,-66.777757,-1.025904
1533,153.2,-68.324656,-1.044602,-6.89E-10,-5.42E-13,0,3.172737e-315,,,,,-68.324656,-1.044602
1534,153.3,-69.97672,-1.0633,-6.48E-10,-3.48E-12,0,3.172737e-315,,,,,-69.97672,-1.0633
1535,153.4,-71.74245,-1.081996,-9.34E-10,-1.41E-12,0,3.172737e-315,,,,,-71.74245,-1.081996
1536,153.5,-73.630394,-1.100692,-5.33E-10,9.71E-13,0,3.172737e-315,,,,,-73.630394,-1.100692
1537,153.6,-75.650005,-1.119388,-5.00E-10,9.12E-13,0,3.172737e-315,,,,,-75.650005,-1.119388
1538,153.7,-77.811769,-1.138083,-4.99E-10,-1.93E-12,0,3.172737e-315,,,,,-77.811769,-1.138083
1539,153.8,-80.127351,-1.156777,-7.65E-10,-2.29E-12,0,3.172737e-315,,,,,-80.127351,-1.156777
1540,153.9,-82.60977,-1.17547,-6.16E-10,-1.21E-13,0,3.172737e-315,,,,,-82.60977,-1.17547
1541,154,-85.273602,-1.194162,-4.42E-10,-1.99E-12,0,3.172737e-315,,,,,-85.273602,-1.194162
1542,154.1,-88.135221,-1.209445,-7.54E-10,9.77E-13,0,3.172737e-315,,,,,-88.135221,-1.209445
1543,154.2,-89.271186,-1.21648,-1.95E-10,1.06E-12,0,3.172737e-315,,,,,-89.271186,-1.21648
1544,154.3,-90.435333,-1.223514,-5.32E-10,-2.69E-12,0,3.172737e-315,,,,,-90.435333,-1.223514
1545,154.4,-91.632312,-1.230548,-7.46E-10,-6.61E-12,0,3.172737e-315,,,,,-91.632312,-1.230548
1546,154.5,-92.863289,-1.237583,-1.07E-09,-5.46E-12,0,3.172737e-315,,,,,-92.863289,-1.237583
1547,154.6,-94.129498,-1.244617,-7.15E-10,-8.04E-13,0,3.172737e-315,,,,,-94.129498,-1.244617
1548,154.7,-95.432235,-1.25165,-3.70E-10,-2.01E-12,0,3.172737e-315,,,,,-95.432235,-1.25165
1549,154.8,-96.77286,-1.258684,-7.28E-10,-3.46E-12,0,3.172737e-315,,,,,-96.77286,-1.258684
1550,154.9,-98.152803,-1.265717,-6.64E-10,-5.11E-12,0,3.172737e-315,,,,,-98.152803,-1.265717
1551,155,-99.573569,-1.272751,-9.04E-10,-7.37E-12,0,3.172737e-315,,,,,-99.573569,-1.272751
1552,155.1,-101.036738,-1.27613,-1.04E-09,-5.59E-12,0,3.172737e-315,,,,,-101.036738,-1.27613
1553,155.2,-99.703117,-1.270665,-7.19E-10,-2.99E-12,0,3.172737e-315,,,,,-99.703117,-1.270665
1554,155.3,-98.379081,-1.265199,-5.89E-10,-2.05E-12,0,3.172737e-315,,,,,-98.379081,-1.265199
1555,155.4,-97.072771,-1.259734,-5.50E-10,1.07E-12,0,3.172737e-315,,,,,-97.072771,-1.259734
1556,155.5,-95.783866,-1.254269,-1.64E-10,2.34E-12,0,3.172737e-315,,,,,-95.783866,-1.254269
1557,155.6,-94.512088,-1.248803,-2.69E-10,2.76E-12,0,3.172737e-315,,,,,-94.512088,-1.248803
1558,155.7,-93.257162,-1.243338,-1.42E-10,1.04E-12,0,3.172737e-315,,,,,-93.257162,-1.243338
1559,155.8,-92.018819,-1.237872,-4.53E-10,2.69E-12,0,3.172737e-315,,,,,-92.018819,-1.237872
1560,155.9,-90.796797,-1.232406,-2.37E-11,1.98E-12,0,3.172737e-315,,,,,-90.796797,-1.232406
1561,156,-89.590837,-1.22694,-4.17E-10,-1.38E-12,0,3.172737e-315,,,,,-89.590837,-1.22694
1562,156.1,-88.400686,-1.21793,-5.65E-10,-1.06E-12,0,3.172737e-315,,,,,-88.400686,-1.21793
1563,156.2,-84.682269,-1.200342,-4.15E-10,1.15E-12,0,3.172737e-315,,,,,-84.682269,-1.200342
1564,156.3,-81.110248,-1.182753,-2.46E-10,3.72E-12,0,3.172737e-315,,,,,-81.110248,-1.182753
1565,156.4,-77.683992,-1.165164,-5.91E-11,6.74E-12,0,3.172737e-315,,,,,-77.683992,-1.165164
1566,156.5,-74.396455,-1.147574,1.52E-10,7.24E-12,0,3.172737e-315,,,,,-74.396455,-1.147574
1567,156.6,-71.241022,-1.129984,4.51E-11,5.44E-12,0,3.172737e-315,,,,,-71.241022,-1.129984
1568,156.7,-68.211461,-1.112393,-9.69E-11,2.81E-12,0,3.172737e-315,,,,,-68.211461,-1.112393
1569,156.8,-65.30189,-1.094801,-2.94E-10,1.66E-12,0,3.172737e-315,,,,,-65.30189,-1.094801
1570,156.9,-62.50676,-1.077208,-2.82E-10,4.59E-12,0,3.172737e-315,,,,,-62.50676,-1.077208
1571,157,-59.820825,-1.059616,1.33E-11,6.44E-12,0,3.172737e-315,,,,,-59.820825,-1.059616
1572,157.1,-57.239126,-1.038937,-1.16E-11,4.12E-12,0,3.172737e-315,,,,,-57.239126,-1.038937
1573,157.2,-53.317625,-1.010797,-2.36E-10,-6.44E-14,0,3.172737e-315,,,,,-53.317625,-1.010797
1574,157.3,-49.630319,-0.982656,-4.91E-10,1.90E-12,0,3.172737e-315,,,,,-49.630319,-0.982656
1575,157.4,-46.163378,-0.954514,-1.27E-10,4.82E-12,0,3.172737e-315,,,,,-46.163378,-0.954514
1576,157.5,-42.901652,-0.926371,-1.17E-10,4.71E-12,0,3.172737e-315,,,,,-42.901652,-0.926371
1577,157.6,-39.831171,-0.898227,-1.44E-10,7.04E-12,0,3.172737e-315,,,,,-39.831171,-0.898227
1578,157.7,-36.939023,-0.870082,6.33E-11,8.64E-12,0,3.172737e-315,,,,,-36.939023,-0.870082
1579,157.8,-34.213257,-0.841936,3.64E-11,8.59E-12,0,3.172737e-315,,,,,-34.213257,-0.841936
1580,157.9,-28.158738,-0.813798,1.10E-11,8.93E-12,0,3.172737e-315,,,,,-28.158738,-0.813798
1581,158,-22.576967,-0.785668,-1.83E-10,4.49E-12,0,3.172737e-315,,,,,-22.576967,-0.785668
1582,158.1,-17.008971,-0.75522,-3.61E-10,2.63E-12,0,3.172737e-315,,,,,-17.008971,-0.75522
1583,158.2,-10.981417,-0.719183,7.59E-11,1.03E-11,0,3.172737e-315,,,,,-10.981417,-0.719183
1584,158.3,-5.488941,-0.683142,4.35E-10,1.82E-11,0,3.172737e-315,,,,,-5.488941,-0.683142
1585,158.4,-0.570785,-0.647099,1.16E-09,3.25E-11,0,3.172737e-315,,,,,-0.570785,-0.647099
1586,158.5,3.564785,-0.611052,2.52E-10,1.58E-11,0,3.172737e-315,,,,,3.564785,-0.611052
1587,158.6,7.058622,-0.575001,5.66E-10,2.72E-11,0,3.172737e-315,,,,,7.058622,-0.575001
1588,158.7,10.031394,-0.538948,2.90E-10,1.79E-11,0,3.172737e-315,,,,,10.031394,-0.538948
1589,158.8,12.573108,-0.502893,-6.57E-11,8.82E-12,0,3.172737e-315,,,,,12.573108,-0.502893
1590,158.9,14.753296,-0.466836,-2.00E-10,1.12E-11,0,3.172737e-315,,,,,14.753296,-0.466836
1591,159,16.627218,-0.430777,-2.09E-11,1.72E-11,0,3.172737e-315,,,,,16.627218,-0.430777
1592,159.1,18.293743,-0.393414,4.73E-11,1.84E-11,0,3.172737e-315,,,,,18.293743,-0.393414
1593,159.2,19.831632,-0.352903,-4.05E-11,1.83E-11,0,3.172737e-315,,,,,19.831632,-0.352903
1594,159.3,21.132549,-0.31239,2.55E-10,2.11E-11,0,3.172737e-315,,,,,21.132549,-0.31239
1595,159.4,22.233883,-0.271877,2.91E-10,2.90E-11,0,3.172737e-315,,,,,22.233883,-0.271877
1596,159.5,23.167835,-0.231363,3.95E-10,2.82E-11,0,3.172737e-315,,,,,23.167835,-0.231363
1597,159.6,23.962604,-0.190848,1.26E-10,2.39E-11,0,3.172737e-315,,,,,23.962604,-0.190848
1598,159.7,24.643271,-0.150332,2.20E-11,2.08E-11,0,3.172737e-315,,,,,24.643271,-0.150332
1599,159.8,25.232468,-0.109816,-1.36E-10,1.14E-11,0,3.172737e-315,,,,,25.232468,-0.109816
1600,159.9,25.750905,-6.93E-02,-3.39E-10,7.99E-12,0,3.172737e-315,,,,,25.750905,-6.93E-02
1601,160,26.217789,-2.88E-02,-4.04E-10,5.75E-12,0,3.172737e-315,,,,,26.217789,-2.88E-02
1602,160.1,26.652717,1.19E-02,-4.31E-10,5.11E-12,0,3.172737e-315,,,,,26.652717,1.19E-02
1603,160.2,27.074926,5.29E-02,-3.91E-10,5.35E-12,0,3.172737e-315,,,,,27.074926,5.29E-02
1604,160.3,27.497587,9.39E-02,-3.94E-10,5.01E-12,0,3.172737e-315,,,,,27.497587,9.39E-02
1605,160.4,27.937405,0.134963,-5.65E-10,-1.90E-12,0,3.172737e-315,,,,,27.937405,0.134963
1606,160.5,28.410843,0.175989,-5.04E-10,-2.52E-12,0,3.172737e-315,,,,,28.410843,0.175989
1607,160.6,28.9343,0.217015,-4.26E-10,-5.29E-12,0,3.172737e-315,,,,,28.9343,0.217015
1608,160.7,29.524295,0.258041,-5.55E-10,-1.68E-11,0,3.172737e-315,,,,,29.524295,0.258041
1609,160.8,30.197629,0.299066,-6.92E-10,-2.53E-11,0,3.172737e-315,,,,,30.197629,0.299066
1610,160.9,30.971564,0.340091,-3.57E-10,-2.93E-11,0,3.172737e-315,,,,,30.971564,0.340091
1611,161,31.863994,0.381115,-5.07E-10,-2.93E-11,0,3.172737e-315,,,,,31.863994,0.381115
1612,161.1,32.865841,0.421104,-1.96E-10,-2.87E-11,0,3.172737e-315,,,,,32.865841,0.421104
1613,161.2,33.939772,0.458596,-1.77E-10,-2.72E-11,0,3.172737e-315,,,,,33.939772,0.458596
1614,161.3,35.160278,0.496087,-9.87E-11,-3.25E-11,0,3.172737e-315,,,,,35.160278,0.496087
1615,161.4,36.544304,0.533577,-1.04E-10,-3.77E-11,0,3.172737e-315,,,,,36.544304,0.533577
1616,161.5,38.109975,0.571067,6.30E-11,-3.42E-11,0,3.172737e-315,,,,,38.109975,0.571067
1617,161.6,39.876798,0.608555,2.95E-10,-3.03E-11,0,3.172737e-315,,,,,39.876798,0.608555
1618,161.7,41.865875,0.646042,2.82E-11,-4.26E-11,0,3.172737e-315,,,,,41.865875,0.646042
1619,161.8,44.100162,0.683528,-4.34E-10,-4.96E-11,0,3.172737e-315,,,,,44.100162,0.683528
1620,161.9,46.604763,0.721013,-2.50E-10,-5.65E-11,0,3.172737e-315,,,,,46.604763,0.721013
1621,162,49.407272,0.758496,-5.41E-10,-5.19E-11,0,3.172737e-315,,,,,49.407272,0.758496
1622,162.1,52.351006,0.793848,1.22E-10,-5.08E-11,0,3.172737e-315,,,,,52.351006,0.793848
1623,162.2,55.119269,0.824057,3.18E-10,-3.65E-11,0,3.172737e-315,,,,,55.119269,0.824057
1624,162.3,58.140926,0.854265,1.50E-09,-1.51E-11,0,3.172737e-315,,,,,58.140926,0.854265
1625,162.4,60.442619,0.884463,1.75E-09,-9.95E-12,0,3.172737e-315,,,,,60.442619,0.884463
1626,162.5,61.912074,0.914678,1.76E-09,-8.11E-12,0,3.172737e-315,,,,,61.912074,0.914678
1627,162.6,63.555999,0.944892,1.73E-09,-2.79E-12,0,3.172737e-315,,,,,63.555999,0.944892
1628,162.7,65.391274,0.975105,2.01E-09,2.19E-13,0,3.172737e-315,,,,,65.391274,0.975105
1629,162.8,67.438126,1.005317,1.96E-09,-7.96E-13,0,3.172737e-315,,,,,67.438126,1.005317
1630,162.9,69.719797,1.035527,1.75E-09,4.86E-13,0,3.172737e-315,,,,,69.719797,1.035527
1631,163,72.26316,1.065737,1.84E-09,4.18E-12,0,3.172737e-315,,,,,72.26316,1.065737
1632,163.1,75.099481,1.09292,2.03E-09,4.71E-13,0,3.172737e-315,,,,,75.099481,1.09292
1633,163.2,77.144262,1.112787,1.47E-09,-4.00E-12,0,3.172737e-315,,,,,77.144262,1.112787
1634,163.3,79.342277,1.132653,1.28E-09,-2.41E-12,0,3.172737e-315,,,,,79.342277,1.132653
1635,163.4,81.708117,1.152518,1.44E-09,-2.99E-12,0,3.172737e-315,,,,,81.708117,1.152518
1636,163.5,84.256771,1.172382,1.19E-09,-4.41E-12,0,3.172737e-315,,,,,84.256771,1.172382
1637,163.6,87.005136,1.192245,1.09E-09,-1.45E-12,0,3.172737e-315,,,,,87.005136,1.192245
1638,163.7,89.972322,1.212107,1.37E-09,-2.35E-12,0,3.172737e-315,,,,,89.972322,1.212107
1639,163.8,93.180034,1.231967,9.83E-10,-2.58E-12,0,3.172737e-315,,,,,93.180034,1.231967
1640,163.9,96.653021,1.251827,1.08E-09,8.00E-13,0,3.172737e-315,,,,,96.653021,1.251827
1641,164,100.419625,1.271684,1.33E-09,1.89E-12,0,3.172737e-315,,,,,100.419625,1.271684
1642,164.1,104.512442,1.28791,1.20E-09,2.09E-12,0,3.172737e-315,,,,,104.512442,1.28791
1643,164.2,106.144527,1.295346,1.25E-09,3.13E-13,0,3.172737e-315,,,,,106.144527,1.295346
1644,164.3,107.822981,1.302781,9.47E-10,1.22E-13,0,3.172737e-315,,,,,107.822981,1.302781
1645,164.4,109.556995,1.310216,1.09E-09,7.20E-13,0,3.172737e-315,,,,,109.556995,1.310216
1646,164.5,111.348994,1.317651,1.04E-09,-3.14E-12,0,3.172737e-315,,,,,111.348994,1.317651
1647,164.6,113.201574,1.325086,4.93E-10,-6.49E-12,0,3.172737e-315,,,,,113.201574,1.325086
1648,164.7,115.117486,1.33252,3.42E-10,-4.37E-12,0,3.172737e-315,,,,,115.117486,1.33252
1649,164.8,117.099649,1.339954,6.94E-10,-4.49E-12,0,3.172737e-315,,,,,117.099649,1.339954
1650,164.9,119.15116,1.347388,3.76E-10,-8.36E-12,0,3.172737e-315,,,,,119.15116,1.347388
1651,165,121.275308,1.354821,-3.67E-11,-7.46E-12,0,3.172737e-315,,,,,121.275308,1.354821
1652,165.1,123.475586,1.358367,3.20E-10,-4.09E-12,0,3.172737e-315,,,,,123.475586,1.358367
1653,165.2,121.717967,1.3525,5.43E-10,-7.90E-13,0,3.172737e-315,,,,,121.717967,1.3525
1654,165.3,119.972409,1.346634,8.78E-10,-1.39E-13,0,3.172737e-315,,,,,119.972409,1.346634
1655,165.4,118.253101,1.340767,7.36E-10,3.79E-13,0,3.172737e-315,,,,,118.253101,1.340767
1656,165.5,116.559487,1.3349,9.08E-10,2.16E-13,0,3.172737e-315,,,,,116.559487,1.3349
1657,165.6,114.891098,1.329033,7.59E-10,-2.56E-12,0,3.172737e-315,,,,,114.891098,1.329033
1658,165.7,113.247475,1.323165,4.60E-10,-3.61E-12,0,3.172737e-315,,,,,113.247475,1.323165
1659,165.8,111.628169,1.317298,5.20E-10,-6.29E-12,0,3.172737e-315,,,,,111.628169,1.317298
1660,165.9,110.032741,1.31143,9.93E-11,-5.67E-12,0,3.172737e-315,,,,,110.032741,1.31143
1661,166,108.460761,1.305563,4.87E-10,-8.31E-12,0,3.172737e-315,,,,,108.460761,1.305563
1662,166.1,106.911811,1.295928,-1.49E-10,-9.44E-12,0,3.172737e-315,,,,,106.911811,1.295928
1663,166.2,102.121459,1.277174,1.52E-10,-1.02E-11,0,3.172737e-315,,,,,102.121459,1.277174
1664,166.3,97.538826,1.258419,-1.29E-10,-1.02E-11,0,3.172737e-315,,,,,97.538826,1.258419
1665,166.4,93.162653,1.239663,1.02E-10,-5.79E-12,0,3.172737e-315,,,,,93.162653,1.239663
1666,166.5,88.981772,1.220906,5.21E-10,-7.91E-12,0,3.172737e-315,,,,,88.981772,1.220906
1667,166.6,84.98579,1.202148,-2.01E-11,-1.07E-11,0,3.172737e-315,,,,,84.98579,1.202148
1668,166.7,81.164991,1.18339,3.89E-11,-1.25E-11,0,3.172737e-315,,,,,81.164991,1.18339
1669,166.8,77.510277,1.16463,-1.85E-10,-1.45E-11,0,3.172737e-315,,,,,77.510277,1.16463
1670,166.9,74.013126,1.14587,-2.28E-10,-2.36E-11,0,3.172737e-315,,,,,74.013126,1.14587
1671,167,70.665543,1.127109,-1.19E-09,-2.61E-11,0,3.172737e-315,,,,,70.665543,1.127109
1672,167.1,67.460024,1.105072,-7.24E-10,-2.41E-11,0,3.172737e-315,,,,,67.460024,1.105072
1673,167.2,62.622327,1.075111,-7.56E-10,-2.53E-11,0,3.172737e-315,,,,,62.622327,1.075111
1674,167.3,58.098714,1.04515,-7.60E-10,-3.12E-11,0,3.172737e-315,,,,,58.098714,1.04515
1675,167.4,53.868813,1.015187,-1.25E-09,-3.22E-11,0,3.172737e-315,,,,,53.868813,1.015187
1676,167.5,49.91062,0.985223,-8.98E-10,-3.31E-11,0,3.172737e-315,,,,,49.91062,0.985223
1677,167.6,46.204048,0.955257,-1.12E-09,-3.33E-11,0,3.172737e-315,,,,,46.204048,0.955257
1678,167.7,42.73071,0.925291,-8.79E-10,-3.09E-11,0,3.172737e-315,,,,,42.73071,0.925291
1679,167.8,39.473738,0.895323,-7.38E-10,-3.05E-11,0,3.172737e-315,,,,,39.473738,0.895323
1680,167.9,32.294577,0.865365,-9.36E-10,-3.44E-11,0,3.172737e-315,,,,,32.294577,0.865365
1681,168,25.7339,0.835415,-8.74E-10,-3.55E-11,0,3.172737e-315,,,,,25.7339,0.835415
1682,168.1,19.247622,0.803008,-6.13E-10,-2.78E-11,0,3.172737e-315,,,,,19.247622,0.803008
1683,168.2,12.294546,0.764676,1.09E-10,-1.82E-11,0,3.172737e-315,,,,,12.294546,0.764676
1684,168.3,6.018895,0.726341,1.55E-11,-2.23E-11,0,3.172737e-315,,,,,6.018895,0.726341
1685,168.4,0.627908,0.688001,5.40E-11,-2.04E-11,0,3.172737e-315,,,,,0.627908,0.688001
1686,168.5,-3.845989,0.649657,4.45E-10,-1.07E-11,0,3.172737e-315,,,,,-3.845989,0.649657
1687,168.6,-7.599111,0.611309,1.39E-10,-1.93E-11,0,3.172737e-315,,,,,-7.599111,0.611309
1688,168.7,-10.770083,0.572958,9.85E-11,-2.17E-11,0,3.172737e-315,,,,,-10.770083,0.572958
1689,168.8,-13.461521,0.534605,4.09E-10,-5.15E-12,0,3.172737e-315,,,,,-13.461521,0.534605
1690,168.9,-15.752244,0.496249,6.73E-10,-2.28E-12,0,3.172737e-315,,,,,-15.752244,0.496249
1691,169,-17.704631,0.457892,6.18E-10,-6.34E-12,0,3.172737e-315,,,,,-17.704631,0.457892
1692,169.1,-19.424228,0.418157,5.28E-10,-7.72E-12,0,3.172737e-315,,,,,-19.424228,0.418157
1693,169.2,-20.992818,0.375098,4.74E-10,-8.44E-12,0,3.172737e-315,,,,,-20.992818,0.375098
1694,169.3,-22.30272,0.332037,-2.02E-11,-8.24E-12,0,3.172737e-315,,,,,-22.30272,0.332037
1695,169.4,-23.395699,0.288975,-1.36E-10,-1.30E-11,0,3.172737e-315,,,,,-23.395699,0.288975
1696,169.5,-24.307722,0.245912,-5.88E-11,-8.30E-13,0,3.172737e-315,,,,,-24.307722,0.245912
1697,169.6,-25.070302,0.202849,1.82E-10,1.70E-13,0,3.172737e-315,,,,,-25.070302,0.202849
1698,169.7,-25.711497,0.159785,1.31E-10,-3.17E-12,0,3.172737e-315,,,,,-25.711497,0.159785
1699,169.8,-26.256675,0.11672,-1.42E-12,-1.70E-12,0,3.172737e-315,,,,,-26.256675,0.11672
1700,169.9,-26.729109,7.37E-02,5.26E-11,2.94E-12,0,3.172737e-315,,,,,-26.729109,7.37E-02
1701,170,-27.150451,3.06E-02,1.77E-10,6.34E-12,0,3.172737e-315,,,,,-27.150451,3.06E-02
1702,170.1,-27.542444,-1.26E-02,1.61E-10,6.03E-12,0,3.172737e-315,,,,,-27.542444,-1.26E-02
1703,170.2,-27.926455,-5.62E-02,2.96E-11,3.90E-12,0,3.172737e-315,,,,,-27.926455,-5.62E-02
1704,170.3,-28.318679,-9.98E-02,-1.35E-10,5.82E-13,0,3.172737e-315,,,,,-28.318679,-9.98E-02
1705,170.4,-28.738292,-0.14335,-3.43E-10,1.19E-12,0,3.172737e-315,,,,,-28.738292,-0.14335
1706,170.5,-29.204317,-0.186925,-1.97E-10,1.95E-12,0,3.172737e-315,,,,,-29.204317,-0.186925
1707,170.6,-29.735851,-0.230499,-4.29E-10,3.61E-13,0,3.172737e-315,,,,,-29.735851,-0.230499
1708,170.7,-30.352279,-0.274073,-5.27E-10,-7.10E-12,0,3.172737e-315,,,,,-30.352279,-0.274073
1709,170.8,-31.07349,-0.317646,-1.13E-09,-2.75E-11,0,3.172737e-315,,,,,-31.07349,-0.317646
1710,170.9,-31.920099,-0.361219,-1.28E-09,-2.16E-11,0,3.172737e-315,,,,,-31.920099,-0.361219
1711,171,-32.913684,-0.404791,-9.93E-10,-1.72E-11,0,3.172737e-315,,,,,-32.913684,-0.404791
1712,171.1,-34.045179,-0.447255,-7.85E-10,-4.80E-12,0,3.172737e-315,,,,,-34.045179,-0.447255
1713,171.2,-35.271689,-0.487045,-6.98E-10,-7.54E-12,0,3.172737e-315,,,,,-35.271689,-0.487045
1714,171.3,-36.679218,-0.526834,-8.42E-10,-1.05E-11,0,3.172737e-315,,,,,-36.679218,-0.526834
1715,171.4,-38.288977,-0.566622,-1.60E-09,-4.72E-12,0,3.172737e-315,,,,,-38.288977,-0.566622
1716,171.5,-40.123896,-0.606409,-1.16E-09,-1.84E-11,0,3.172737e-315,,,,,-40.123896,-0.606409
1717,171.6,-42.20891,-0.646195,-1.24E-09,-2.02E-11,0,3.172737e-315,,,,,-42.20891,-0.646195
1718,171.7,-44.571297,-0.685979,-1.19E-09,-2.45E-11,0,3.172737e-315,,,,,-44.571297,-0.685979
1719,171.8,-47.241074,-0.725762,-9.13E-10,-2.48E-11,0,3.172737e-315,,,,,-47.241074,-0.725762
1720,171.9,-50.251459,-0.765543,-9.52E-10,-2.80E-11,0,3.172737e-315,,,,,-50.251459,-0.765543
