B (T) - H (A/m),,,MATERIAL: M27: USS Motor -- 26 Gage,,,,,,,,,,
Pid = 1,,,,,,,,,,,,,
Z = 0,,,,,,,,,,,,,
X = 0,,,,,,,,,,,,,
Y = 0,,,,,,,,,,,,,
    ,t,Hx,Bx,Hy,By,Hz,Bz,,,,,,
1513,151.2,-97.06392,-0.429823,-2.50E-10,-1.02E-11,0,3.173707e-315,,,,,-97.06392,-0.429823
1514,151.3,-99.884162,-0.465007,2.57E-10,-9.37E-12,0,3.173707e-315,,,,,-99.884162,-0.465007
1515,151.4,-103.13837,-0.500189,-1.76E-10,-9.47E-12,0,3.173707e-315,,,,,-103.13837,-0.500189
1516,151.5,-106.875963,-0.535368,3.38E-10,-5.16E-12,0,3.173707e-315,,,,,-106.875963,-0.535368
1517,151.6,-111.151265,-0.570545,6.49E-10,-8.49E-12,0,3.173707e-315,,,,,-111.151265,-0.570545
1518,151.7,-116.024366,-0.605719,2.35E-11,-7.83E-12,0,3.173707e-315,,,,,-116.024366,-0.605719
1519,151.8,-121.562155,-0.640889,4.39E-10,-7.75E-12,0,3.173707e-315,,,,,-121.562155,-0.640889
1520,151.9,-127.839559,-0.676056,6.08E-10,-6.57E-12,0,3.173707e-315,,,,,-127.839559,-0.676056
1521,152,-134.941047,-0.711219,3.84E-10,-6.94E-12,0,3.173707e-315,,,,,-134.941047,-0.711219
1522,152.1,-142.483763,-0.744388,8.17E-10,-3.15E-12,0,3.173707e-315,,,,,-142.483763,-0.744388
1523,152.2,-149.651313,-0.77275,1.35E-09,-3.14E-12,0,3.173707e-315,,,,,-149.651313,-0.77275
1524,152.3,-157.549027,-0.801109,1.32E-09,-2.44E-12,0,3.173707e-315,,,,,-157.549027,-0.801109
1525,152.4,-163.62325,-0.82942,1.43E-09,-1.71E-12,0,3.173707e-315,,,,,-163.62325,-0.82942
1526,152.5,-167.548134,-0.857796,1.37E-09,-1.61E-12,0,3.173707e-315,,,,,-167.548134,-0.857796
1527,152.6,-172.0638,-0.886169,1.20E-09,-7.81E-13,0,3.173707e-315,,,,,-172.0638,-0.886169
1528,152.7,-177.24488,-0.914538,1.35E-09,-5.66E-13,0,3.173707e-315,,,,,-177.24488,-0.914538
1529,152.8,-183.188463,-0.942903,1.10E-09,-5.42E-13,0,3.173707e-315,,,,,-183.188463,-0.942903
1530,152.9,-190.012063,-0.971263,1.01E-09,3.77E-13,0,3.173707e-315,,,,,-190.012063,-0.971263
1531,153,-197.859289,-0.999618,1.22E-09,1.22E-12,0,3.173707e-315,,,,,-197.859289,-0.999618
1532,153.1,-206.90739,-1.025155,1.23E-09,2.38E-12,0,3.173707e-315,,,,,-206.90739,-1.025155
1533,153.2,-213.651105,-1.043825,1.53E-09,2.32E-12,0,3.173707e-315,,,,,-213.651105,-1.043825
1534,153.3,-221.074219,-1.062491,1.19E-09,1.72E-12,0,3.173707e-315,,,,,-221.074219,-1.062491
1535,153.4,-229.280167,-1.081153,1.02E-09,2.15E-12,0,3.173707e-315,,,,,-229.280167,-1.081153
1536,153.5,-238.37378,-1.099811,1.23E-09,2.10E-12,0,3.173707e-315,,,,,-238.37378,-1.099811
1537,153.6,-248.478757,-1.118463,1.02E-09,1.75E-12,0,3.173707e-315,,,,,-248.478757,-1.118463
1538,153.7,-259.741405,-1.137109,8.81E-10,8.85E-13,0,3.173707e-315,,,,,-259.741405,-1.137109
1539,153.8,-272.335165,-1.155748,3.96E-10,5.63E-13,0,3.173707e-315,,,,,-272.335165,-1.155748
1540,153.9,-286.465856,-1.174378,4.44E-10,3.65E-13,0,3.173707e-315,,,,,-286.465856,-1.174378
1541,154,-302.377534,-1.193,2.10E-10,9.37E-13,0,3.173707e-315,,,,,-302.377534,-1.193
1542,154.1,-320.358701,-1.208249,6.63E-10,1.10E-12,0,3.173707e-315,,,,,-320.358701,-1.208249
1543,154.2,-327.893011,-1.215251,4.59E-10,9.44E-13,0,3.173707e-315,,,,,-327.893011,-1.215251
1544,154.3,-335.644517,-1.222251,4.87E-10,9.08E-13,0,3.173707e-315,,,,,-335.644517,-1.222251
1545,154.4,-343.782155,-1.22925,4.38E-10,6.00E-13,0,3.173707e-315,,,,,-343.782155,-1.22925
1546,154.5,-352.325815,-1.236247,2.50E-10,1.73E-13,0,3.173707e-315,,,,,-352.325815,-1.236247
1547,154.6,-361.299281,-1.243241,7.43E-11,3.74E-13,0,3.173707e-315,,,,,-361.299281,-1.243241
1548,154.7,-370.727496,-1.250233,3.22E-10,5.13E-13,0,3.173707e-315,,,,,-370.727496,-1.250233
1549,154.8,-380.636622,-1.257222,2.46E-10,1.54E-13,0,3.173707e-315,,,,,-380.636622,-1.257222
1550,154.9,-391.054031,-1.264209,2.43E-11,3.97E-13,0,3.173707e-315,,,,,-391.054031,-1.264209
1551,155,-402.008293,-1.271193,3.51E-10,2.19E-13,0,3.173707e-315,,,,,-402.008293,-1.271193
1552,155.1,-413.529165,-1.274587,-1.79E-11,7.44E-14,0,3.173707e-315,,,,,-413.529165,-1.274587
1553,155.2,-404.32944,-1.269163,1.19E-10,1.35E-13,0,3.173707e-315,,,,,-404.32944,-1.269163
1554,155.3,-394.920856,-1.263737,6.72E-11,6.58E-13,0,3.173707e-315,,,,,-394.920856,-1.263737
1555,155.4,-385.754391,-1.258311,4.86E-10,1.52E-12,0,3.173707e-315,,,,,-385.754391,-1.258311
1556,155.5,-376.809548,-1.252883,8.14E-10,1.68E-12,0,3.173707e-315,,,,,-376.809548,-1.252883
1557,155.6,-368.079412,-1.247454,6.81E-10,1.70E-12,0,3.173707e-315,,,,,-368.079412,-1.247454
1558,155.7,-359.557002,-1.242025,7.69E-10,1.80E-12,0,3.173707e-315,,,,,-359.557002,-1.242025
1559,155.8,-351.235629,-1.236594,7.64E-10,1.94E-12,0,3.173707e-315,,,,,-351.235629,-1.236594
1560,155.9,-343.10887,-1.231162,8.50E-10,2.25E-12,0,3.173707e-315,,,,,-343.10887,-1.231162
1561,156,-335.17056,-1.22573,9.83E-10,2.29E-12,0,3.173707e-315,,,,,-335.17056,-1.22573
1562,156.1,-327.414777,-1.216802,8.91E-10,2.38E-12,0,3.173707e-315,,,,,-327.414777,-1.216802
1563,156.2,-303.892746,-1.199309,9.69E-10,2.69E-12,0,3.173707e-315,,,,,-303.892746,-1.199309
1564,156.3,-281.748133,-1.181808,1.05E-09,2.71E-12,0,3.173707e-315,,,,,-281.748133,-1.181808
1565,156.4,-261.114206,-1.164301,9.41E-10,2.60E-12,0,3.173707e-315,,,,,-261.114206,-1.164301
1566,156.5,-241.848277,-1.146787,8.90E-10,2.52E-12,0,3.173707e-315,,,,,-241.848277,-1.146787
1567,156.6,-223.828956,-1.129268,8.23E-10,2.44E-12,0,3.173707e-315,,,,,-223.828956,-1.129268
1568,156.7,-206.948037,-1.111743,7.68E-10,3.11E-12,0,3.173707e-315,,,,,-206.948037,-1.111743
1569,156.8,-191.108899,-1.094213,1.13E-09,3.81E-12,0,3.173707e-315,,,,,-191.108899,-1.094213
1570,156.9,-176.225037,-1.076678,1.20E-09,3.68E-12,0,3.173707e-315,,,,,-176.225037,-1.076678
1571,157,-162.21881,-1.05914,1.01E-09,4.27E-12,0,3.173707e-315,,,,,-162.21881,-1.05914
1572,157.1,-149.020358,-1.038534,1.38E-09,4.90E-12,0,3.173707e-315,,,,,-149.020358,-1.038534
1573,157.2,-129.513617,-1.010467,1.34E-09,5.34E-12,0,3.173707e-315,,,,,-129.513617,-1.010467
1574,157.3,-111.705203,-0.982392,1.53E-09,5.83E-12,0,3.173707e-315,,,,,-111.705203,-0.982392
1575,157.4,-95.546937,-0.954309,1.49E-09,5.65E-12,0,3.173707e-315,,,,,-95.546937,-0.954309
1576,157.5,-80.941997,-0.92622,1.23E-09,5.30E-12,0,3.173707e-315,,,,,-80.941997,-0.92622
1577,157.6,-67.798779,-0.898123,1.02E-09,5.14E-12,0,3.173707e-315,,,,,-67.798779,-0.898123
1578,157.7,-55.969466,-0.87002,8.88E-10,4.94E-12,0,3.173707e-315,,,,,-55.969466,-0.87002
1579,157.8,-45.280071,-0.841912,7.34E-10,3.91E-12,0,3.173707e-315,,,,,-45.280071,-0.841912
1580,157.9,-29.355556,-0.813792,4.64E-10,4.24E-12,0,3.173707e-315,,,,,-29.355556,-0.813792
1581,158,-11.542841,-0.785723,6.10E-10,4.59E-12,0,3.173707e-315,,,,,-11.542841,-0.785723
1582,158.1,3.615549,-0.755324,2.74E-10,3.06E-12,0,3.173707e-315,,,,,3.615549,-0.755324
1583,158.2,17.89903,-0.719328,-1.16E-10,2.93E-12,0,3.173707e-315,,,,,17.89903,-0.719328
1584,158.3,29.385432,-0.683318,4.50E-10,4.87E-12,0,3.173707e-315,,,,,29.385432,-0.683318
1585,158.4,38.801352,-0.647297,3.29E-10,5.02E-12,0,3.173707e-315,,,,,38.801352,-0.647297
1586,158.5,46.611029,-0.611268,6.84E-10,6.51E-12,0,3.173707e-315,,,,,46.611029,-0.611268
1587,158.6,53.134301,-0.575233,6.02E-10,7.18E-12,0,3.173707e-315,,,,,53.134301,-0.575233
1588,158.7,58.603937,-0.539192,3.64E-10,4.90E-12,0,3.173707e-315,,,,,58.603937,-0.539192
1589,158.8,63.196599,-0.503148,2.04E-10,5.49E-12,0,3.173707e-315,,,,,63.196599,-0.503148
1590,158.9,67.050917,-0.467099,2.08E-10,5.07E-12,0,3.173707e-315,,,,,67.050917,-0.467099
1591,159,70.278703,-0.431047,-5.85E-11,4.01E-12,0,3.173707e-315,,,,,70.278703,-0.431047
1592,159.1,73.060514,-0.393689,-1.10E-10,3.16E-12,0,3.173707e-315,,,,,73.060514,-0.393689
1593,159.2,75.528442,-0.353183,-1.29E-10,2.88E-12,0,3.173707e-315,,,,,75.528442,-0.353183
1594,159.3,77.51642,-0.312674,-4.68E-10,2.24E-12,0,3.173707e-315,,,,,77.51642,-0.312674
1595,159.4,79.104485,-0.272163,4.91E-11,-5.88E-13,0,3.173707e-315,,,,,79.104485,-0.272163
1596,159.5,80.362608,-0.23165,-8.18E-10,-9.67E-13,0,3.173707e-315,,,,,80.362608,-0.23165
1597,159.6,81.35301,-0.191136,-5.71E-10,-1.92E-12,0,3.173707e-315,,,,,81.35301,-0.191136
1598,159.7,82.131915,-0.150621,-6.90E-10,-2.48E-12,0,3.173707e-315,,,,,82.131915,-0.150621
1599,159.8,82.750915,-0.110105,-5.30E-10,-1.93E-12,0,3.173707e-315,,,,,82.750915,-0.110105
1600,159.9,83.258064,-6.96E-02,-4.89E-10,-2.01E-12,0,3.173707e-315,,,,,83.258064,-6.96E-02
1601,160,83.698764,-2.91E-02,-3.72E-10,-2.00E-12,0,3.173707e-315,,,,,83.698764,-2.91E-02
1602,160.1,84.118076,1.16E-02,-2.63E-10,-1.69E-12,0,3.173707e-315,,,,,84.118076,1.16E-02
1603,160.2,84.561128,5.26E-02,3.20E-11,-1.01E-12,0,3.173707e-315,,,,,84.561128,5.26E-02
1604,160.3,85.067375,9.36E-02,2.92E-10,-1.01E-13,0,3.173707e-315,,,,,85.067375,9.36E-02
1605,160.4,85.679924,0.134672,4.95E-10,2.19E-12,0,3.173707e-315,,,,,85.679924,0.134672
1606,160.5,86.442331,0.175697,1.11E-09,4.64E-12,0,3.173707e-315,,,,,86.442331,0.175697
1607,160.6,87.399153,0.216721,1.29E-09,8.05E-12,0,3.173707e-315,,,,,87.399153,0.216721
1608,160.7,88.596509,0.257744,1.54E-09,9.68E-12,0,3.173707e-315,,,,,88.596509,0.257744
1609,160.8,90.082673,0.298765,1.47E-09,1.02E-11,0,3.173707e-315,,,,,90.082673,0.298765
1610,160.9,91.908721,0.339784,1.51E-09,7.52E-12,0,3.173707e-315,,,,,91.908721,0.339784
1611,161,94.129244,0.380802,8.07E-10,5.87E-12,0,3.173707e-315,,,,,94.129244,0.380802
1612,161.1,96.729828,0.420783,8.34E-10,4.87E-12,0,3.173707e-315,,,,,96.729828,0.420783
1613,161.2,99.611941,0.458266,2.53E-10,5.19E-12,0,3.173707e-315,,,,,99.611941,0.458266
1614,161.3,102.978363,0.495746,3.69E-10,5.02E-12,0,3.173707e-315,,,,,102.978363,0.495746
1615,161.4,106.887808,0.533224,1.74E-10,4.66E-12,0,3.173707e-315,,,,,106.887808,0.533224
1616,161.5,111.405203,0.570698,3.02E-10,9.72E-12,0,3.173707e-315,,,,,111.405203,0.570698
1617,161.6,116.602857,0.608169,7.84E-10,7.98E-12,0,3.173707e-315,,,,,116.602857,0.608169
1618,161.7,122.561861,0.645637,-2.27E-11,7.18E-12,0,3.173707e-315,,,,,122.561861,0.645637
1619,161.8,129.373807,0.6831,-6.52E-11,6.41E-12,0,3.173707e-315,,,,,129.373807,0.6831
1620,161.9,137.142887,0.720558,1.53E-10,8.31E-12,0,3.173707e-315,,,,,137.142887,0.720558
1621,162,145.988515,0.75801,-4.78E-11,7.16E-12,0,3.173707e-315,,,,,145.988515,0.75801
1622,162.1,155.4439,0.79333,1.91E-10,8.03E-12,0,3.173707e-315,,,,,155.4439,0.79333
1623,162.2,164.478864,0.823507,3.89E-10,8.65E-12,0,3.173707e-315,,,,,164.478864,0.823507
1624,162.3,174.496302,0.85368,4.41E-10,7.19E-12,0,3.173707e-315,,,,,174.496302,0.85368
1625,162.4,182.245826,0.883795,-7.48E-10,6.42E-12,0,3.173707e-315,,,,,182.245826,0.883795
1626,162.5,187.294106,0.913989,-2.64E-10,7.21E-12,0,3.173707e-315,,,,,187.294106,0.913989
1627,162.6,193.184415,0.944178,1.91E-11,7.49E-12,0,3.173707e-315,,,,,193.184415,0.944178
1628,162.7,200.04434,0.974362,2.81E-10,6.75E-12,0,3.173707e-315,,,,,200.04434,0.974362
1629,162.8,208.044287,1.00454,1.77E-10,5.81E-12,0,3.173707e-315,,,,,208.044287,1.00454
1630,162.9,217.398133,1.03471,1.75E-10,5.52E-12,0,3.173707e-315,,,,,217.398133,1.03471
1631,163,228.377678,1.064872,3.43E-10,4.44E-12,0,3.173707e-315,,,,,228.377678,1.064872
1632,163.1,241.332647,1.092028,5.48E-11,2.94E-12,0,3.173707e-315,,,,,241.332647,1.092028
1633,163.2,251.192567,1.111852,-2.01E-10,1.62E-12,0,3.173707e-315,,,,,251.192567,1.111852
1634,163.3,262.239237,1.131671,-4.99E-10,6.21E-14,0,3.173707e-315,,,,,262.239237,1.131671
1635,163.4,274.696309,1.151481,-9.26E-10,-4.50E-13,0,3.173707e-315,,,,,274.696309,1.151481
1636,163.5,288.799336,1.171283,-7.37E-10,-8.74E-13,0,3.173707e-315,,,,,288.799336,1.171283
1637,163.6,304.832776,1.191075,-9.31E-10,-1.47E-12,0,3.173707e-315,,,,,304.832776,1.191075
1638,163.7,323.138974,1.210854,-9.86E-10,-1.73E-12,0,3.173707e-315,,,,,323.138974,1.210854
1639,163.8,344.127476,1.230619,-1.01E-09,-1.30E-12,0,3.173707e-315,,,,,344.127476,1.230619
1640,163.9,368.28306,1.250367,-5.87E-10,-6.43E-13,0,3.173707e-315,,,,,368.28306,1.250367
1641,164,396.170618,1.270095,-3.14E-10,-5.53E-13,0,3.173707e-315,,,,,396.170618,1.270095
1642,164.1,428.43193,1.286238,-3.73E-10,-1.31E-13,0,3.173707e-315,,,,,428.43193,1.286238
1643,164.2,442.282079,1.293612,2.56E-11,-4.20E-13,0,3.173707e-315,,,,,442.282079,1.293612
1644,164.3,456.416692,1.300984,-4.73E-10,-4.91E-13,0,3.173707e-315,,,,,456.416692,1.300984
1645,164.4,471.255655,1.308351,-1.85E-10,-5.17E-13,0,3.173707e-315,,,,,471.255655,1.308351
1646,164.5,486.758817,1.315715,-4.26E-10,-7.71E-13,0,3.173707e-315,,,,,486.758817,1.315715
1647,164.6,502.897025,1.323076,-5.05E-10,-7.30E-13,0,3.173707e-315,,,,,502.897025,1.323076
1648,164.7,519.653223,1.330434,-4.62E-10,-5.32E-13,0,3.173707e-315,,,,,519.653223,1.330434
1649,164.8,537.051087,1.337788,-3.35E-10,-6.93E-13,0,3.173707e-315,,,,,537.051087,1.337788
1650,164.9,555.12327,1.345139,-5.83E-10,-8.63E-13,0,3.173707e-315,,,,,555.12327,1.345139
1651,165,573.905809,1.352486,-5.77E-10,-6.66E-13,0,3.173707e-315,,,,,573.905809,1.352486
1652,165.1,593.437155,1.356051,-4.20E-10,-7.21E-13,0,3.173707e-315,,,,,593.437155,1.356051
1653,165.2,581.14275,1.350239,-5.58E-10,-9.11E-13,0,3.173707e-315,,,,,581.14275,1.350239
1654,165.3,567.681964,1.34443,-6.02E-10,-8.07E-13,0,3.173707e-315,,,,,567.681964,1.34443
1655,165.4,554.131938,1.338621,-4.50E-10,-7.95E-13,0,3.173707e-315,,,,,554.131938,1.338621
1656,165.5,540.545931,1.332812,-5.16E-10,-5.68E-13,0,3.173707e-315,,,,,540.545931,1.332812
1657,165.6,527.025508,1.327004,-2.52E-10,-3.73E-13,0,3.173707e-315,,,,,527.025508,1.327004
1658,165.7,513.706425,1.321194,-2.50E-10,-6.49E-13,0,3.173707e-315,,,,,513.706425,1.321194
1659,165.8,500.673322,1.315382,-4.88E-10,-9.80E-13,0,3.173707e-315,,,,,500.673322,1.315382
1660,165.9,487.978259,1.30957,-6.12E-10,-1.62E-12,0,3.173707e-315,,,,,487.978259,1.30957
1661,166,475.638881,1.303755,-1.08E-09,-1.77E-12,0,3.173707e-315,,,,,475.638881,1.303755
1662,166.1,463.646659,1.29425,-8.50E-10,-1.84E-12,0,3.173707e-315,,,,,463.646659,1.29425
1663,166.2,428.070182,1.275642,-9.91E-10,-1.87E-12,0,3.173707e-315,,,,,428.070182,1.275642
1664,166.3,394.901838,1.257021,-1.01E-09,-2.02E-12,0,3.173707e-315,,,,,394.901838,1.257021
1665,166.4,364.439137,1.238388,-1.03E-09,-1.71E-12,0,3.173707e-315,,,,,364.439137,1.238388
1666,166.5,336.382382,1.219744,-7.29E-10,-1.71E-12,0,3.173707e-315,,,,,336.382382,1.219744
1667,166.6,310.479474,1.201089,-8.75E-10,-1.89E-12,0,3.173707e-315,,,,,310.479474,1.201089
1668,166.7,286.510467,1.182426,-8.35E-10,-1.76E-12,0,3.173707e-315,,,,,286.510467,1.182426
1669,166.8,264.282946,1.163755,-7.28E-10,-1.62E-12,0,3.173707e-315,,,,,264.282946,1.163755
1670,166.9,243.628001,1.145076,-6.72E-10,-1.84E-12,0,3.173707e-315,,,,,243.628001,1.145076
1671,167,224.396857,1.12639,-7.96E-10,-1.67E-12,0,3.173707e-315,,,,,224.396857,1.12639
1672,167.1,206.45806,1.104453,-5.72E-10,-1.51E-12,0,3.173707e-315,,,,,206.45806,1.104453
1673,167.2,180.311474,1.074592,-5.94E-10,-1.36E-12,0,3.173707e-315,,,,,180.311474,1.074592
1674,167.3,156.646539,1.044719,-4.53E-10,-1.61E-12,0,3.173707e-315,,,,,156.646539,1.044719
1675,167.4,135.236962,1.014836,-6.34E-10,-1.43E-12,0,3.173707e-315,,,,,135.236962,1.014836
1676,167.5,115.80338,0.984944,-3.77E-10,-3.93E-13,0,3.173707e-315,,,,,115.80338,0.984944
1677,167.6,98.193795,0.955043,-4.30E-11,-2.51E-14,0,3.173707e-315,,,,,98.193795,0.955043
1678,167.7,82.312999,0.925135,-9.34E-11,-7.20E-14,0,3.173707e-315,,,,,82.312999,0.925135
1679,167.8,68.075176,0.895219,-6.37E-11,-4.71E-13,0,3.173707e-315,,,,,68.075176,0.895219
1680,167.9,47.350696,0.865289,-2.53E-11,2.88E-13,0,3.173707e-315,,,,,47.350696,0.865289
1681,168,25.138835,0.835418,1.65E-10,1.33E-13,0,3.173707e-315,,,,,25.138835,0.835418
1682,168.1,6.805377,0.803071,-5.14E-11,2.05E-13,0,3.173707e-315,,,,,6.805377,0.803071
1683,168.2,-10.132919,0.764789,-2.71E-10,-6.59E-13,0,3.173707e-315,,,,,-10.132919,0.764789
1684,168.3,-23.574274,0.72649,-5.84E-11,9.17E-13,0,3.173707e-315,,,,,-23.574274,0.72649
1685,168.4,-34.487605,0.688178,6.10E-10,2.79E-12,0,3.173707e-315,,,,,-34.487605,0.688178
1686,168.5,-43.469534,0.649856,7.50E-10,3.83E-12,0,3.173707e-315,,,,,-43.469534,0.649856
1687,168.6,-50.921103,0.611527,2.57E-10,1.11E-12,0,3.173707e-315,,,,,-50.921103,0.611527
1688,168.7,-57.129133,0.573191,-8.09E-11,1.35E-12,0,3.173707e-315,,,,,-57.129133,0.573191
1689,168.8,-62.308516,0.53485,-2.00E-10,-3.56E-12,0,3.173707e-315,,,,,-62.308516,0.53485
1690,168.9,-66.626221,0.496505,-6.33E-10,-4.52E-12,0,3.173707e-315,,,,,-66.626221,0.496505
1691,169,-70.21587,0.458156,-7.79E-10,-3.87E-12,0,3.173707e-315,,,,,-70.21587,0.458156
1692,169.1,-73.283262,0.418428,-1.55E-10,-2.60E-12,0,3.173707e-315,,,,,-73.283262,0.418428
1693,169.2,-75.975743,0.375374,-1.53E-11,-1.73E-12,0,3.173707e-315,,,,,-75.975743,0.375374
1694,169.3,-78.117485,0.332317,4.58E-11,7.05E-13,0,3.173707e-315,,,,,-78.117485,0.332317
1695,169.4,-79.80204,0.289259,4.85E-10,-2.31E-13,0,3.173707e-315,,,,,-79.80204,0.289259
1696,169.5,-81.110954,0.246198,-6.09E-11,6.69E-13,0,3.173707e-315,,,,,-81.110954,0.246198
1697,169.6,-82.116583,0.203135,2.22E-10,9.53E-13,0,3.173707e-315,,,,,-82.116583,0.203135
1698,169.7,-82.884214,0.160072,3.68E-10,2.71E-12,0,3.173707e-315,,,,,-82.884214,0.160072
1699,169.8,-83.473724,0.117008,4.29E-10,1.26E-12,0,3.173707e-315,,,,,-83.473724,0.117008
1700,169.9,-83.940891,7.39E-02,1.23E-10,2.05E-12,0,3.173707e-315,,,,,-83.940891,7.39E-02
1701,170,-84.338481,3.09E-02,4.05E-10,2.54E-12,0,3.173707e-315,,,,,-84.338481,3.09E-02
1702,170.1,-84.718501,-1.23E-02,2.72E-10,2.57E-12,0,3.173707e-315,,,,,-84.718501,-1.23E-02
1703,170.2,-85.133077,-5.59E-02,1.88E-10,2.22E-12,0,3.173707e-315,,,,,-85.133077,-5.59E-02
1704,170.3,-85.629598,-9.95E-02,2.11E-11,2.36E-12,0,3.173707e-315,,,,,-85.629598,-9.95E-02
1705,170.4,-86.258772,-0.143061,-6.17E-11,2.28E-12,0,3.173707e-315,,,,,-86.258772,-0.143061
1706,170.5,-87.072145,-0.186634,5.81E-11,2.50E-12,0,3.173707e-315,,,,,-87.072145,-0.186634
1707,170.6,-88.122815,-0.230206,4.62E-11,2.05E-12,0,3.173707e-315,,,,,-88.122815,-0.230206
1708,170.7,-89.466176,-0.273776,-1.01E-10,1.56E-12,0,3.173707e-315,,,,,-89.466176,-0.273776
1709,170.8,-91.160713,-0.317344,-2.05E-10,-1.45E-12,0,3.173707e-315,,,,,-91.160713,-0.317344
1710,170.9,-93.268898,-0.360911,-8.06E-10,-3.48E-12,0,3.173707e-315,,,,,-93.268898,-0.360911
1711,171,-95.858189,-0.404475,-7.20E-10,-1.91E-12,0,3.173707e-315,,,,,-95.858189,-0.404475
1712,171.1,-98.914974,-0.446929,-2.80E-10,-1.30E-12,0,3.173707e-315,,,,,-98.914974,-0.446929
1713,171.2,-102.323854,-0.486708,5.48E-11,1.91E-13,0,3.173707e-315,,,,,-102.323854,-0.486708
1714,171.3,-106.329356,-0.526484,5.21E-11,4.00E-13,0,3.173707e-315,,,,,-106.329356,-0.526484
1715,171.4,-111.007298,-0.566257,-2.82E-10,3.13E-12,0,3.173707e-315,,,,,-111.007298,-0.566257
1716,171.5,-116.442599,-0.606026,3.21E-10,3.59E-12,0,3.173707e-315,,,,,-116.442599,-0.606026
1717,171.6,-122.731116,-0.64579,-2.05E-10,3.42E-12,0,3.173707e-315,,,,,-122.731116,-0.64579
1718,171.7,-129.981911,-0.68555,7.59E-10,3.68E-12,0,3.173707e-315,,,,,-129.981911,-0.68555
1719,171.8,-138.320076,-0.725304,4.57E-10,5.79E-12,0,3.173707e-315,,,,,-138.320076,-0.725304
1720,171.9,-147.890278,-0.765052,1.29E-09,9.47E-12,0,3.173707e-315,,,,,-147.890278,-0.765052
1721,172,-158.861279,-0.804793,1.63E-09,1.11E-11,0,3.173707e-315,,,,,-158.861279,-0.804793
1722,172.1,-170.670862,-0.84226,1.14E-09,1.01E-11,0,3.173707e-315,,,,,-170.670862,-0.84226
1723,172.2,-182.026797,-0.87425,5.22E-10,9.18E-12,0,3.173707e-315,,,,,-182.026797,-0.87425
1724,172.3,-194.706329,-0.906234,7.53E-10,1.03E-11,0,3.173707e-315,,,,,-194.706329,-0.906234
1725,172.4,-204.580993,-0.938149,7.52E-10,9.43E-12,0,3.173707e-315,,,,,-204.580993,-0.938149
1726,172.5,-211.075648,-0.970159,5.55E-10,8.39E-12,0,3.173707e-315,,,,,-211.075648,-0.970159
1727,172.6,-218.78421,-1.002162,5.93E-10,6.74E-12,0,3.173707e-315,,,,,-218.78421,-1.002162
1728,172.7,-227.930202,-1.034157,2.65E-10,4.28E-12,0,3.173707e-315,,,,,-227.930202,-1.034157
1729,172.8,-238.822087,-1.066143,-2.42E-10,2.94E-12,0,3.173707e-315,,,,,-238.822087,-1.066143
1730,172.9,-251.864437,-1.098117,-2.35E-10,1.57E-12,0,3.173707e-315,,,,,-251.864437,-1.098117
1731,173,-267.595995,-1.130076,-5.50E-10,8.23E-13,0,3.173707e-315,,,,,-267.595995,-1.130076
1732,173.1,-286.744018,-1.15884,-4.12E-10,-4.43E-13,0,3.173707e-315,,,,,-286.744018,-1.15884
1733,173.2,-301.755006,-1.179809,-9.69E-10,-1.42E-12,0,3.173707e-315,,,,,-301.755006,-1.179809
1734,173.3,-318.975693,-1.200765,-1.02E-09,-2.57E-12,0,3.173707e-315,,,,,-318.975693,-1.200765
1735,173.4,-338.914387,-1.221706,-1.59E-09,-2.35E-12,0,3.173707e-315,,,,,-338.914387,-1.221706
1736,173.5,-362.114598,-1.24263,-9.58E-10,-2.12E-12,0,3.173707e-315,,,,,-362.114598,-1.24263
1737,173.6,-389.228373,-1.263533,-1.15E-09,-1.82E-12,0,3.173707e-315,,,,,-389.228373,-1.263533
1738,173.7,-421.01919,-1.284411,-7.52E-10,-1.33E-12,0,3.173707e-315,,,,,-421.01919,-1.284411
1739,173.8,-458.238269,-1.305259,-6.50E-10,-8.74E-13,0,3.173707e-315,,,,,-458.238269,-1.305259
1740,173.9,-500.973616,-1.326078,-3.93E-10,-6.35E-13,0,3.173707e-315,,,,,-500.973616,-1.326078
1741,174,-549.415349,-1.346864,-4.56E-10,-1.32E-13,0,3.173707e-315,,,,,-549.415349,-1.346864
1742,174.1,-603.753278,-1.363876,1.57E-11,8.09E-14,0,3.173707e-315,,,,,-603.753278,-1.363876
1743,174.2,-626.796885,-1.371608,-1.32E-10,-2.00E-14,0,3.173707e-315,,,,,-626.796885,-1.371608
1744,174.3,-649.636042,-1.379338,-1.25E-10,5.46E-13,0,3.173707e-315,,,,,-649.636042,-1.379338
1745,174.4,-673.54779,-1.387061,4.33E-10,5.26E-13,0,3.173707e-315,,,,,-673.54779,-1.387061
1746,174.5,-698.535348,-1.39478,2.12E-11,5.16E-13,0,3.173707e-315,,,,,-698.535348,-1.39478
1747,174.6,-724.668853,-1.402492,3.20E-10,6.52E-13,0,3.173707e-315,,,,,-724.668853,-1.402492
1748,174.7,-752.020699,-1.410197,2.62E-10,4.61E-13,0,3.173707e-315,,,,,-752.020699,-1.410197
1749,174.8,-780.669375,-1.417896,1.12E-10,5.13E-13,0,3.173707e-315,,,,,-780.669375,-1.417896
1750,174.9,-810.699898,-1.425588,2.91E-10,5.96E-13,0,3.173707e-315,,,,,-810.699898,-1.425588
