B (T) - H (A/m),,,MATERIAL: M19: USS Transformer 72 -- 29 Gage,,,,,,,,,,
Pid = 1,,,,,,,,,,,,,
Z = 0,,,,,,,,,,,,,
X = 0,,,,,,,,,,,,,
Y = 0,,,,,,,,,,,,,
    ,t,Hx,Bx,Hy,By,Hz,Bz,,,,,,
234,23.3,25.629197,0.161295,-4.29E-11,-4.36E-13,0,3.231985e-315,,,,,25.629197,0.161295
235,23.4,25.798514,0.164772,5.07E-11,-1.58E-13,0,3.231985e-315,,,,,25.798514,0.164772
236,23.5,25.967801,0.16825,2.73E-11,-5.86E-13,0,3.231985e-315,,,,,25.967801,0.16825
237,23.6,26.137084,0.171728,-2.04E-11,-7.90E-13,0,3.231985e-315,,,,,26.137084,0.171728
238,23.7,26.306391,0.175205,-7.63E-12,-6.25E-13,0,3.231985e-315,,,,,26.306391,0.175205
239,23.8,26.475749,0.178683,-1.82E-12,-2.23E-13,0,3.231985e-315,,,,,26.475749,0.178683
240,23.9,26.645186,0.18216,5.09E-11,1.06E-13,0,3.231985e-315,,,,,26.645186,0.18216
241,24,26.814729,0.185638,6.14E-11,8.48E-13,0,3.231985e-315,,,,,26.814729,0.185638
242,24.1,26.984405,0.188622,1.50E-10,1.11E-12,0,3.231985e-315,,,,,26.984405,0.188622
243,24.2,27.071994,0.190415,1.37E-10,1.04E-12,0,3.231985e-315,,,,,27.071994,0.190415
244,24.3,27.159581,0.192208,1.45E-10,1.24E-12,0,3.231985e-315,,,,,27.159581,0.192208
245,24.4,27.247218,0.194001,1.73E-10,1.46E-12,0,3.231985e-315,,,,,27.247218,0.194001
246,24.5,27.334909,0.195794,1.86E-10,1.67E-12,0,3.231985e-315,,,,,27.334909,0.195794
247,24.6,27.422658,0.197587,2.11E-10,1.07E-12,0,3.231985e-315,,,,,27.422658,0.197587
248,24.7,27.510468,0.19938,1.12E-10,-2.18E-13,0,3.231985e-315,,,,,27.510468,0.19938
249,24.8,27.598343,0.201173,-2.70E-12,-2.99E-13,0,3.231985e-315,,,,,27.598343,0.201173
250,24.9,27.686287,0.202966,6.24E-11,-5.22E-14,0,3.231985e-315,,,,,27.686287,0.202966
251,25,27.774303,0.204759,5.55E-11,-1.23E-13,0,3.231985e-315,,,,,27.774303,0.204759
252,25.1,27.862396,0.205961,3.89E-11,-2.55E-13,0,3.231985e-315,,,,,27.862396,0.205961
253,25.2,27.839136,0.205737,3.31E-11,-5.51E-13,0,3.231985e-315,,,,,27.839136,0.205737
254,25.3,27.815742,0.205512,-1.04E-11,-4.23E-13,0,3.231985e-315,,,,,27.815742,0.205512
255,25.4,27.792355,0.205287,4.09E-11,-2.10E-13,0,3.231985e-315,,,,,27.792355,0.205287
256,25.5,27.768976,0.205063,3.89E-11,1.77E-13,0,3.231985e-315,,,,,27.768976,0.205063
257,25.6,27.745603,0.204838,1.02E-10,2.03E-13,0,3.231985e-315,,,,,27.745603,0.204838
258,25.7,27.722237,0.204613,6.18E-11,2.50E-13,0,3.231985e-315,,,,,27.722237,0.204613
259,25.8,27.698879,0.204389,9.81E-11,9.86E-14,0,3.231985e-315,,,,,27.698879,0.204389
260,25.9,27.675527,0.204164,4.81E-11,2.39E-13,0,3.231985e-315,,,,,27.675527,0.204164
261,26,27.652182,0.20394,1.06E-10,4.79E-13,0,3.231985e-315,,,,,27.652182,0.20394
262,26.1,27.628844,0.203085,1.04E-10,2.84E-13,0,3.231985e-315,,,,,27.628844,0.203085
263,26.2,27.382581,0.200708,7.38E-11,1.96E-13,0,3.231985e-315,,,,,27.382581,0.200708
264,26.3,27.136807,0.198331,8.07E-11,5.50E-13,0,3.231985e-315,,,,,27.136807,0.198331
265,26.4,26.891795,0.195954,1.32E-10,1.99E-13,0,3.231985e-315,,,,,26.891795,0.195954
266,26.5,26.647534,0.193576,3.96E-11,2.02E-13,0,3.231985e-315,,,,,26.647534,0.193576
267,26.6,26.404014,0.191199,1.06E-10,-1.21E-13,0,3.231985e-315,,,,,26.404014,0.191199
268,26.7,26.161228,0.188822,7.47E-12,-3.21E-13,0,3.231985e-315,,,,,26.161228,0.188822
269,26.8,25.919166,0.186445,4.49E-11,-5.86E-13,0,3.231985e-315,,,,,25.919166,0.186445
270,26.9,25.677818,0.184068,-2.37E-11,-8.95E-13,0,3.231985e-315,,,,,25.677818,0.184068
271,27,25.437175,0.181691,-2.43E-11,-1.06E-12,0,3.231985e-315,,,,,25.437175,0.181691
272,27.1,25.197229,0.17871,-4.95E-11,-1.74E-12,0,3.231985e-315,,,,,25.197229,0.17871
273,27.2,24.75125,0.174271,-1.40E-10,-1.93E-12,0,3.231985e-315,,,,,24.75125,0.174271
274,27.3,24.307355,0.169832,-1.05E-10,-1.93E-12,0,3.231985e-315,,,,,24.307355,0.169832
275,27.4,23.865737,0.165393,-1.29E-10,-2.11E-12,0,3.231985e-315,,,,,23.865737,0.165393
276,27.5,23.426339,0.160954,-1.40E-10,-1.76E-12,0,3.231985e-315,,,,,23.426339,0.160954
277,27.6,22.989102,0.156515,-7.71E-11,-1.60E-12,0,3.231985e-315,,,,,22.989102,0.156515
278,27.7,22.553968,0.152076,-9.62E-11,-2.02E-12,0,3.231985e-315,,,,,22.553968,0.152076
279,27.8,22.120879,0.147637,-1.48E-10,-1.81E-12,0,3.231985e-315,,,,,22.120879,0.147637
280,27.9,21.689777,0.143198,-7.81E-11,-1.33E-12,0,3.231985e-315,,,,,21.689777,0.143198
281,28,21.260606,0.138759,-5.16E-11,-1.78E-12,0,3.231985e-315,,,,,21.260606,0.138759
282,28.1,20.414199,0.13381,-8.40E-11,-1.72E-12,0,3.231985e-315,,,,,20.414199,0.13381
283,28.2,18.990854,0.127635,-5.61E-11,-1.50E-12,0,3.231985e-315,,,,,18.990854,0.127635
284,28.3,17.576978,0.12146,-4.80E-11,-1.33E-12,0,3.231985e-315,,,,,17.576978,0.12146
285,28.4,16.172039,0.115285,-6.82E-11,-1.62E-12,0,3.231985e-315,,,,,16.172039,0.115285
286,28.5,14.775511,0.10911,-1.28E-10,-2.13E-12,0,3.231985e-315,,,,,14.775511,0.10911
287,28.6,13.386872,0.102935,-1.30E-10,-2.55E-12,0,3.231985e-315,,,,,13.386872,0.102935
288,28.7,12.005604,9.68E-02,-9.98E-11,-2.30E-12,0,3.231985e-315,,,,,12.005604,9.68E-02
289,28.8,10.631193,9.06E-02,-1.86E-10,-3.05E-12,0,3.231985e-315,,,,,10.631193,9.06E-02
290,28.9,9.263129,8.44E-02,-2.73E-10,-3.50E-12,0,3.231985e-315,,,,,9.263129,8.44E-02
291,29,7.900905,7.82E-02,-2.47E-10,-3.31E-12,0,3.231985e-315,,,,,7.900905,7.82E-02
292,29.1,6.4665,7.17E-02,-2.48E-10,-3.53E-12,0,3.231985e-315,,,,,6.4665,7.17E-02
293,29.2,4.851053,6.43E-02,-2.55E-10,-3.72E-12,0,3.231985e-315,,,,,4.851053,6.43E-02
294,29.3,3.241621,5.69E-02,-3.01E-10,-3.91E-12,0,3.231985e-315,,,,,3.241621,5.69E-02
295,29.4,1.637359,4.96E-02,-3.00E-10,-4.06E-12,0,3.231985e-315,,,,,1.637359,4.96E-02
296,29.5,3.74E-02,4.22E-02,-3.33E-10,-4.17E-12,0,3.231985e-315,,,,,3.74E-02,4.22E-02
297,29.6,-1.55181,3.48E-02,-2.96E-10,-3.94E-12,0,3.231985e-315,,,,,-1.55181,3.48E-02
298,29.7,-3.086326,2.74E-02,-2.75E-10,-3.87E-12,0,3.231985e-315,,,,,-3.086326,2.74E-02
299,29.8,-4.561921,2.00E-02,-2.71E-10,-3.94E-12,0,3.231985e-315,,,,,-4.561921,2.00E-02
300,29.9,-5.982402,1.26E-02,-2.71E-10,-4.01E-12,0,3.231985e-315,,,,,-5.982402,1.26E-02
301,30,-7.351278,5.26E-03,-2.56E-10,-4.01E-12,0,3.231985e-315,,,,,-7.351278,5.26E-03
302,30.1,-8.697987,-2.27E-03,-2.48E-10,-4.03E-12,0,3.231985e-315,,,,,-8.697987,-2.27E-03
303,30.2,-10.058549,-1.02E-02,-2.40E-10,-4.01E-12,0,3.231985e-315,,,,,-10.058549,-1.02E-02
304,30.3,-11.370757,-1.81E-02,-2.27E-10,-3.97E-12,0,3.231985e-315,,,,,-11.370757,-1.81E-02
305,30.4,-12.637773,-2.60E-02,-2.04E-10,-3.81E-12,0,3.231985e-315,,,,,-12.637773,-2.60E-02
306,30.5,-13.862538,-3.38E-02,-1.98E-10,-3.79E-12,0,3.231985e-315,,,,,-13.862538,-3.38E-02
307,30.6,-15.047798,-4.17E-02,-1.61E-10,-3.49E-12,0,3.231985e-315,,,,,-15.047798,-4.17E-02
308,30.7,-16.196123,-4.96E-02,-1.63E-10,-3.44E-12,0,3.231985e-315,,,,,-16.196123,-4.96E-02
309,30.8,-17.309923,-5.75E-02,-1.38E-10,-3.41E-12,0,3.231985e-315,,,,,-17.309923,-5.75E-02
310,30.9,-18.391466,-6.54E-02,-1.21E-10,-3.27E-12,0,3.231985e-315,,,,,-18.391466,-6.54E-02
311,31,-19.442891,-7.33E-02,-8.30E-11,-3.00E-12,0,3.231985e-315,,,,,-19.442891,-7.33E-02
312,31.1,-20.455413,-8.11E-02,-5.36E-11,-2.73E-12,0,3.231985e-315,,,,,-20.455413,-8.11E-02
313,31.2,-21.416827,-8.87E-02,-4.70E-11,-2.27E-12,0,3.231985e-315,,,,,-21.416827,-8.87E-02
314,31.3,-22.35554,-9.63E-02,4.82E-11,-1.97E-12,0,3.231985e-315,,,,,-22.35554,-9.63E-02
315,31.4,-23.273098,-0.103946,4.22E-11,-1.73E-12,0,3.231985e-315,,,,,-23.273098,-0.103946
316,31.5,-24.170981,-0.111553,1.31E-10,-1.53E-12,0,3.231985e-315,,,,,-24.170981,-0.111553
317,31.6,-25.050598,-0.119159,9.22E-11,-1.52E-12,0,3.231985e-315,,,,,-25.050598,-0.119159
318,31.7,-25.913303,-0.126767,7.89E-11,-1.56E-12,0,3.231985e-315,,,,,-25.913303,-0.126767
319,31.8,-26.760393,-0.134374,-1.91E-11,-3.37E-12,0,3.231985e-315,,,,,-26.760393,-0.134374
320,31.9,-27.593114,-0.141981,-1.39E-10,-3.74E-12,0,3.231985e-315,,,,,-27.593114,-0.141981
321,32,-28.412666,-0.149588,-2.46E-10,-3.99E-12,0,3.231985e-315,,,,,-28.412666,-0.149588
322,32.1,-29.186081,-0.156872,-1.03E-10,-3.09E-12,0,3.231985e-315,,,,,-29.186081,-0.156872
323,32.2,-29.867977,-0.163373,-1.75E-11,-2.56E-12,0,3.231985e-315,,,,,-29.867977,-0.163373
324,32.3,-30.542557,-0.169875,1.14E-10,-1.10E-12,0,3.231985e-315,,,,,-30.542557,-0.169875
325,32.4,-31.210478,-0.176377,1.13E-10,-9.78E-13,0,3.231985e-315,,,,,-31.210478,-0.176377
326,32.5,-31.872381,-0.182879,5.35E-11,-2.19E-12,0,3.231985e-315,,,,,-31.872381,-0.182879
327,32.6,-32.528892,-0.189381,-1.44E-11,-1.81E-12,0,3.231985e-315,,,,,-32.528892,-0.189381
328,32.7,-32.799452,-0.195883,1.65E-10,-1.30E-12,0,3.231985e-315,,,,,-32.799452,-0.195883
329,32.8,-33.071256,-0.202387,1.43E-10,-2.68E-12,0,3.231985e-315,,,,,-33.071256,-0.202387
330,32.9,-33.344536,-0.208891,-2.10E-11,-3.66E-12,0,3.231985e-315,,,,,-33.344536,-0.208891
331,33,-33.619457,-0.215395,-4.56E-11,-3.82E-12,0,3.231985e-315,,,,,-33.619457,-0.215395
332,33.1,-33.896183,-0.221356,-6.23E-11,-3.53E-12,0,3.231985e-315,,,,,-33.896183,-0.221356
333,33.2,-34.095219,-0.226005,-1.17E-11,-2.87E-12,0,3.231985e-315,,,,,-34.095219,-0.226005
334,33.3,-34.295283,-0.230654,4.95E-11,-1.98E-12,0,3.231985e-315,,,,,-34.295283,-0.230654
335,33.4,-34.496476,-0.235302,1.36E-10,-1.33E-12,0,3.231985e-315,,,,,-34.496476,-0.235302
336,33.5,-34.698861,-0.239951,1.59E-10,-1.46E-12,0,3.231985e-315,,,,,-34.698861,-0.239951
337,33.6,-34.902498,-0.2446,1.31E-10,-2.39E-12,0,3.231985e-315,,,,,-34.902498,-0.2446
338,33.7,-35.107451,-0.249248,2.83E-11,-3.15E-12,0,3.231985e-315,,,,,-35.107451,-0.249248
339,33.8,-35.31378,-0.253897,-1.32E-11,-4.32E-12,0,3.231985e-315,,,,,-35.31378,-0.253897
340,33.9,-35.521549,-0.258546,-1.35E-10,-3.70E-12,0,3.231985e-315,,,,,-35.521549,-0.258546
341,34,-35.730821,-0.263195,-1.16E-12,-2.81E-12,0,3.231985e-315,,,,,-35.730821,-0.263195
342,34.1,-35.941658,-0.267126,3.52E-11,-4.07E-12,0,3.231985e-315,,,,,-35.941658,-0.267126
343,34.2,-36.041903,-0.269322,-1.37E-10,-5.01E-12,0,3.231985e-315,,,,,-36.041903,-0.269322
344,34.3,-36.142457,-0.271519,-1.65E-10,-5.55E-12,0,3.231985e-315,,,,,-36.142457,-0.271519
345,34.4,-36.243388,-0.273715,-2.08E-10,-5.37E-12,0,3.231985e-315,,,,,-36.243388,-0.273715
346,34.5,-36.344702,-0.275912,-1.69E-10,-6.45E-12,0,3.231985e-315,,,,,-36.344702,-0.275912
347,34.6,-36.446408,-0.278108,-3.42E-10,-6.81E-12,0,3.231985e-315,,,,,-36.446408,-0.278108
348,34.7,-36.548511,-0.280305,-2.63E-10,-7.00E-12,0,3.231985e-315,,,,,-36.548511,-0.280305
349,34.8,-36.651019,-0.282501,-3.54E-10,-7.38E-12,0,3.231985e-315,,,,,-36.651019,-0.282501
350,34.9,-36.753938,-0.284698,-3.45E-10,-7.31E-12,0,3.231985e-315,,,,,-36.753938,-0.284698
351,35,-36.857275,-0.286894,-3.20E-10,-8.02E-12,0,3.231985e-315,,,,,-36.857275,-0.286894
352,35.1,-36.961037,-0.288264,-4.20E-10,-9.05E-12,0,3.231985e-315,,,,,-36.961037,-0.288264
353,35.2,-36.887131,-0.287636,-4.99E-10,-9.31E-12,0,3.231985e-315,,,,,-36.887131,-0.287636
354,35.3,-36.81305,-0.287008,-4.86E-10,-9.07E-12,0,3.231985e-315,,,,,-36.81305,-0.287008
355,35.4,-36.739048,-0.28638,-4.56E-10,-9.21E-12,0,3.231985e-315,,,,,-36.739048,-0.28638
356,35.5,-36.665124,-0.285752,-4.99E-10,-9.44E-12,0,3.231985e-315,,,,,-36.665124,-0.285752
357,35.6,-36.591279,-0.285124,-5.06E-10,-9.24E-12,0,3.231985e-315,,,,,-36.591279,-0.285124
358,35.7,-36.517512,-0.284496,-4.67E-10,-9.51E-12,0,3.231985e-315,,,,,-36.517512,-0.284496
359,35.8,-36.443822,-0.283868,-5.40E-10,-9.50E-12,0,3.231985e-315,,,,,-36.443822,-0.283868
360,35.9,-36.370211,-0.28324,-4.86E-10,-8.92E-12,0,3.231985e-315,,,,,-36.370211,-0.28324
361,36,-36.296677,-0.282612,-4.26E-10,-8.69E-12,0,3.231985e-315,,,,,-36.296677,-0.282612
362,36.1,-36.22322,-0.28113,-4.30E-10,-8.95E-12,0,3.231985e-315,,,,,-36.22322,-0.28113
363,36.2,-35.81018,-0.277582,-4.69E-10,-9.26E-12,0,3.231985e-315,,,,,-35.81018,-0.277582
364,36.3,-35.399085,-0.274035,-4.91E-10,-9.56E-12,0,3.231985e-315,,,,,-35.399085,-0.274035
365,36.4,-34.990382,-0.270487,-5.23E-10,-9.35E-12,0,3.231985e-315,,,,,-34.990382,-0.270487
366,36.5,-34.584038,-0.266939,-4.62E-10,-9.58E-12,0,3.231985e-315,,,,,-34.584038,-0.266939
367,36.6,-34.180017,-0.263392,-5.40E-10,-9.14E-12,0,3.231985e-315,,,,,-34.180017,-0.263392
368,36.7,-33.778287,-0.259844,-4.09E-10,-8.91E-12,0,3.231985e-315,,,,,-33.778287,-0.259844
369,36.8,-33.378812,-0.256296,-4.60E-10,-8.25E-12,0,3.231985e-315,,,,,-33.378812,-0.256296
370,36.9,-32.981561,-0.252748,-3.13E-10,-6.08E-12,0,3.231985e-315,,,,,-32.981561,-0.252748
371,37,-32.586498,-0.249201,-5.64E-11,-5.14E-12,0,3.231985e-315,,,,,-32.586498,-0.249201
372,37.1,-32.193591,-0.244859,-8.20E-11,-5.88E-12,0,3.231985e-315,,,,,-32.193591,-0.244859
373,37.2,-31.505625,-0.238596,-1.84E-10,-5.44E-12,0,3.231985e-315,,,,,-31.505625,-0.238596
374,37.3,-30.823693,-0.232334,-3.68E-11,-4.92E-12,0,3.231985e-315,,,,,-30.823693,-0.232334
375,37.4,-30.148017,-0.226072,-5.40E-11,-4.66E-12,0,3.231985e-315,,,,,-30.148017,-0.226072
376,37.5,-29.478419,-0.219809,2.66E-12,-4.41E-12,0,3.231985e-315,,,,,-29.478419,-0.219809
377,37.6,-28.814723,-0.213547,6.38E-12,-4.67E-12,0,3.231985e-315,,,,,-28.814723,-0.213547
378,37.7,-28.156755,-0.207285,-3.65E-11,-4.57E-12,0,3.231985e-315,,,,,-28.156755,-0.207285
379,37.8,-27.504341,-0.201022,1.14E-11,-4.40E-12,0,3.231985e-315,,,,,-27.504341,-0.201022
380,37.9,-26.857311,-0.19476,6.28E-12,-4.29E-12,0,3.231985e-315,,,,,-26.857311,-0.19476
381,38,-26.215493,-0.188498,2.98E-11,-3.44E-12,0,3.231985e-315,,,,,-26.215493,-0.188498
382,38.1,-24.97291,-0.181587,8.55E-11,-3.60E-12,0,3.231985e-315,,,,,-24.97291,-0.181587
383,38.2,-22.922718,-0.173116,-4.35E-11,-4.67E-12,0,3.231985e-315,,,,,-22.922718,-0.173116
384,38.3,-20.896598,-0.164645,1.08E-12,-4.85E-12,0,3.231985e-315,,,,,-20.896598,-0.164645
385,38.4,-18.89309,-0.156174,-3.32E-11,-4.75E-12,0,3.231985e-315,,,,,-18.89309,-0.156174
386,38.5,-16.910758,-0.147703,3.68E-11,-3.62E-12,0,3.231985e-315,,,,,-16.910758,-0.147703
387,38.6,-14.948187,-0.139232,1.60E-10,-2.66E-12,0,3.231985e-315,,,,,-14.948187,-0.139232
388,38.7,-13.003982,-0.130761,1.97E-10,-2.66E-12,0,3.231985e-315,,,,,-13.003982,-0.130761
389,38.8,-11.076767,-0.12229,3.01E-10,-2.01E-12,0,3.231985e-315,,,,,-11.076767,-0.12229
390,38.9,-9.165182,-0.113818,3.46E-10,-1.84E-12,0,3.231985e-315,,,,,-9.165182,-0.113818
391,39,-7.267884,-0.105347,3.32E-10,-1.98E-12,0,3.231985e-315,,,,,-7.267884,-0.105347
392,39.1,-5.289008,-9.64E-02,3.12E-10,-2.07E-12,0,3.231985e-315,,,,,-5.289008,-9.64E-02
393,39.2,-3.096174,-8.65E-02,3.03E-10,-2.08E-12,0,3.231985e-315,,,,,-3.096174,-8.65E-02
394,39.3,-0.917137,-7.66E-02,2.68E-10,-2.54E-12,0,3.231985e-315,,,,,-0.917137,-7.66E-02
395,39.4,1.250181,-6.67E-02,2.44E-10,-2.74E-12,0,3.231985e-315,,,,,1.250181,-6.67E-02
396,39.5,3.35712,-5.67E-02,2.38E-10,-2.68E-12,0,3.231985e-315,,,,,3.35712,-5.67E-02
397,39.6,5.351992,-4.68E-02,2.46E-10,-2.49E-12,0,3.231985e-315,,,,,5.351992,-4.68E-02
398,39.7,7.244272,-3.69E-02,2.29E-10,-2.63E-12,0,3.231985e-315,,,,,7.244272,-3.69E-02
399,39.8,9.042518,-2.70E-02,2.17E-10,-2.49E-12,0,3.231985e-315,,,,,9.042518,-2.70E-02
400,39.9,10.754438,-1.70E-02,1.90E-10,-2.47E-12,0,3.231985e-315,,,,,10.754438,-1.70E-02
401,40,12.387008,-7.09E-03,2.16E-10,-2.26E-12,0,3.231985e-315,,,,,12.387008,-7.09E-03
402,40.1,13.969463,2.99E-03,2.12E-10,-2.25E-12,0,3.231985e-315,,,,,13.969463,2.99E-03
403,40.2,15.535614,1.34E-02,2.04E-10,-2.24E-12,0,3.231985e-315,,,,,15.535614,1.34E-02
404,40.3,17.033726,2.39E-02,1.93E-10,-2.31E-12,0,3.231985e-315,,,,,17.033726,2.39E-02
405,40.4,18.469447,3.43E-02,1.85E-10,-2.12E-12,0,3.231985e-315,,,,,18.469447,3.43E-02
406,40.5,19.847985,4.48E-02,2.05E-10,-1.94E-12,0,3.231985e-315,,,,,19.847985,4.48E-02
407,40.6,21.174155,5.52E-02,1.86E-10,-2.05E-12,0,3.231985e-315,,,,,21.174155,5.52E-02
408,40.7,22.45243,6.56E-02,2.03E-10,-1.96E-12,0,3.231985e-315,,,,,22.45243,6.56E-02
409,40.8,23.686979,7.61E-02,1.93E-10,-2.30E-12,0,3.231985e-315,,,,,23.686979,7.61E-02
410,40.9,24.881702,8.65E-02,2.05E-10,-2.42E-12,0,3.231985e-315,,,,,24.881702,8.65E-02
411,41,26.04026,9.70E-02,2.00E-10,-2.39E-12,0,3.231985e-315,,,,,26.04026,9.70E-02
412,41.1,27.149351,0.107249,2.12E-10,-1.70E-12,0,3.231985e-315,,,,,27.149351,0.107249
413,41.2,28.190339,0.117154,2.76E-10,-1.66E-12,0,3.231985e-315,,,,,28.190339,0.117154
414,41.3,29.207415,0.127059,2.76E-10,-1.85E-12,0,3.231985e-315,,,,,29.207415,0.127059
415,41.4,30.203092,0.136965,2.69E-10,-1.65E-12,0,3.231985e-315,,,,,30.203092,0.136965
416,41.5,31.17977,0.14687,1.63E-10,-2.95E-12,0,3.231985e-315,,,,,31.17977,0.14687
417,41.6,32.139747,0.156775,8.47E-11,-3.74E-12,0,3.231985e-315,,,,,32.139747,0.156775
418,41.7,33.085229,0.166681,1.36E-10,-3.37E-12,0,3.231985e-315,,,,,33.085229,0.166681
419,41.8,34.018338,0.176586,1.25E-10,-3.08E-12,0,3.231985e-315,,,,,34.018338,0.176586
420,41.9,34.941122,0.186492,1.64E-10,-3.18E-12,0,3.231985e-315,,,,,34.941122,0.186492
421,42,35.855561,0.196398,1.46E-10,-3.41E-12,0,3.231985e-315,,,,,35.855561,0.196398
422,42.1,36.7213,0.205841,4.53E-11,-5.41E-12,0,3.231985e-315,,,,,36.7213,0.205841
423,42.2,37.481046,0.214167,-8.88E-11,-6.17E-12,0,3.231985e-315,,,,,37.481046,0.214167
424,42.3,38.238587,0.222493,-2.01E-10,-6.16E-12,0,3.231985e-315,,,,,38.238587,0.222493
425,42.4,38.994982,0.230819,-2.35E-10,-6.91E-12,0,3.231985e-315,,,,,38.994982,0.230819
426,42.5,39.751267,0.239145,-2.74E-10,-6.28E-12,0,3.231985e-315,,,,,39.751267,0.239145
427,42.6,40.064822,0.24747,1.38E-11,-5.99E-12,0,3.231985e-315,,,,,40.064822,0.24747
428,42.7,40.38321,0.255798,-1.28E-10,-6.41E-12,0,3.231985e-315,,,,,40.38321,0.255798
429,42.8,40.706912,0.264126,-9.91E-11,-7.24E-12,0,3.231985e-315,,,,,40.706912,0.264126
430,42.9,41.036271,0.272454,-2.24E-10,-6.22E-12,0,3.231985e-315,,,,,41.036271,0.272454
431,43,41.371633,0.280782,-2.88E-11,-3.76E-12,0,3.231985e-315,,,,,41.371633,0.280782
432,43.1,41.713349,0.288376,1.72E-10,-7.88E-13,0,3.231985e-315,,,,,41.713349,0.288376
433,43.2,41.956174,0.294196,4.36E-10,1.73E-12,0,3.231985e-315,,,,,41.956174,0.294196
434,43.3,42.202347,0.300016,6.00E-10,3.16E-12,0,3.231985e-315,,,,,42.202347,0.300016
435,43.4,42.452044,0.305836,6.69E-10,5.07E-12,0,3.231985e-315,,,,,42.452044,0.305836
436,43.5,42.705389,0.311656,8.72E-10,6.26E-12,0,3.231985e-315,,,,,42.705389,0.311656
437,43.6,42.96251,0.317475,9.10E-10,7.60E-12,0,3.231985e-315,,,,,42.96251,0.317475
438,43.7,43.223535,0.323295,1.05E-09,9.97E-12,0,3.231985e-315,,,,,43.223535,0.323295
439,43.8,43.488592,0.329115,1.27E-09,1.20E-11,0,3.231985e-315,,,,,43.488592,0.329115
440,43.9,43.757813,0.334935,1.40E-09,1.29E-11,0,3.231985e-315,,,,,43.757813,0.334935
441,44,44.031328,0.340754,1.41E-09,1.36E-11,0,3.231985e-315,,,,,44.031328,0.340754
442,44.1,44.309273,0.345632,1.48E-09,1.32E-11,0,3.231985e-315,,,,,44.309273,0.345632
443,44.2,44.435007,0.348232,1.39E-09,1.17E-11,0,3.231985e-315,,,,,44.435007,0.348232
444,44.3,44.561573,0.350832,1.22E-09,1.02E-11,0,3.231985e-315,,,,,44.561573,0.350832
445,44.4,44.689074,0.353432,1.11E-09,7.87E-12,0,3.231985e-315,,,,,44.689074,0.353432
446,44.5,44.817523,0.356032,8.47E-10,6.40E-12,0,3.231985e-315,,,,,44.817523,0.356032
447,44.6,44.946933,0.358632,7.85E-10,6.56E-12,0,3.231985e-315,,,,,44.946933,0.358632
448,44.7,45.077314,0.361232,8.40E-10,8.18E-12,0,3.231985e-315,,,,,45.077314,0.361232
449,44.8,45.208681,0.363832,1.04E-09,8.61E-12,0,3.231985e-315,,,,,45.208681,0.363832
450,44.9,45.341045,0.366432,9.86E-10,7.63E-12,0,3.231985e-315,,,,,45.341045,0.366432
451,45,45.47442,0.369032,8.54E-10,7.88E-12,0,3.231985e-315,,,,,45.47442,0.369032
452,45.1,45.608817,0.37057,9.49E-10,7.64E-12,0,3.231985e-315,,,,,45.608817,0.37057
453,45.2,45.468329,0.369538,8.60E-10,7.60E-12,0,3.231985e-315,,,,,45.468329,0.369538
454,45.3,45.327667,0.368507,9.13E-10,7.29E-12,0,3.231985e-315,,,,,45.327667,0.368507
455,45.4,45.18729,0.367476,8.21E-10,7.20E-12,0,3.231985e-315,,,,,45.18729,0.367476
456,45.5,45.047195,0.366444,8.68E-10,7.58E-12,0,3.231985e-315,,,,,45.047195,0.366444
457,45.6,44.907381,0.365413,9.02E-10,7.64E-12,0,3.231985e-315,,,,,44.907381,0.365413
458,45.7,44.767847,0.364382,8.88E-10,7.52E-12,0,3.231985e-315,,,,,44.767847,0.364382
459,45.8,44.628592,0.363351,8.75E-10,7.65E-12,0,3.231985e-315,,,,,44.628592,0.363351
460,45.9,44.489616,0.362319,9.05E-10,8.02E-12,0,3.231985e-315,,,,,44.489616,0.362319
461,46,44.350916,0.361288,9.49E-10,8.35E-12,0,3.231985e-315,,,,,44.350916,0.361288
462,46.1,44.212493,0.359178,9.75E-10,8.21E-12,0,3.231985e-315,,,,,44.212493,0.359178
463,46.2,43.583538,0.35446,9.30E-10,8.41E-12,0,3.231985e-315,,,,,43.583538,0.35446
464,46.3,42.959448,0.349742,9.91E-10,8.37E-12,0,3.231985e-315,,,,,42.959448,0.349742
465,46.4,42.340935,0.345024,9.35E-10,8.99E-12,0,3.231985e-315,,,,,42.340935,0.345024
466,46.5,41.727904,0.340306,1.08E-09,9.94E-12,0,3.231985e-315,,,,,41.727904,0.340306
467,46.6,41.120264,0.335588,1.14E-09,1.07E-11,0,3.231985e-315,,,,,41.120264,0.335588
468,46.7,40.517926,0.33087,1.22E-09,1.17E-11,0,3.231985e-315,,,,,40.517926,0.33087
469,46.8,39.920801,0.326152,1.33E-09,1.25E-11,0,3.231985e-315,,,,,39.920801,0.326152
470,46.9,39.328799,0.321434,1.38E-09,1.30E-11,0,3.231985e-315,,,,,39.328799,0.321434
471,47,38.741833,0.316716,1.43E-09,1.25E-11,0,3.231985e-315,,,,,38.741833,0.316716
472,47.1,38.159816,0.311012,1.30E-09,1.34E-11,0,3.231985e-315,,,,,38.159816,0.311012
473,47.2,37.174338,0.302927,1.53E-09,1.49E-11,0,3.231985e-315,,,,,37.174338,0.302927
